"Step","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX"
"199","0.10982293138901393","0.10703282058238983","0.11271480470895767","0.10613549500703812","0.1055566668510437","0.10706952959299088","0.3559075891971588","0.3559075891971588","0.3559075891971588","0.35201746225357056","0.35187268257141113","0.35216224193573","0.1096308206518491","0.10735533386468887","0.11196477711200714"
"200","0.12286484241485596","0.11321750283241272","0.1309465765953064","0.1182403564453125","0.10951133072376251","0.12575514614582062","0.39342254400253296","0.39342254400253296","0.39342254400253296","0.3781896382570267","0.37189120054244995","0.3844880759716034","0.12285533795754115","0.11338844895362854","0.13091368973255157"
"201","0.12924938897291818","0.11202822625637054","0.140272855758667","0.12397039930025737","0.10797536373138428","0.13413652777671814","0.40898627042770386","0.40898627042770386","0.40898627042770386","0.41161805391311646","0.4090043902397156","0.41423171758651733","0.12890159090360007","0.11221729218959808","0.13907311856746674"
"202","0.11944275597731273","0.11891449987888336","0.12036141753196716","0.11616966128349304","0.11565281450748444","0.11672861129045486","0.39828333258628845","0.39828333258628845","0.39828333258628845","0.4018102139234543","0.39935585856437683","0.40426456928253174","0.11928978562355042","0.11819853633642197","0.12090626358985901"
"203","0.1185997948050499","0.10948716849088669","0.126255601644516","0.11399809767802556","0.10657300800085068","0.12075784802436829","0.3919883370399475","0.3919883370399475","0.3919883370399475","0.3753300905227661","0.3690648674964905","0.38159531354904175","0.11864504714806874","0.10974365472793579","0.1252240538597107"
"204","0.12765859067440033","0.11762550473213196","0.13614687323570251","0.12224198877811432","0.11397380381822586","0.13090871274471283","0.37193670868873596","0.37193670868873596","0.37193670868873596","0.3776854872703552","0.3673625588417053","0.3880084156990051","0.12755339095989862","0.11763819307088852","0.13604292273521423"
"205","0.12518947571516037","0.11844347417354584","0.1325492411851883","0.1205192357301712","0.11557033658027649","0.12638026475906372","0.39832770824432373","0.39832770824432373","0.39832770824432373","0.39257797598838806","0.3924136757850647","0.3927422761917114","0.12552006791035333","0.11858952790498734","0.13203489780426025"
"206","0.12356170515219371","0.12227766215801239","0.12572480738162994","0.11804121484359105","0.11705013364553452","0.11941099911928177","0.357924222946167","0.357924222946167","0.357924222946167","0.3811269700527191","0.3742491602897644","0.38800477981567383","0.12395297487576802","0.1220366358757019","0.12636935710906982"
"207","0.12549077719449997","0.10520142316818237","0.15090173482894897","0.11923096080621083","0.10209844261407852","0.14096210896968842","0.3984506130218506","0.3984506130218506","0.3984506130218506","0.40048985183238983","0.3869883418083191","0.41399136185646057","0.12578055262565613","0.10568419843912125","0.15049120783805847"
"208","0.1192739208539327","0.10939919203519821","0.12984153628349304","0.11390855411688487","0.10621513426303864","0.12305598706007004","0.3627375364303589","0.3627375364303589","0.3627375364303589","0.36875420808792114","0.35817137360572815","0.37933704257011414","0.11861097315947215","0.10934245586395264","0.12896990776062012"
"210","0.13262195885181427","0.12591233849525452","0.13640600442886353","0.12707906713088354","0.11897968500852585","0.13252562284469604","0.39595210552215576","0.39595210552215576","0.39595210552215576","0.40581199526786804","0.40218016505241394","0.40944382548332214","0.13256312410036722","0.1256691962480545","0.13646741211414337"
"211","0.12377963960170746","0.11451584100723267","0.12867385149002075","0.11864892641703288","0.10843925178050995","0.12503600120544434","0.3818100690841675","0.3818100690841675","0.3818100690841675","0.39878539741039276","0.3955097496509552","0.4020610451698303","0.12385345498720805","0.11421975493431091","0.1292479932308197"
"212","0.1193452849984169","0.11677713692188263","0.12319669872522354","0.11413747568925221","0.11146749556064606","0.11771801859140396","0.4095735549926758","0.4095735549926758","0.4095735549926758","0.38841381669044495","0.38521674275398254","0.39161089062690735","0.11906369030475616","0.11732602119445801","0.12215685844421387"
"213","0.12848754723866782","0.12107871472835541","0.13572737574577332","0.12357293566068013","0.11641854047775269","0.13341288268566132","0.39188748598098755","0.39188748598098755","0.39188748598098755","0.3972755968570709","0.3866293728351593","0.40792182087898254","0.1280528555313746","0.12132950127124786","0.1349591612815857"
"214","0.12077137331167857","0.11799304187297821","0.12528106570243835","0.1148687054713567","0.11243394762277603","0.1180025115609169","0.3713410496711731","0.3713410496711731","0.3713410496711731","0.3635660707950592","0.3608142137527466","0.3663179278373718","0.12001248449087143","0.11742676049470901","0.12356281280517578"
"215","0.11478224645058314","0.11306638270616531","0.11764790117740631","0.10931722323099773","0.10689783096313477","0.11101770401000977","0.42413660883903503","0.42413660883903503","0.42413660883903503","0.37296976149082184","0.37152600288391113","0.37441352009773254","0.11429143200318019","0.11230474710464478","0.11696000397205353"
"216","0.1324155181646347","0.12126170098781586","0.14080698788166046","0.12655855466922125","0.11529029160737991","0.1358569860458374","0.3789205849170685","0.3789205849170685","0.3789205849170685","0.395167738199234","0.3884336054325104","0.40190187096595764","0.13161374380191168","0.12116371840238571","0.13986550271511078"
"217","0.12482048074404399","0.12007114291191101","0.12974126636981964","0.12017859021822612","0.11440370976924896","0.12404364347457886","0.3857618570327759","0.3857618570327759","0.3857618570327759","0.3863469064235687","0.3848726749420166","0.38782113790512085","0.12430694450934728","0.12039951980113983","0.12861187756061554"
"218","0.1121047039826711","0.10635097324848175","0.12281975150108337","0.10755229741334915","0.10234322398900986","0.1157393604516983","0.3853816092014313","0.3853816092014313","0.3853816092014313","0.39305950701236725","0.37699174880981445","0.40912726521492004","0.11199116706848145","0.10622335225343704","0.12286432832479477"
"219","0.12588003277778625","0.12156663835048676","0.13396620750427246","0.123210775355498","0.11649835854768753","0.1267806887626648","0.37307265400886536","0.37307265400886536","0.37307265400886536","0.38150207698345184","0.3799189329147339","0.3830852210521698","0.12500605235497156","0.12113257497549057","0.13199488818645477"
"220","0.12053457647562027","0.11388789117336273","0.12838351726531982","0.11601687719424565","0.10915237665176392","0.12211714684963226","0.3773837089538574","0.3773837089538574","0.3773837089538574","0.3715526908636093","0.37000834941864014","0.3730970323085785","0.12024306505918503","0.11387776583433151","0.1278575360774994"
"221","0.11632158110539119","0.11010754853487015","0.12342584878206253","0.11234014232953389","0.10584308207035065","0.11815158277750015","0.4235573410987854","0.4235573410987854","0.4235573410987854","0.3900286704301834","0.38376545906066895","0.3962918817996979","0.11569741119941075","0.10998812317848206","0.12273603677749634"
"222","0.11392075568437576","0.10212516784667969","0.1205163523554802","0.10945861786603928","0.09646189957857132","0.11773205548524857","0.37512078881263733","0.37512078881263733","0.37512078881263733","0.3641791045665741","0.3578850030899048","0.3704732060432434","0.11324707418680191","0.10146627575159073","0.11927221715450287"
"223","0.12384629746278127","0.10860835015773773","0.13613203167915344","0.1196674754222234","0.10460682213306427","0.13293305039405823","0.3534765839576721","0.3534765839576721","0.3534765839576721","0.3767596632242203","0.3539034426212311","0.3996158838272095","0.12383695940176646","0.10891775786876678","0.1360476315021515"
"224","0.11336699624856313","0.10548378527164459","0.1195954978466034","0.10898967583974202","0.10274369269609451","0.11386767029762268","0.35304078459739685","0.35304078459739685","0.35304078459739685","0.3505919575691223","0.3458681106567383","0.35531580448150635","0.11287263284126918","0.10453109443187714","0.11990702897310257"
"225","0.12192744761705399","0.11528657376766205","0.12856584787368774","0.11723051716883977","0.11111663281917572","0.12213489413261414","0.3550157845020294","0.3550157845020294","0.3550157845020294","0.36864912509918213","0.36229994893074036","0.3749983012676239","0.12119286010662715","0.11459370702505112","0.12742921710014343"
"226","0.12392149865627289","0.1132630854845047","0.12943625450134277","0.11908135811487834","0.10811616480350494","0.12496789544820786","0.3784310817718506","0.3784310817718506","0.3784310817718506","0.38047586381435394","0.3748592138290405","0.38609251379966736","0.12299997607866923","0.11184874176979065","0.12894071638584137"
"227","0.12738312284151712","0.12204441428184509","0.1344275027513504","0.12209603438774745","0.11728209257125854","0.12985217571258545","0.3655850291252136","0.3655850291252136","0.3655850291252136","0.3761011064052582","0.36053335666656494","0.3916688561439514","0.1260031188527743","0.11976231634616852","0.1336410939693451"
"228","0.11755344271659851","0.10083506256341934","0.12728038430213928","0.11335700750350952","0.09663542360067368","0.12173842638731003","0.37011831998825073","0.37011831998825073","0.37011831998825073","0.3861492872238159","0.3829423189163208","0.38935625553131104","0.11769754439592361","0.099812813103199","0.12775254249572754"
"229","0.11457135279973348","0.09848663210868835","0.12755528092384338","0.1105280543367068","0.09786369651556015","0.12161870300769806","0.3664761781692505","0.3664761781692505","0.3664761781692505","0.36830732226371765","0.35384196043014526","0.38277268409729004","0.11425561954577763","0.09832367300987244","0.12785139679908752"
"230","0.11243649075428645","0.10334005951881409","0.11961860209703445","0.10830923914909363","0.09896669536828995","0.11523080617189407","0.3549419343471527","0.3549419343471527","0.3549419343471527","0.35728441178798676","0.3477729260921478","0.3667958974838257","0.11195803185304005","0.10243336111307144","0.11964410543441772"
"231","0.11588403085867564","0.10790491104125977","0.124953493475914","0.11158364762862523","0.106226347386837","0.11923284083604813","0.3773869574069977","0.3773869574069977","0.3773869574069977","0.3460093289613724","0.34526196122169495","0.3467566967010498","0.11538999030987422","0.10753634572029114","0.12504863739013672"
"232","0.11528457204500835","0.10061958432197571","0.13353471457958221","0.11159012218316396","0.10041466355323792","0.1269855946302414","0.377066969871521","0.377066969871521","0.377066969871521","0.3638473153114319","0.3488347828388214","0.37885984778404236","0.11460364361604054","0.09975117444992065","0.13286907970905304"
"233","0.11912303417921066","0.11428474634885788","0.12626448273658752","0.11503917227188747","0.10910031944513321","0.12427602708339691","0.36169740557670593","0.36169740557670593","0.36169740557670593","0.3660656362771988","0.35606011748313904","0.37607115507125854","0.11897218724091847","0.11359407007694244","0.12734313309192657"
"234","0.11264653503894806","0.10641689598560333","0.12190259993076324","0.10771846522887547","0.10320661216974258","0.1159323900938034","0.3776813745498657","0.3776813745498657","0.3776813745498657","0.3637833893299103","0.35250186920166016","0.3750649094581604","0.11240643759568532","0.10603047907352448","0.12212558090686798"
"235","0.11127367367347081","0.10009899735450745","0.11740502715110779","0.10692463566859563","0.0974973514676094","0.11308443546295166","0.35413065552711487","0.35413065552711487","0.35413065552711487","0.35940513014793396","0.3517551124095917","0.36705514788627625","0.1107036645213763","0.09928695112466812","0.1164652556180954"
"236","0.11975278953711192","0.11667768657207489","0.12420271337032318","0.11512141178051631","0.1117779016494751","0.12090157717466354","0.3798235058784485","0.3798235058784485","0.3798235058784485","0.3783336877822876","0.3662019670009613","0.3904654085636139","0.119175819059213","0.11581447720527649","0.12385568767786026"
"237","0.11444890995820363","0.11078040301799774","0.11986802518367767","0.10968716442584991","0.10434281080961227","0.11646024882793427","0.3722490668296814","0.3722490668296814","0.3722490668296814","0.3702232539653778","0.35140669345855713","0.3890398144721985","0.1133945311109225","0.10986125469207764","0.11903566867113113"
"238","0.11199129621187846","0.10581709444522858","0.1232835203409195","0.10748628775278728","0.10158613324165344","0.1174120381474495","0.35717976093292236","0.35717976093292236","0.35717976093292236","0.35495175421237946","0.35429444909095764","0.35560905933380127","0.11169753968715668","0.10612130165100098","0.12195941060781479"
"239","0.11426298568646114","0.10233534127473831","0.1208130270242691","0.11031842976808548","0.09803895652294159","0.1191602572798729","0.358310729265213","0.358310729265213","0.358310729265213","0.3684908151626587","0.361359179019928","0.3756224513053894","0.11375883469978969","0.10268057882785797","0.1198030561208725"
"240","0.11440029740333557","0.10922804474830627","0.1221543699502945","0.10967069367567699","0.10471614450216293","0.11674395948648453","0.3780829906463623","0.3780829906463623","0.3780829906463623","0.3701704293489456","0.3655107319355011","0.37483012676239014","0.11361947655677795","0.10870841890573502","0.12100867927074432"
"241","0.1151478538910548","0.1060975044965744","0.12278752028942108","0.1099669486284256","0.10050378739833832","0.11563463509082794","0.3790690302848816","0.3790690302848816","0.3790690302848816","0.3611302077770233","0.3568394184112549","0.36542099714279175","0.11451053122679393","0.10550753027200699","0.12165024876594543"
"242","0.1132702777783076","0.10834244638681412","0.11590348184108734","0.10986279447873433","0.1038866639137268","0.11439594626426697","0.3639218211174011","0.3639218211174011","0.3639218211174011","0.3536064475774765","0.35297685861587524","0.35423603653907776","0.11269403745730718","0.1072598546743393","0.11568861454725266"
"243","0.1148492619395256","0.10966291278600693","0.1247900128364563","0.10973818600177765","0.10327918082475662","0.11852986365556717","0.33378806710243225","0.33378806710243225","0.33378806710243225","0.3548819571733475","0.35277217626571655","0.3569917380809784","0.11394578715165456","0.10825209319591522","0.12407383322715759"
"244","0.11521877845128377","0.11185027658939362","0.12118151783943176","0.11142483601967494","0.10699950903654099","0.1170114278793335","0.36990177631378174","0.36990177631378174","0.36990177631378174","0.36461199820041656","0.3549387454986572","0.3742852509021759","0.11448652545611064","0.11055207252502441","0.12076020240783691"
"245","0.10853745539983113","0.10720376670360565","0.11019100248813629","0.10434444000323613","0.10209229588508606","0.10619404166936874","0.3388318419456482","0.3388318419456482","0.3388318419456482","0.3553798347711563","0.3515142798423767","0.3592453896999359","0.10800954699516296","0.10616077482700348","0.11008560657501221"
"246","0.109746719400088","0.09580843150615692","0.11872567236423492","0.105955275396506","0.09126751124858856","0.11726251989603043","0.36356499791145325","0.36356499791145325","0.36356499791145325","0.36965735256671906","0.36603713035583496","0.37327757477760315","0.10935798039038976","0.09464924037456512","0.1195736899971962"
"247","0.11878900229930878","0.11280208826065063","0.12748074531555176","0.11430310954650243","0.10942850261926651","0.12320680171251297","0.3539564609527588","0.3539564609527588","0.3539564609527588","0.36350134015083313","0.355434775352478","0.37156790494918823","0.11827308187882106","0.1126442402601242","0.12684366106987"
"248","0.11785224576791127","0.11338835954666138","0.12070265412330627","0.11319788545370102","0.11031172424554825","0.11639690399169922","0.3423253297805786","0.3423253297805786","0.3423253297805786","0.3620978742837906","0.353663831949234","0.37053191661834717","0.11710185060898463","0.11311555653810501","0.11959858238697052"
"249","0.11420383304357529","0.10861404985189438","0.11848185956478119","0.1098252460360527","0.10281854122877121","0.11380019783973694","0.35045695304870605","0.35045695304870605","0.35045695304870605","0.3557753264904022","0.35099107027053833","0.3605595827102661","0.11334011455376942","0.10829160362482071","0.1177198514342308"
"250","0.11196267108122508","0.10087032616138458","0.12814418971538544","0.10771992057561874","0.09915915876626968","0.12193676829338074","0.3650616407394409","0.3650616407394409","0.3650616407394409","0.34600749611854553","0.3445197343826294","0.34749525785446167","0.11192250748475392","0.10108555853366852","0.1275160163640976"
"251","0.10955461114645004","0.09501802176237106","0.11900293827056885","0.10481279840071996","0.08995897322893143","0.1147950142621994","0.35395222902297974","0.35395222902297974","0.35395222902297974","0.3527943193912506","0.346851110458374","0.3587375283241272","0.10895476986964543","0.09420500695705414","0.11891394108533859"
"252","0.11150831232468288","0.0987524464726448","0.1226654052734375","0.10759370525677998","0.09457406401634216","0.12062545120716095","0.3416908085346222","0.3416908085346222","0.3416908085346222","0.359551340341568","0.34412717819213867","0.3749755024909973","0.11165812363227208","0.09854097664356232","0.12344024330377579"
"253","0.11595582216978073","0.10916212201118469","0.12623614072799683","0.11215218404928844","0.10440395772457123","0.12128333747386932","0.3483210802078247","0.3483210802078247","0.3483210802078247","0.36855171620845795","0.35764333605766296","0.37946009635925293","0.11523384600877762","0.10861092805862427","0.12472991645336151"
"254","0.12110411127408345","0.1141112744808197","0.13217103481292725","0.11612698435783386","0.11056150496006012","0.12601825594902039","0.35259494185447693","0.35259494185447693","0.35259494185447693","0.3681859225034714","0.36663269996643066","0.3697391450405121","0.12090642253557841","0.11355829238891602","0.1320207715034485"
"255","0.11671677231788635","0.10279306024312973","0.13006673753261566","0.1135471115509669","0.10048159956932068","0.1263565719127655","0.3514430522918701","0.3514430522918701","0.3514430522918701","0.3586008548736572","0.34597617387771606","0.3712255358695984","0.11663739879926045","0.10305473953485489","0.129956915974617"
"256","0.10618855804204941","0.1022283285856247","0.11392249166965485","0.10258669157822926","0.09788377583026886","0.11123262345790863","0.35809844732284546","0.35809844732284546","0.35809844732284546","0.3747291564941406","0.3745102882385254","0.37494802474975586","0.10524983207384746","0.10150317847728729","0.11267472058534622"
"257","0.1172837217648824","0.11212652921676636","0.12008064985275269","0.11377036571502686","0.10962605476379395","0.11655405163764954","0.37458139657974243","0.37458139657974243","0.37458139657974243","0.3648166358470917","0.36028432846069336","0.36934894323349","0.11709011842807134","0.11229785531759262","0.11974851042032242"
"258","0.12541302541891733","0.12021540105342865","0.13413327932357788","0.12087814013163249","0.11503830552101135","0.12835535407066345","0.35674819350242615","0.35674819350242615","0.35674819350242615","0.3726949989795685","0.3686339259147644","0.37675607204437256","0.1250222126642863","0.11936631798744202","0.1340215504169464"
"259","0.11417597035566966","0.10058922320604324","0.12322789430618286","0.11141745001077652","0.10045115649700165","0.11877681314945221","0.33260178565979004","0.33260178565979004","0.33260178565979004","0.34698109328746796","0.3381093442440033","0.3558528423309326","0.11388751367727916","0.10045298933982849","0.12174083292484283"
"260","0.1208861768245697","0.10930407047271729","0.13475671410560608","0.11761656155188878","0.10598929226398468","0.13174788653850555","0.37414440512657166","0.37414440512657166","0.37414440512657166","0.37071068584918976","0.34753596782684326","0.39388540387153625","0.12059495846430461","0.10942003130912781","0.13380910456180573"
"261","0.11398779104153316","0.1030411496758461","0.1207602322101593","0.11029830326636632","0.09876085817813873","0.11905854940414429","0.3294881284236908","0.3294881284236908","0.3294881284236908","0.35732656717300415","0.35290834307670593","0.36174479126930237","0.11367530872424443","0.1019381508231163","0.12110863626003265"
"262","0.12457205355167389","0.10698933899402618","0.1455845683813095","0.1204644963145256","0.10498153418302536","0.14014339447021484","0.36276543140411377","0.36276543140411377","0.36276543140411377","0.361707478761673","0.3473469316959381","0.37606802582740784","0.12393258760372798","0.10641952604055405","0.14509181678295135"
"263","0.12202291438976924","0.11704124510288239","0.12735459208488464","0.11806630094846089","0.11198323220014572","0.12370052188634872","0.34893104434013367","0.34893104434013367","0.34893104434013367","0.378395676612854","0.376035213470459","0.380756139755249","0.12191639095544815","0.11613348871469498","0.12804333865642548"
"264","0.11131654431422551","0.10319242626428604","0.12134802341461182","0.10721471905708313","0.10113947838544846","0.11572142690420151","0.3487836718559265","0.3487836718559265","0.3487836718559265","0.35094980895519257","0.33721721172332764","0.3646824061870575","0.11017034947872162","0.10261236876249313","0.11886794865131378"
"265","0.1137794554233551","0.10902897268533707","0.116356760263443","0.10983421156803767","0.10726720094680786","0.11195488274097443","0.37751778960227966","0.37751778960227966","0.37751778960227966","0.349176824092865","0.3453065752983093","0.35304707288742065","0.11261813839276631","0.10735831409692764","0.11525586247444153"
"266","0.1114413986603419","0.10357166826725006","0.11562289297580719","0.10820475220680237","0.10058970749378204","0.11203902959823608","0.35224324464797974","0.35224324464797974","0.35224324464797974","0.3433840572834015","0.33522289991378784","0.35154521465301514","0.11082237710555394","0.10284587740898132","0.11508182436227798"
"267","0.11489124099413554","0.11146284639835358","0.1204579770565033","0.11088272680838902","0.10821283608675003","0.11531677842140198","0.3575168251991272","0.3575168251991272","0.3575168251991272","0.3484114110469818","0.34192797541618347","0.35489484667778015","0.11420364181200664","0.11100972443819046","0.11979774385690689"
"268","0.11121112604935963","0.10858415067195892","0.1145065575838089","0.1078678419192632","0.10461409389972687","0.1130789965391159","0.3384254574775696","0.3384254574775696","0.3384254574775696","0.34319402277469635","0.3316730856895447","0.354714959859848","0.11075437565644582","0.10717420279979706","0.11468888819217682"
"269","0.12301268925269444","0.11010921746492386","0.13069505989551544","0.1187944362560908","0.10524728894233704","0.1266764998435974","0.3260914385318756","0.3260914385318756","0.3260914385318756","0.3507116436958313","0.33448636531829834","0.36693692207336426","0.12212981780370076","0.10937154293060303","0.1302081048488617"
"270","0.1235163335998853","0.121101975440979","0.12666451930999756","0.11956123759349187","0.11686080694198608","0.12227264046669006","0.34372228384017944","0.34372228384017944","0.34372228384017944","0.3528856039047241","0.34459301829338074","0.3611781895160675","0.12280992915232976","0.1207122802734375","0.12649542093276978"
"271","0.1130184605717659","0.10351072251796722","0.1227913498878479","0.1094453160961469","0.0993589535355568","0.12150993943214417","0.32899850606918335","0.32899850606918335","0.32899850606918335","0.3447178453207016","0.32805904746055603","0.36137664318084717","0.11215062439441681","0.1021377295255661","0.12265805900096893"
"272","0.11028416454792023","0.09834109246730804","0.11691746115684509","0.10618726660807927","0.09637760370969772","0.11187677830457687","0.3389299511909485","0.3389299511909485","0.3389299511909485","0.340333953499794","0.3275182843208313","0.3531496226787567","0.1099007378021876","0.09822433441877365","0.11661999672651291"
"273","0.12042081852753957","0.1139371395111084","0.12890350818634033","0.11685568590958913","0.10980819165706635","0.12370039522647858","0.3508179485797882","0.3508179485797882","0.3508179485797882","0.3608454167842865","0.3492574989795685","0.3724333345890045","0.12004728118578593","0.11285136640071869","0.12870314717292786"
"274","0.10652615875005722","0.08894036710262299","0.12347504496574402","0.10248335699240367","0.08707000315189362","0.11715051531791687","0.33963698148727417","0.33963698148727417","0.33963698148727417","0.3298507183790207","0.3181115388870239","0.34158989787101746","0.10605462888876598","0.08917747437953949","0.1224568709731102"
"275","0.11059673130512238","0.0996050164103508","0.12406724691390991","0.106782299776872","0.09544803947210312","0.12159883975982666","0.4053458273410797","0.4053458273410797","0.4053458273410797","0.37746426463127136","0.3665415644645691","0.38838696479797363","0.11034621298313141","0.09974707663059235","0.12390902638435364"
"276","0.10750384132067363","0.10182242095470428","0.11162525415420532","0.10466574132442474","0.09782165288925171","0.10847386717796326","0.3478374779224396","0.3478374779224396","0.3478374779224396","0.3419795036315918","0.3418883681297302","0.34207063913345337","0.1078273852666219","0.1035672128200531","0.1111127957701683"
"277","0.11015431334575017","0.10030539333820343","0.1175074651837349","0.10668414582808812","0.09475691616535187","0.11457739770412445","0.3407616913318634","0.3407616913318634","0.3407616913318634","0.3485805243253708","0.3472050726413727","0.3499559760093689","0.11033592373132706","0.09963482618331909","0.11747615784406662"
"278","0.11442693322896957","0.10610774904489517","0.1264871209859848","0.11078692724307378","0.10378627479076385","0.12403266876935959","0.3459256589412689","0.3459256589412689","0.3459256589412689","0.3494266867637634","0.34082627296447754","0.3580271005630493","0.11416315038998921","0.10605990886688232","0.1258905529975891"
"279","0.11727237204710643","0.11309550702571869","0.12512828409671783","0.11368199686209361","0.10793410241603851","0.12012790143489838","0.3416084349155426","0.3416084349155426","0.3416084349155426","0.3557731658220291","0.35002949833869934","0.3615168333053589","0.11686325321594875","0.11184898018836975","0.12458524107933044"
"280","0.10713327427705129","0.10028059780597687","0.1166391670703888","0.10315872728824615","0.09484454244375229","0.11359197646379471","0.3310614824295044","0.3310614824295044","0.3310614824295044","0.3349034935235977","0.3297137916088104","0.340093195438385","0.1068032830953598","0.09999199211597443","0.11655037105083466"
"281","0.1089347576101621","0.09928759932518005","0.11594927310943604","0.1051796128352483","0.09645883738994598","0.109926238656044","0.33935225009918213","0.33935225009918213","0.33935225009918213","0.32805097103118896","0.32035693526268005","0.3357450067996979","0.10851619640986125","0.09845517575740814","0.11587844789028168"
"282","0.11076417813698451","0.1048392653465271","0.11609195172786713","0.10675501078367233","0.1024237647652626","0.11115196347236633","0.3467941880226135","0.3467941880226135","0.3467941880226135","0.3421597480773926","0.33322083950042725","0.3510986566543579","0.11017999053001404","0.10421733558177948","0.11535603553056717"
"283","0.10435360918442409","0.08986596763134003","0.11535266786813736","0.10042666892210643","0.08568190038204193","0.11174257099628448","0.3520113527774811","0.3520113527774811","0.3520113527774811","0.33691322803497314","0.3264683485031128","0.3473581075668335","0.10398821036020915","0.08934269100427628","0.11499063670635223"
"284","0.12193133930365245","0.11303271353244781","0.13286694884300232","0.11765740811824799","0.11124711483716965","0.12721094489097595","0.34315645694732666","0.34315645694732666","0.34315645694732666","0.3715907484292984","0.36026731133461","0.3829141855239868","0.12118535737196605","0.11285561323165894","0.13137689232826233"
"285","0.10911094148953755","0.10112141817808151","0.11624760180711746","0.10591041048367818","0.09787577390670776","0.1099800392985344","0.3569120168685913","0.3569120168685913","0.3569120168685913","0.35037893056869507","0.3407343029975891","0.360023558139801","0.10871775448322296","0.1014162227511406","0.11564316600561142"
"286","0.11505913237730662","0.10939416289329529","0.11804234981536865","0.11094822486241658","0.10394463688135147","0.11571874469518661","0.3514455556869507","0.3514455556869507","0.3514455556869507","0.34487900137901306","0.34459251165390015","0.345165491104126","0.11453589300314586","0.1092696338891983","0.11750146746635437"
"287","0.11217361191908519","0.10381331294775009","0.11746224761009216","0.10845247407754262","0.10118035227060318","0.11399617791175842","0.3416662812232971","0.3416662812232971","0.3416662812232971","0.3330652713775635","0.3241382837295532","0.34199225902557373","0.11154084901014964","0.10320764780044556","0.11751822382211685"
"288","0.11074762791395187","0.1048140823841095","0.11773782968521118","0.10634643584489822","0.09911565482616425","0.11227194964885712","0.34713298082351685","0.34713298082351685","0.34713298082351685","0.33114300668239594","0.33082401752471924","0.33146199584007263","0.10966695100069046","0.10368964821100235","0.11612671613693237"
"289","0.11266134679317474","0.10572312772274017","0.11895252764225006","0.10921916365623474","0.1031392365694046","0.11561490595340729","0.3262730836868286","0.3262730836868286","0.3262730836868286","0.3376966565847397","0.3361413776874542","0.33925193548202515","0.11202748616536458","0.10493861883878708","0.11897871643304825"
"290","0.11992400884628296","0.11575929075479507","0.12701481580734253","0.1160179078578949","0.1113717332482338","0.12404108047485352","0.35404831171035767","0.35404831171035767","0.35404831171035767","0.36279089748859406","0.35919612646102905","0.36638566851615906","0.11920776963233948","0.11437800526618958","0.12658928334712982"
"291","0.09894818564256032","0.0920153558254242","0.11001940816640854","0.0964099590977033","0.08855457603931427","0.10910874605178833","0.34289437532424927","0.34289437532424927","0.34289437532424927","0.3217713534832001","0.30668526887893677","0.3368574380874634","0.0986513818303744","0.09116474539041519","0.11026871204376221"
"292","0.11020660152037938","0.10677181929349899","0.11627334356307983","0.1066853404045105","0.10303261876106262","0.11145446449518204","0.32075756788253784","0.32075756788253784","0.32075756788253784","0.31538787484169006","0.3143775463104248","0.3163982033729553","0.10976127535104752","0.10639545321464539","0.11581689119338989"
"293","0.11378402262926102","0.10735005140304565","0.12081259489059448","0.10990675538778305","0.10316972434520721","0.11786185204982758","0.3497888147830963","0.3497888147830963","0.3497888147830963","0.3412432074546814","0.33261334896087646","0.34987306594848633","0.11384505281845729","0.10730370879173279","0.12077183276414871"
"294","0.12182636559009552","0.10836826264858246","0.12965726852416992","0.11817039549350739","0.10770395398139954","0.12363064289093018","0.36435917019844055","0.36435917019844055","0.36435917019844055","0.34075208008289337","0.3312965929508209","0.3502075672149658","0.12135377774635951","0.10799423605203629","0.12954354286193848"
"295","0.10766504456599553","0.10245459526777267","0.11602618545293808","0.10430926084518433","0.09807060658931732","0.11037090420722961","0.33471524715423584","0.33471524715423584","0.33471524715423584","0.3430152088403702","0.3387334644794464","0.34729695320129395","0.10767186681429546","0.10233280062675476","0.11543001979589462"
"296","0.11276112993558247","0.09996998310089111","0.1356687694787979","0.10903650522232056","0.09691868722438812","0.12953177094459534","0.33011412620544434","0.33011412620544434","0.33011412620544434","0.3198965787887573","0.3163202404975891","0.32347291707992554","0.11241871863603592","0.1002858355641365","0.134459987282753"
"297","0.11044245958328247","0.10697764158248901","0.11403951048851013","0.10674834251403809","0.10465942323207855","0.1091894581913948","0.33401787281036377","0.33401787281036377","0.33401787281036377","0.32752230763435364","0.3254093825817108","0.32963523268699646","0.11003558586041133","0.10634627193212509","0.1138506829738617"
