"Step","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX"
"1282","0.14995232969522476","0.13978524506092072","0.16253480315208435","0.14658497273921967","0.13527145981788635","0.15633200109004974","0.1503000110387802","0.14035946130752563","0.16305240988731384","0.24820122122764587","0.21654465794563293","0.30780962109565735","0.2689531594514847","0.25732362270355225","0.28411173820495605"
"1283","0.15339523553848267","0.1441454440355301","0.15933315455913544","0.15076308697462082","0.14068660140037537","0.15740731358528137","0.15377375483512878","0.14417320489883423","0.1594913899898529","0.257759948571523","0.23212656378746033","0.30291748046875","0.2753562703728676","0.26318299770355225","0.28296196460723877"
"1284","0.14988140761852264","0.14029203355312347","0.15880224108695984","0.14687233790755272","0.13479767739772797","0.1558677852153778","0.15002713352441788","0.1402200162410736","0.15870621800422668","0.2524374971787135","0.2268369346857071","0.29161059856414795","0.2796621024608612","0.270546555519104","0.2939068377017975"
"1285","0.15040550008416176","0.14010997116565704","0.15981131792068481","0.1469874233007431","0.13623535633087158","0.1638520509004593","0.15060082077980042","0.1399041712284088","0.16054318845272064","0.2566469560066859","0.22679956257343292","0.3009510934352875","0.27600666880607605","0.2635273337364197","0.2872771918773651"
"1286","0.15624075755476952","0.14096811413764954","0.16747009754180908","0.15298401936888695","0.1364433914422989","0.16210362315177917","0.15651487559080124","0.1410483419895172","0.16716718673706055","0.26664548615614575","0.24217821657657623","0.3054656386375427","0.2865099459886551","0.2668258845806122","0.2956242859363556"
"1287","0.14392053335905075","0.13994884490966797","0.14790207147598267","0.14107871055603027","0.1384345144033432","0.14322106540203094","0.14378805831074715","0.13997411727905273","0.1479748785495758","0.24089912076791128","0.21823370456695557","0.280375212430954","0.26501959562301636","0.26106882095336914","0.2679692804813385"
"1288","0.153060644865036","0.14596155285835266","0.1598595678806305","0.15069639682769775","0.14796623587608337","0.15500500798225403","0.15333744511008263","0.14664921164512634","0.1598328948020935","0.2517025023698807","0.22911465167999268","0.28849107027053833","0.27853332459926605","0.2724609375","0.28177520632743835"
"1289","0.14595284685492516","0.1407104879617691","0.15172746777534485","0.14269868284463882","0.13610348105430603","0.151015967130661","0.14603443816304207","0.14107047021389008","0.1514289826154709","0.24169646203517914","0.22618620097637177","0.2657940983772278","0.2704625204205513","0.26485559344291687","0.27528271079063416"
"1290","0.15866277366876602","0.15338347852230072","0.16728147864341736","0.15610624477267265","0.14940126240253448","0.16382096707820892","0.1590045727789402","0.15335959196090698","0.16806942224502563","0.2565602312485377","0.23527653515338898","0.29662710428237915","0.2806462123990059","0.2766847312450409","0.28648680448532104"
"1291","0.15055039897561073","0.1365503966808319","0.16192284226417542","0.14847039803862572","0.13323143124580383","0.15878254175186157","0.1506546102464199","0.13682276010513306","0.16175678372383118","0.255198394258817","0.2279849648475647","0.306684672832489","0.27229462563991547","0.25280165672302246","0.28966161608695984"
"1292","0.15142996981739998","0.1411067545413971","0.15591630339622498","0.14901217073202133","0.13497231900691986","0.1580609232187271","0.15170907229185104","0.14142489433288574","0.15611384809017181","0.2541323204835256","0.23264458775520325","0.29620471596717834","0.27665746957063675","0.2652326226234436","0.2849513292312622"
"1293","0.1555505022406578","0.1495439112186432","0.16248111426830292","0.1534724086523056","0.14713697135448456","0.15826255083084106","0.15598388761281967","0.150229349732399","0.16247592866420746","0.25569408635298413","0.2328135222196579","0.2970218360424042","0.28010065853595734","0.2783427834510803","0.28196221590042114"
"1294","0.1478538177907467","0.14431044459342957","0.15270604193210602","0.14457930997014046","0.13996905088424683","0.14857546985149384","0.14772901311516762","0.14435777068138123","0.15177609026432037","0.2470513383547465","0.2260158658027649","0.28092098236083984","0.26570238173007965","0.2627142071723938","0.2683398425579071"
"1295","0.1481090411543846","0.14508934319019318","0.15156468749046326","0.14530883356928825","0.1396040916442871","0.15355394780635834","0.14890488982200623","0.14535225927829742","0.15248185396194458","0.24245054523150125","0.22112639248371124","0.27777934074401855","0.2754492834210396","0.26445525884628296","0.3037346303462982"
"1296","0.15312286838889122","0.14397042989730835","0.16625748574733734","0.14928849786520004","0.13926836848258972","0.16570080816745758","0.15323591232299805","0.1441655158996582","0.165669247508049","0.2544698566198349","0.2349461019039154","0.2789514660835266","0.2747092694044113","0.26221588253974915","0.2879966199398041"
"1297","0.1489810310304165","0.1395615041255951","0.15401990711688995","0.14547772333025932","0.13935431838035583","0.14963093400001526","0.14916536957025528","0.13980533182621002","0.154183492064476","0.25067033370335895","0.22546257078647614","0.28760379552841187","0.2696921303868294","0.2601719796657562","0.27415284514427185"
"1298","0.14815841242671013","0.1427033543586731","0.15083986520767212","0.1451364904642105","0.14017821848392487","0.15244242548942566","0.14831237122416496","0.14214929938316345","0.15135908126831055","0.24680326879024506","0.2226451188325882","0.29070478677749634","0.26667527109384537","0.2616654634475708","0.27603426575660706"
"1299","0.1549781747162342","0.14156317710876465","0.16605229675769806","0.15218278393149376","0.13704520463943481","0.16113898158073425","0.15510104224085808","0.1422288715839386","0.16593879461288452","0.2535173346598943","0.23432059586048126","0.2779317796230316","0.27838047593832016","0.26533758640289307","0.2939540147781372"
"1300","0.15032576397061348","0.14360001683235168","0.15580493211746216","0.1474040523171425","0.14325791597366333","0.15090136229991913","0.15053704753518105","0.14394015073776245","0.1561504304409027","0.2492495427529017","0.22489750385284424","0.29320842027664185","0.2738623097538948","0.2636766731739044","0.27987417578697205"
"1301","0.15790190175175667","0.15212717652320862","0.16875655949115753","0.15393683686852455","0.14676789939403534","0.17039167881011963","0.15850814804434776","0.15315690636634827","0.1696576178073883","0.25985682010650635","0.24186384677886963","0.2947239875793457","0.28741375356912613","0.2816218137741089","0.2966598868370056"
"1302","0.14449064061045647","0.1403772234916687","0.14876781404018402","0.14315863326191902","0.14111626148223877","0.14676466584205627","0.1450246274471283","0.14118067920207977","0.1491197943687439","0.24164691070715585","0.21942712366580963","0.27604785561561584","0.2662626951932907","0.2645968496799469","0.2700136601924896"
"1303","0.15266601741313934","0.14286693930625916","0.16658590734004974","0.150613684207201","0.1389423906803131","0.16253378987312317","0.15316427126526833","0.14299972355365753","0.16772401332855225","0.25577324628829956","0.22996976971626282","0.28930431604385376","0.2724721431732178","0.2653008997440338","0.28301531076431274"
"1304","0.1509684920310974","0.14303845167160034","0.15796025097370148","0.14712665975093842","0.13907785713672638","0.15887759625911713","0.1509166769683361","0.14321544766426086","0.1580967903137207","0.25069766243298847","0.23828980326652527","0.27416935563087463","0.2765321582555771","0.2686053216457367","0.2825459837913513"
"1305","0.1490049660205841","0.14741696417331696","0.15007072687149048","0.14699432253837585","0.14405056834220886","0.14985333383083344","0.14901993796229362","0.14769116044044495","0.15013189613819122","0.24545190234978995","0.22321437299251556","0.2884218692779541","0.26958703994750977","0.26367759704589844","0.27432534098625183"
"1306","0.14889102429151535","0.1404690146446228","0.15769942104816437","0.145429115742445","0.1389971375465393","0.15188929438591003","0.1487581916153431","0.14054043591022491","0.15773802995681763","0.2506976475318273","0.21932703256607056","0.2881057858467102","0.2719932794570923","0.2628977596759796","0.2807817757129669"
"1307","0.15036756545305252","0.1471901684999466","0.15375320613384247","0.1479538343846798","0.1450181007385254","0.1501598358154297","0.15071895346045494","0.14806745946407318","0.15459473431110382","0.2508610983689626","0.23298904299736023","0.28487884998321533","0.27383020520210266","0.2660738229751587","0.2786251902580261"
"1308","0.1512330174446106","0.14590589702129364","0.15847259759902954","0.14867181703448296","0.14249014854431152","0.15399056673049927","0.15167391300201416","0.14661376178264618","0.1584601253271103","0.24588773647944132","0.2234717756509781","0.2762603759765625","0.2749706283211708","0.2635820508003235","0.28906723856925964"
"1309","0.15450620278716087","0.1490877866744995","0.15715225040912628","0.15175100415945053","0.15020757913589478","0.15440969169139862","0.1542707346379757","0.1494513601064682","0.15718328952789307","0.25311819712320965","0.2291686236858368","0.29480332136154175","0.2698587328195572","0.26655739545822144","0.2733965516090393"
"1310","0.15533094108104706","0.1504211276769638","0.158430278301239","0.1523994319140911","0.14933235943317413","0.15496696531772614","0.1559213325381279","0.15141212940216064","0.1586315631866455","0.2592682143052419","0.2347201704978943","0.3035787343978882","0.2790428400039673","0.2764856815338135","0.2834372818470001"
"1311","0.15748218074440956","0.14786559343338013","0.16740722954273224","0.15466510877013206","0.1443585753440857","0.1648987978696823","0.15763623639941216","0.1483871340751648","0.16775423288345337","0.2626471668481827","0.24174293875694275","0.29715031385421753","0.301818422973156","0.2904775142669678","0.3267698884010315"
"1312","0.14915212616324425","0.14203566312789917","0.15475647151470184","0.14734503254294395","0.13738563656806946","0.15875564515590668","0.14978523924946785","0.1426253765821457","0.1552627682685852","0.2507127523422241","0.22567349672317505","0.2842700183391571","0.2734704092144966","0.2662373185157776","0.28290295600891113"
"1313","0.15223392099142075","0.14683234691619873","0.15535356104373932","0.1497252695262432","0.13989710807800293","0.1595258116722107","0.15256518125534058","0.1461617797613144","0.1555650234222412","0.24936766922473907","0.22116830945014954","0.29386740922927856","0.2713136598467827","0.2635853588581085","0.2746598422527313"
"1314","0.1521858014166355","0.1454719454050064","0.16263467073440552","0.14954856410622597","0.1406276822090149","0.15804359316825867","0.15254231542348862","0.14578787982463837","0.16304998099803925","0.25260215997695923","0.23243331909179688","0.28069135546684265","0.2709645926952362","0.266675740480423","0.2819211781024933"
"1315","0.14729982614517212","0.14107860624790192","0.15833398699760437","0.14333486929535866","0.1370728611946106","0.15849065780639648","0.14733485132455826","0.14194782078266144","0.15839633345603943","0.24395413200060526","0.2229945957660675","0.2736865282058716","0.26734498143196106","0.2619182765483856","0.27891263365745544"
"1316","0.14800183847546577","0.13617482781410217","0.16794957220554352","0.14471010491251945","0.130967915058136","0.16206318140029907","0.1483219936490059","0.1363668143749237","0.16840161383152008","0.2414348175128301","0.21456696093082428","0.29159480333328247","0.27044714987277985","0.2562967836856842","0.2909233272075653"
"1317","0.1560533493757248","0.15022465586662292","0.16066448390483856","0.15318825468420982","0.1487092673778534","0.1622796356678009","0.1564682386815548","0.15055570006370544","0.16138097643852234","0.2559598882993062","0.22999615967273712","0.2882070243358612","0.27430058270692825","0.26598963141441345","0.28610116243362427"
"1318","0.15675363689661026","0.15303808450698853","0.15881496667861938","0.15425538271665573","0.15033575892448425","0.15813463926315308","0.15664313361048698","0.15340392291545868","0.15857650339603424","0.2549031178156535","0.23154431581497192","0.291623592376709","0.276956707239151","0.2695053815841675","0.28325390815734863"
"1319","0.15879549458622932","0.1450413316488266","0.16738072037696838","0.1558498851954937","0.14526641368865967","0.16256898641586304","0.15873337537050247","0.14499622583389282","0.16724562644958496","0.252132385969162","0.2217128872871399","0.2936069071292877","0.2830156981945038","0.2685370445251465","0.2946391999721527"
"1320","0.14748815074563026","0.14602960646152496","0.15121440589427948","0.1435992196202278","0.14010056853294373","0.14674639701843262","0.14746960625052452","0.14563506841659546","0.15127618610858917","0.24573715031147003","0.2238597273826599","0.283846378326416","0.2689274847507477","0.2630770206451416","0.2746114432811737"
"1321","0.14757868275046349","0.14311912655830383","0.15229056775569916","0.1456010676920414","0.1392550766468048","0.15465843677520752","0.147682037204504","0.14311201870441437","0.1524926871061325","0.2464012255271276","0.22385075688362122","0.2796681821346283","0.265015110373497","0.26101410388946533","0.271761953830719"
"1322","0.15749115869402885","0.14996010065078735","0.16571062803268433","0.15486173704266548","0.15041831135749817","0.16047288477420807","0.15792857855558395","0.15053051710128784","0.1660226732492447","0.25250298778216046","0.2274012565612793","0.29570356011390686","0.28092391043901443","0.2751747667789459","0.29187965393066406"
"1323","0.15383847430348396","0.1469237208366394","0.17154091596603394","0.15107572451233864","0.14087675511837006","0.17472776770591736","0.15387912839651108","0.14709994196891785","0.17150360345840454","0.25318923592567444","0.22639858722686768","0.28765904903411865","0.27139461040496826","0.263668954372406","0.288993239402771"
"1324","0.15125608816742897","0.1443813294172287","0.16121692955493927","0.1478584259748459","0.13937810063362122","0.1564386785030365","0.15176325291395187","0.14470474421977997","0.16179592907428741","0.2558627674976985","0.22840727865695953","0.3002733886241913","0.2766995280981064","0.2707759141921997","0.28505218029022217"
"1325","0.1498194895684719","0.14057675004005432","0.16593322157859802","0.14622356370091438","0.1351664960384369","0.16012103855609894","0.15013089776039124","0.1407768279314041","0.16652147471904755","0.2524956514437993","0.22103287279605865","0.3082725405693054","0.2788292095065117","0.26336386799812317","0.3122042417526245"
"1326","0.1456107757985592","0.1385207325220108","0.15444986522197723","0.14296026155352592","0.13495352864265442","0.1516694575548172","0.14569363743066788","0.13785918056964874","0.1545584499835968","0.24272125959396362","0.2293860912322998","0.26801598072052","0.26982884109020233","0.26227521896362305","0.2750726640224457"
"1327","0.1482202224433422","0.14256753027439117","0.15466877818107605","0.14439864829182625","0.13828271627426147","0.1495599001646042","0.14855974167585373","0.14221930503845215","0.15507586300373077","0.24516092737515768","0.21614357829093933","0.28140419721603394","0.2708284333348274","0.26214006543159485","0.28171682357788086"
"1328","0.14671041071414948","0.14129523932933807","0.1546979546546936","0.14231398329138756","0.13470499217510223","0.15609705448150635","0.14677827805280685","0.14095903933048248","0.15496554970741272","0.24161329865455627","0.2205471396446228","0.27522560954093933","0.25837620347738266","0.2556300163269043","0.2648839056491852"
"1329","0.15416891500353813","0.14760185778141022","0.15940356254577637","0.15182773768901825","0.14377419650554657","0.1612885594367981","0.15433957427740097","0.14823086559772491","0.15907323360443115","0.24942045410474142","0.2284553200006485","0.2898251414299011","0.27196750044822693","0.26724469661712646","0.2761523127555847"
"1330","0.151532094925642","0.14459972083568573","0.1567913442850113","0.14871041476726532","0.14027157425880432","0.1575336903333664","0.15156371146440506","0.14434725046157837","0.15724512934684753","0.24794193605581918","0.22889405488967896","0.27987682819366455","0.27283520996570587","0.26799359917640686","0.2767637073993683"
"1331","0.1516181230545044","0.14683830738067627","0.15819044411182404","0.14895498380064964","0.1460047960281372","0.15361768007278442","0.1521436721086502","0.1467401385307312","0.15880364179611206","0.25238529841105145","0.22604848444461823","0.28848713636398315","0.2788211703300476","0.27488771080970764","0.2851984202861786"
"1332","0.15559636801481247","0.14626996219158173","0.1673821657896042","0.15190015733242035","0.13812164962291718","0.16355443000793457","0.15579119697213173","0.14570152759552002","0.16791775822639465","0.24788784484068552","0.22623951733112335","0.2908058762550354","0.2848026156425476","0.27336233854293823","0.30596688389778137"
"1333","0.1530519276857376","0.15047484636306763","0.15888184309005737","0.15133165568113327","0.14624908566474915","0.15669792890548706","0.1535920649766922","0.15076559782028198","0.1594162881374359","0.2498650699853897","0.2304481416940689","0.2807265818119049","0.27299515157938004","0.266653835773468","0.2814839780330658"
"1334","0.14758040383458138","0.14157071709632874","0.1525658369064331","0.14438771829009056","0.13632775843143463","0.15376229584217072","0.14778056740760803","0.1417493224143982","0.15285441279411316","0.24593177934487662","0.2276487648487091","0.27968356013298035","0.2782534286379814","0.2728566527366638","0.2836145758628845"
"1335","0.15031367540359497","0.14204183220863342","0.15867039561271667","0.14706042036414146","0.13860437273979187","0.15743280947208405","0.15018195658922195","0.1421235352754593","0.15826234221458435","0.2517061581214269","0.23742255568504333","0.27328526973724365","0.27393537759780884","0.2648618221282959","0.2848297655582428"
"1336","0.15655939280986786","0.15349377691745758","0.1625116765499115","0.1540255770087242","0.14952225983142853","0.15804143249988556","0.1566469483077526","0.15314924716949463","0.16294750571250916","0.2519916395346324","0.23037974536418915","0.28987613320350647","0.2742689773440361","0.2692897617816925","0.28210872411727905"
"1337","0.1561184749007225","0.15118670463562012","0.16037914156913757","0.15346146747469902","0.14732234179973602","0.16130229830741882","0.15674309059977531","0.15180149674415588","0.15982970595359802","0.2597896158695221","0.2420693039894104","0.2932327687740326","0.28783391416072845","0.27908855676651","0.296286016702652"
"1338","0.15421535447239876","0.14251098036766052","0.16462332010269165","0.151501152664423","0.13919132947921753","0.16608566045761108","0.15408190712332726","0.14249682426452637","0.16406184434890747","0.24989670515060425","0.2286125123500824","0.27979904413223267","0.2722336873412132","0.2617685794830322","0.28129875659942627"
"1339","0.15368355065584183","0.1458970308303833","0.16668877005577087","0.15007063373923302","0.13991409540176392","0.16897572576999664","0.1536610834300518","0.14556851983070374","0.16648311913013458","0.25233501692612964","0.2197144776582718","0.2920582890510559","0.26516953110694885","0.25339147448539734","0.2821732461452484"
"1340","0.15752576291561127","0.14949077367782593","0.16647687554359436","0.15345722809433937","0.14442771673202515","0.16424256563186646","0.15777341276407242","0.1498986780643463","0.1661943644285202","0.25805701812108356","0.23244309425354004","0.2995796203613281","0.2765483856201172","0.2690070569515228","0.2844969630241394"
"1341","0.1621445193886757","0.15795540809631348","0.16821038722991943","0.16048000007867813","0.15465541183948517","0.1633923351764679","0.16291388496756554","0.1588258147239685","0.168870210647583","0.25937770307064056","0.24125178158283234","0.29361775517463684","0.2831062898039818","0.2781716585159302","0.28631800413131714"
"1342","0.15384241193532944","0.14858393371105194","0.15914471447467804","0.15094171091914177","0.14297902584075928","0.15905499458312988","0.1538039930164814","0.14848284423351288","0.15912964940071106","0.2550268918275833","0.2354116439819336","0.28691643476486206","0.2755730226635933","0.26604869961738586","0.28603196144104004"
"1343","0.1545683518052101","0.1429639607667923","0.1644582748413086","0.15120284259319305","0.1373424530029297","0.16169019043445587","0.15489629283547401","0.14287453889846802","0.1645161360502243","0.2509782711664836","0.22149179875850677","0.29350176453590393","0.2715887501835823","0.2593679130077362","0.28414079546928406"
"1344","0.15043756738305092","0.139224573969841","0.16207674145698547","0.14639441296458244","0.13478253781795502","0.15594884753227234","0.15095550566911697","0.13982848823070526","0.1618344485759735","0.2505965679883957","0.21774928271770477","0.299949586391449","0.26295097917318344","0.2518077492713928","0.277672678232193"
"1345","0.14946705102920532","0.13634027540683746","0.15909181535243988","0.14747582003474236","0.13289231061935425","0.1555391103029251","0.1498214565217495","0.13656410574913025","0.15953941643238068","0.2430411328872045","0.21466223895549774","0.291698694229126","0.2728332132101059","0.2583906948566437","0.28432923555374146"
"1346","0.14765590056777","0.13885745406150818","0.1552102416753769","0.14649611338973045","0.13481123745441437","0.1607150435447693","0.1479632817208767","0.13881553709506989","0.1555480659008026","0.2527283827463786","0.233720600605011","0.28649061918258667","0.268831230700016","0.2570202648639679","0.2811337113380432"
"1347","0.148355383425951","0.14259734749794006","0.15682768821716309","0.1463211551308632","0.13861991465091705","0.16043967008590698","0.14919009059667587","0.14318087697029114","0.1577197015285492","0.24413621922334036","0.22233164310455322","0.2731010913848877","0.2672921419143677","0.2577831447124481","0.28013864159584045"
"1348","0.14955466240644455","0.14602619409561157","0.15465866029262543","0.1465110220015049","0.14285144209861755","0.15083852410316467","0.14987576752901077","0.1461053490638733","0.15498438477516174","0.2525010009606679","0.22761549055576324","0.2921159863471985","0.2675839886069298","0.2644115686416626","0.27179187536239624"
"1349","0.1555468700826168","0.14983750879764557","0.16227072477340698","0.15288862958550453","0.14472436904907227","0.16533668339252472","0.1555938981473446","0.14963428676128387","0.1629558503627777","0.25240538517634076","0.23386043310165405","0.2799748480319977","0.27523717284202576","0.2654324471950531","0.28496265411376953"
"1350","0.14292047172784805","0.13948921859264374","0.14935430884361267","0.14075777679681778","0.13539022207260132","0.14581908285617828","0.14275095984339714","0.139178067445755","0.14902958273887634","0.2415199726819992","0.2195848673582077","0.27454760670661926","0.2681010216474533","0.26117944717407227","0.27549034357070923"
"1351","0.1545923911035061","0.14184699952602386","0.165422260761261","0.15195507556200027","0.1397605836391449","0.15963739156723022","0.15498703718185425","0.14183080196380615","0.16610214114189148","0.2501721928517024","0.23289786279201508","0.27919822931289673","0.2698473557829857","0.25497671961784363","0.28056302666664124"
"1352","0.15259802341461182","0.13730470836162567","0.15900826454162598","0.15053363889455795","0.13346442580223083","0.15896904468536377","0.15318651124835014","0.13782252371311188","0.15985998511314392","0.2455661545197169","0.21934476494789124","0.28560778498649597","0.2739580124616623","0.2586987614631653","0.282156765460968"
"1353","0.15988389775156975","0.15232498943805695","0.1704373061656952","0.156784038990736","0.14868514239788055","0.16463005542755127","0.15996181964874268","0.15182730555534363","0.17017021775245667","0.2531300683816274","0.23315182328224182","0.28134864568710327","0.2731221616268158","0.2649132013320923","0.28022584319114685"
"1354","0.15747204795479774","0.15188638865947723","0.16002824902534485","0.15290146693587303","0.1461256891489029","0.16018222272396088","0.15798510611057281","0.15188956260681152","0.16125477850437164","0.25520193576812744","0.23888537287712097","0.28650999069213867","0.27452797442674637","0.26947611570358276","0.2818390429019928"
"1355","0.14746751263737679","0.14067447185516357","0.1548440307378769","0.14516714587807655","0.13774317502975464","0.1535736620426178","0.14769911020994186","0.14062535762786865","0.1553860455751419","0.24481899042924246","0.22539342939853668","0.28231751918792725","0.2625639960169792","0.25399336218833923","0.2684934437274933"
"1356","0.14507030323147774","0.13568811118602753","0.15259133279323578","0.14228634163737297","0.13727205991744995","0.14991842210292816","0.14519444108009338","0.13566605746746063","0.1530808061361313","0.2389067510763804","0.2081785500049591","0.2773278057575226","0.26455534249544144","0.25385168194770813","0.27271535992622375"
"1357","0.1492314524948597","0.14118453860282898","0.15789970755577087","0.14582720026373863","0.1369849592447281","0.15594841539859772","0.1496899239718914","0.14179623126983643","0.1583964228630066","0.24214392403761545","0.2148270457983017","0.28492051362991333","0.26628315448760986","0.25399038195610046","0.27678096294403076"
"1358","0.14775197952985764","0.1418250948190689","0.158793106675148","0.14499440416693687","0.13966651260852814","0.15421439707279205","0.14804846793413162","0.14293424785137177","0.15864774584770203","0.244538684686025","0.22181737422943115","0.27214550971984863","0.2693486213684082","0.26398396492004395","0.2768564224243164"
"1359","0.15476834028959274","0.1377958357334137","0.16577187180519104","0.15277023240923882","0.14253035187721252","0.16177743673324585","0.1548212692141533","0.1378469467163086","0.1660313606262207","0.2522335896889369","0.20626196265220642","0.3074159026145935","0.26261474937200546","0.24152907729148865","0.2723389267921448"
"1360","0.15106704458594322","0.13794395327568054","0.1577850580215454","0.14896345511078835","0.13544808328151703","0.15621159970760345","0.15096741169691086","0.13848841190338135","0.1574346125125885","0.2435865749915441","0.22907012701034546","0.2654991149902344","0.2701718136668205","0.254210889339447","0.28031784296035767"
"1361","0.15037662535905838","0.13428841531276703","0.16778218746185303","0.1470922790467739","0.12869873642921448","0.16289454698562622","0.15048091858625412","0.13449934124946594","0.1681758165359497","0.25090311964352924","0.22441184520721436","0.30100974440574646","0.27127479761838913","0.26272568106651306","0.2863140404224396"
"1362","0.1572662852704525","0.14576473832130432","0.1678423434495926","0.15424446016550064","0.14571043848991394","0.16697512567043304","0.1571958251297474","0.14552675187587738","0.1680653691291809","0.25479764739672345","0.21670979261398315","0.3000454902648926","0.2754848599433899","0.26430463790893555","0.2877499759197235"
"1363","0.1543780378997326","0.13941465318202972","0.16613216698169708","0.1501992791891098","0.13527631759643555","0.16632458567619324","0.15435243397951126","0.13986094295978546","0.16585664451122284","0.25526956220467883","0.2219475656747818","0.2934185862541199","0.2807322144508362","0.26340198516845703","0.2967115640640259"
"1365","0.16179371252655983","0.15644825994968414","0.16948692500591278","0.15801945701241493","0.15132154524326324","0.16533263027668","0.16214323416352272","0.15711122751235962","0.169740229845047","0.2583647469679515","0.22560158371925354","0.29598772525787354","0.28755883872509","0.2685459852218628","0.2991405725479126"
"1366","0.15578431636095047","0.14755046367645264","0.1600433886051178","0.152669046074152","0.14095410704612732","0.15728914737701416","0.15611452981829643","0.14768488705158234","0.16050736606121063","0.24718242386976877","0.23174244165420532","0.27205580472946167","0.27333032339811325","0.25886258482933044","0.2805860638618469"
"1367","0.1537420190870762","0.14258085191249847","0.16202831268310547","0.15052299946546555","0.13922041654586792","0.1576930582523346","0.15401265770196915","0.14288564026355743","0.1628088802099228","0.24955756465593973","0.2380920946598053","0.27188143134117126","0.28192614763975143","0.2669493556022644","0.291958212852478"
"1368","0.14908405393362045","0.14069367945194244","0.15777842700481415","0.14450468122959137","0.1361960768699646","0.1487269103527069","0.14882947131991386","0.14032253623008728","0.1573362648487091","0.24162625769774118","0.21511772274971008","0.26835477352142334","0.2711281105875969","0.26183053851127625","0.2830045223236084"
"1369","0.14662344381213188","0.13466395437717438","0.1645902693271637","0.14418428763747215","0.13241931796073914","0.1587575376033783","0.14686459675431252","0.13511961698532104","0.16489608585834503","0.23265362779299417","0.20725947618484497","0.2736285626888275","0.2546626254916191","0.2461913824081421","0.2725391685962677"
"1370","0.15445028617978096","0.1419307142496109","0.17124703526496887","0.151382178068161","0.13740956783294678","0.1672700047492981","0.15482737869024277","0.14215010404586792","0.17178264260292053","0.2556355247894923","0.23134584724903107","0.27773475646972656","0.2736930772662163","0.25754112005233765","0.2941216826438904"
"1371","0.15730981528759003","0.15367621183395386","0.16088074445724487","0.15570303425192833","0.15113185346126556","0.16354335844516754","0.15731416270136833","0.15380752086639404","0.16072024405002594","0.2527192731698354","0.23520654439926147","0.2770335376262665","0.2854815199971199","0.276278555393219","0.29625147581100464"
"1372","0.14949015155434608","0.14307907223701477","0.15908081829547882","0.14653119072318077","0.14004667103290558","0.15356113016605377","0.1492161639034748","0.14270082116127014","0.15833167731761932","0.25505849719047546","0.22629213333129883","0.29587799310684204","0.2737923935055733","0.264727383852005","0.28549516201019287"
"1373","0.14729350805282593","0.14540039002895355","0.149425208568573","0.14459454268217087","0.140923410654068","0.14815692603588104","0.14709563180804253","0.1451500654220581","0.14884667098522186","0.24686136841773987","0.22581908106803894","0.2858855724334717","0.26725438237190247","0.26497185230255127","0.27037832140922546"
"1374","0.1475558541715145","0.13865342736244202","0.1538316011428833","0.1454971358180046","0.1396794617176056","0.1493576169013977","0.14799338206648827","0.13943427801132202","0.15430057048797607","0.24086720744768778","0.210209459066391","0.2824416160583496","0.26526904106140137","0.2537529468536377","0.2754487097263336"
"1375","0.15183862298727036","0.1455630213022232","0.16036789119243622","0.1501401886343956","0.14210519194602966","0.15555697679519653","0.1522783786058426","0.14552175998687744","0.16055548191070557","0.24899577597777048","0.2235802263021469","0.28724223375320435","0.270099438726902","0.26033341884613037","0.2795732915401459"
"1376","0.14982187002897263","0.14132310450077057","0.15494322776794434","0.14659523218870163","0.13707152009010315","0.15321630239486694","0.14987193793058395","0.14187224209308624","0.15509843826293945","0.24843866129716238","0.22638972103595734","0.29235565662384033","0.2662148028612137","0.26227569580078125","0.26953813433647156"
"1377","0.15308887884020805","0.1457768827676773","0.16312727332115173","0.15068233758211136","0.14050781726837158","0.1643059104681015","0.15298782289028168","0.145675390958786","0.16354000568389893","0.25583498179912567","0.2411608248949051","0.2844696044921875","0.2743650749325752","0.26410773396492004","0.28404054045677185"
"1378","0.14519096538424492","0.14142802357673645","0.15129081904888153","0.1431739404797554","0.13899241387844086","0.14816232025623322","0.14546184986829758","0.14197449386119843","0.15184573829174042","0.2474379539489746","0.22448666393756866","0.29285335540771484","0.2622194215655327","0.2554216980934143","0.2690044641494751"
"1379","0.15067913010716438","0.13663259148597717","0.15873372554779053","0.1484421342611313","0.1406513899564743","0.15444867312908173","0.15098267048597336","0.13689833879470825","0.15895725786685944","0.24804643789927164","0.2142966389656067","0.2909230589866638","0.27054931968450546","0.253078430891037","0.2848072052001953"
"1380","0.15371546521782875","0.14585408568382263","0.16367517411708832","0.15096352249383926","0.14280644059181213","0.1576341837644577","0.15370921418070793","0.1457350254058838","0.16371527314186096","0.24924897154172262","0.22379830479621887","0.2886904776096344","0.27589041739702225","0.2656756341457367","0.28725939989089966"
