"Step","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX"
"185","0.12702905014157295","0.11818353086709976","0.13587456941604614","0.34125106036663055","0.31754130125045776","0.3648531436920166","0.12850614885489145","0.11849197745323181","0.13568514585494995","0.12222003191709518","0.11284579336643219","0.13028350472450256","0.42046742141246796","0.4120022654533386","0.4330226182937622"
"186","0.10825762152671814","0.10352218151092529","0.11299306154251099","0.31534936279058456","0.2978651523590088","0.33138802647590637","0.11211229115724564","0.10418635606765747","0.11848010122776031","0.10681398957967758","0.09755837917327881","0.11371864378452301","0.39976953715085983","0.3876255452632904","0.4119892120361328"
"187","0.11243903264403343","0.10047820210456848","0.12439986318349838","0.32438574731349945","0.292989045381546","0.38033032417297363","0.11078412334124248","0.10099130868911743","0.12463328242301941","0.10651779174804688","0.09784973412752151","0.12062203139066696","0.41182972490787506","0.3887389898300171","0.43808600306510925"
"188","0.11919614672660828","0.1164560317993164","0.12193626165390015","0.3332461416721344","0.309823602437973","0.35280483961105347","0.12050805737574895","0.11620806157588959","0.12346185743808746","0.11617805063724518","0.11336547881364822","0.11798509955406189","0.41961390525102615","0.4048932194709778","0.43116623163223267"
"189","0.12572191655635834","0.12438374757766724","0.12706008553504944","0.32754887640476227","0.31806981563568115","0.33805418014526367","0.18272054195404053","0.1250775158405304","0.296245813369751","0.1898722449938456","0.11851470172405243","0.32890427112579346","0.3932369202375412","0.3901274502277374","0.3958565890789032"
"190","0.1259320192039013","0.12359114736318588","0.1282728910446167","0.3332029730081558","0.30947768688201904","0.3512099087238312","0.12847208480040231","0.12404492497444153","0.13233444094657898","0.14246363937854767","0.1197625994682312","0.1855785846710205","0.39589790254831314","0.3836017847061157","0.40786314010620117"
"191","0.12747832387685776","0.11660358309745789","0.13835306465625763","0.3241969719529152","0.30075159668922424","0.3340519666671753","0.12841194371382395","0.11703799664974213","0.13936437666416168","0.14017483840386072","0.11293401569128036","0.17300650477409363","0.4094112068414688","0.39457130432128906","0.4248911738395691"
"192","0.11494150385260582","0.11086921393871307","0.11901379376649857","0.3338147699832916","0.30125364661216736","0.3774826228618622","0.1252517600854238","0.11098095029592514","0.1457444727420807","0.13120505958795547","0.10615206509828568","0.17411595582962036","0.39927151799201965","0.3794521391391754","0.4213489890098572"
"193","0.110694270581007","0.10652995109558105","0.11485859006643295","0.32341260462999344","0.2819347381591797","0.35493505001068115","0.12143367528915405","0.1071707159280777","0.1417744755744934","0.1248390053709348","0.10323915630578995","0.16113053262233734","0.3853732943534851","0.36688992381095886","0.3984369933605194"
"194","0.1262337937951088","0.12547563016414642","0.12699195742607117","0.31058018654584885","0.3047581911087036","0.314132422208786","0.12776571015516916","0.1250123232603073","0.13138028979301453","0.12669124205907187","0.11753983050584793","0.14128893613815308","0.4025284871459007","0.39017540216445923","0.41371747851371765"
"195","0.11439084261655807","0.11432896554470062","0.11445271968841553","0.3119882643222809","0.2964106798171997","0.34555238485336304","0.11637727667888005","0.11445517838001251","0.11998902261257172","0.11722973734140396","0.10836043208837509","0.1332404911518097","0.3827999457716942","0.37095433473587036","0.39521634578704834"
"196","0.11590515077114105","0.11553823202848434","0.11627206951379776","0.3111959248781204","0.2919570803642273","0.3380625545978546","0.11951613177855809","0.11653067916631699","0.12319690734148026","0.1177782913049062","0.10923625528812408","0.13196325302124023","0.38066771626472473","0.37655678391456604","0.39189693331718445"
"197","0.12021389603614807","0.11827176809310913","0.12215602397918701","0.32675398141145706","0.3160463869571686","0.3476299047470093","0.1250213161110878","0.11892978847026825","0.1329188197851181","0.12474586814641953","0.1163385882973671","0.14007224142551422","0.39848174154758453","0.38971781730651855","0.40444880723953247"
"198","0.11768576130270958","0.1162920743227005","0.11907944828271866","0.31875867396593094","0.30381911993026733","0.33975106477737427","0.11600897212823232","0.1127646416425705","0.11885812878608704","0.11494046946366628","0.11236526817083359","0.11913714557886124","0.3909728080034256","0.3840750455856323","0.4007348418235779"
"199","0.1066758893430233","0.10654156655073166","0.10681021213531494","0.3114359378814697","0.29062676429748535","0.3328964412212372","0.10766407350699107","0.10695359855890274","0.10858798772096634","0.10770334055026372","0.10367687791585922","0.11429861187934875","0.3518565595149994","0.34805572032928467","0.35531485080718994"
"200","0.12019580602645874","0.11253142356872559","0.1278601884841919","0.31945547461509705","0.29782670736312866","0.3544290065765381","0.1208057850599289","0.11364375054836273","0.12802425026893616","0.11892693986495335","0.10743600875139236","0.12487971782684326","0.3817766010761261","0.3695319890975952","0.3891445994377136"
"201","0.1222543716430664","0.11269626021385193","0.13181248307228088","0.3273433893918991","0.30245307087898254","0.34273210167884827","0.1270583470662435","0.11303643882274628","0.13601282238960266","0.12497226893901825","0.10808311402797699","0.1393117606639862","0.40936074405908585","0.4055027365684509","0.41507434844970703"
"202","0.11848888918757439","0.11755496263504028","0.11942281574010849","0.3117509111762047","0.3028152287006378","0.32345640659332275","0.11808058867851894","0.1165778636932373","0.11934952437877655","0.11560999850432079","0.11312608420848846","0.12016616016626358","0.3947632312774658","0.38865432143211365","0.39884114265441895"
"203","0.11386556550860405","0.10971172899007797","0.11801940202713013","0.31180284172296524","0.2879856526851654","0.331310510635376","0.1166890487074852","0.10992377996444702","0.122624970972538","0.11504187434911728","0.10576049238443375","0.12586623430252075","0.3789588361978531","0.36688336730003357","0.38797393441200256"
"204","0.12144476920366287","0.11716210842132568","0.12572742998600006","0.3216557800769806","0.30225318670272827","0.3526763916015625","0.12618669867515564","0.11789347231388092","0.13454601168632507","0.12449654440085094","0.1129658967256546","0.13804322481155396","0.3773919492959976","0.3651019334793091","0.39315417408943176"
"205","0.1239500343799591","0.1194373369216919","0.12846273183822632","0.32484591752290726","0.313091516494751","0.3390229642391205","0.12340772151947021","0.1197490394115448","0.12815210223197937","0.11982279767592748","0.11224309355020523","0.12439213693141937","0.39128976315259933","0.38910722732543945","0.39430421590805054"
"206","0.12230581790208817","0.12196540087461472","0.12264623492956161","0.32296352088451385","0.31408724188804626","0.3434774577617645","0.12237609177827835","0.12073864042758942","0.12322713434696198","0.1183283453186353","0.11635035276412964","0.11952441930770874","0.3742997720837593","0.3554004430770874","0.38544195890426636"
"207","0.12591785565018654","0.10559981316328049","0.1462358981370926","0.32395409792661667","0.2948633134365082","0.34093430638313293","0.12361988176902135","0.10568666458129883","0.14718469977378845","0.12015500664710999","0.10025288909673691","0.1422271728515625","0.39412956684827805","0.3842768371105194","0.4097134470939636"
"208","0.11808685585856438","0.10984943062067032","0.12632428109645844","0.3123035877943039","0.3041601777076721","0.3216394782066345","0.11769567430019379","0.11026236414909363","0.12678858637809753","0.11367173244555791","0.10429231822490692","0.1227363795042038","0.3685498312115669","0.35656264424324036","0.3831852674484253"
"210","0.12893861532211304","0.12139402329921722","0.13648320734500885","0.3406614735722542","0.3143512010574341","0.359407514333725","0.13048395017782846","0.12213204801082611","0.13620057702064514","0.12724633514881134","0.11859627068042755","0.13190823793411255","0.39812009781599045","0.3928662836551666","0.40180641412734985"
"211","0.1269010230898857","0.12511594593524933","0.1286861002445221","0.3148598000407219","0.30992478132247925","0.3230050504207611","0.12200287481149037","0.11157813668251038","0.12842249870300293","0.11725350220998128","0.10827407240867615","0.12175939977169037","0.38319146633148193","0.3644039034843445","0.3984370827674866"
"212","0.11902356520295143","0.11483987420797348","0.12320725619792938","0.3166259676218033","0.28936681151390076","0.34978336095809937","0.11817057679096858","0.11445403844118118","0.12332436442375183","0.11273328959941864","0.10978921502828598","0.1164495199918747","0.387809157371521","0.3766276240348816","0.4053770899772644"
"213","0.12674563005566597","0.11891951411962509","0.13457174599170685","0.3307262659072876","0.30102282762527466","0.3506791591644287","0.12668321033318838","0.11930087208747864","0.13613173365592957","0.12260670214891434","0.11387203633785248","0.1302957385778427","0.39100470393896103","0.3831689655780792","0.40519434213638306"
"214","0.11691148579120636","0.11454781889915466","0.11927515268325806","0.30937767773866653","0.28286200761795044","0.34389132261276245","0.1185262178381284","0.1148390918970108","0.12194206565618515","0.11351884653170903","0.10998337715864182","0.11729110777378082","0.36386948078870773","0.35859596729278564","0.36833006143569946"
"215","0.11365462094545364","0.11351503431797028","0.11379420757293701","0.3180360719561577","0.28765180706977844","0.37961089611053467","0.11301233619451523","0.11104726791381836","0.1146097406744957","0.10806390394767125","0.10563542693853378","0.11106961220502853","0.38129347562789917","0.36620932817459106","0.41952601075172424"
"216","0.12933212891221046","0.11812754720449448","0.14053671061992645","0.33595331758260727","0.308788925409317","0.3548845052719116","0.13042453676462173","0.11761776357889175","0.14111727476119995","0.12608198821544647","0.11434301733970642","0.13342571258544922","0.38589970022439957","0.37567639350891113","0.3998120427131653"
"217","0.12145289406180382","0.11847268790006638","0.12443310022354126","0.3193318173289299","0.2949638366699219","0.34445101022720337","0.12360038608312607","0.11816047877073288","0.12723587453365326","0.11878702292839687","0.11398091912269592","0.12276564538478851","0.3869443014264107","0.3819277286529541","0.3945397138595581"
"218","0.11284296587109566","0.10620048642158508","0.11948544532060623","0.3087189793586731","0.2912231981754303","0.3563617765903473","0.11025868604580562","0.1048586294054985","0.11981360614299774","0.10723723222812016","0.10198917239904404","0.11465919017791748","0.3789341226220131","0.3489764332771301","0.4131459593772888"
"219","0.12079226225614548","0.11728447675704956","0.1243000477552414","0.31811338663101196","0.29699593782424927","0.35086748003959656","0.12410283585389455","0.11802290380001068","0.129341721534729","0.12231217821439107","0.11450797319412231","0.1272350549697876","0.37866345047950745","0.3704610764980316","0.38982948660850525"
"220","0.11502382159233093","0.11079193651676178","0.11925570666790009","0.30156825482845306","0.2757907509803772","0.3256855010986328","0.11948545028765996","0.11197134852409363","0.12656272947788239","0.1196758175889651","0.10804722458124161","0.12740999460220337","0.3746688514947891","0.3671897053718567","0.3811621069908142"
"221","0.11737418547272682","0.11479586362838745","0.11995250731706619","0.3108258843421936","0.29912570118904114","0.3432771563529968","0.11427553743124008","0.1081591546535492","0.11964449286460876","0.11215238769849141","0.10771733522415161","0.11760374903678894","0.3895299658179283","0.3718644082546234","0.4138205945491791"
"222","0.11776743084192276","0.11607219278812408","0.11946266889572144","0.3077784553170204","0.28710585832595825","0.34545063972473145","0.11177907387415568","0.09888485074043274","0.12031351029872894","0.1082630604505539","0.09648636728525162","0.11633475869894028","0.36152248084545135","0.3508407175540924","0.3712577223777771"
"223","0.12115433812141418","0.10553081333637238","0.136777862906456","0.3087924048304558","0.26909899711608887","0.3402954638004303","0.12219954530398051","0.10629124939441681","0.13655300438404083","0.11850223690271378","0.1025039404630661","0.13223078846931458","0.37279196828603745","0.34872955083847046","0.39800599217414856"
"224","0.11049286276102066","0.1049671471118927","0.11601857841014862","0.30041472613811493","0.275389701128006","0.33327725529670715","0.11172057191530864","0.10578638315200806","0.11677141487598419","0.10760534058014552","0.10175633430480957","0.11146057397127151","0.34726759791374207","0.34080106019973755","0.3525535762310028"
"225","0.11606762185692787","0.11102674156427383","0.12110850214958191","0.3084498718380928","0.28224343061447144","0.3354281187057495","0.1196543425321579","0.11158222705125809","0.12561146914958954","0.11745366950829823","0.11083649843931198","0.12354014813899994","0.3723713904619217","0.3524795174598694","0.40396085381507874"
"226","0.12748824059963226","0.12632718682289124","0.1286492943763733","0.3055460527539253","0.287490576505661","0.32644614577293396","0.12249775975942612","0.11070280522108078","0.12993595004081726","0.11829446256160736","0.10819517076015472","0.12447358667850494","0.37224096059799194","0.35857394337654114","0.3818731904029846"
"227","0.12680234387516975","0.11835955828428268","0.13524512946605682","0.3124105706810951","0.28937041759490967","0.3304891288280487","0.12571335583925247","0.11958745121955872","0.13495799899101257","0.1218352938691775","0.11375021934509277","0.1312590092420578","0.37169650197029114","0.3567960262298584","0.38975459337234497"
"228","0.12546736747026443","0.12534761428833008","0.1255871206521988","0.3124837726354599","0.29782578349113464","0.32297638058662415","0.11658587555090587","0.09836068749427795","0.12634001672267914","0.11242964118719101","0.09663262963294983","0.12135270237922668","0.3701908066868782","0.3468984067440033","0.38584792613983154"
"229","0.11216125637292862","0.09873470664024353","0.1255878061056137","0.30114542692899704","0.2804296910762787","0.3118295967578888","0.11375865588585536","0.09986542910337448","0.12592515349388123","0.11105253795782725","0.09718859195709229","0.12082666158676147","0.3655361607670784","0.35237598419189453","0.379184752702713"
"230","0.1157500296831131","0.1143682599067688","0.1171317994594574","0.30243169516324997","0.28931576013565063","0.3311895728111267","0.11098966002464294","0.10017915070056915","0.11764717102050781","0.10675135503212611","0.0976114422082901","0.11380144953727722","0.34728898108005524","0.3260478079319","0.3651154339313507"
"231","0.10986557975411415","0.10839993506669998","0.11133122444152832","0.3063504174351692","0.2783423662185669","0.33695510029792786","0.11483488231897354","0.10912215709686279","0.12358400970697403","0.11004177977641423","0.10357417911291122","0.11824089288711548","0.35538338869810104","0.33946603536605835","0.3755148947238922"
"232","0.11540457606315613","0.10040992498397827","0.13039922714233398","0.30897823721170425","0.2745659053325653","0.3521125912666321","0.11386332660913467","0.10111963003873825","0.13095714151859283","0.10985955595970154","0.09868311136960983","0.12438240647315979","0.3625180721282959","0.3471554219722748","0.3754843771457672"
"233","0.1196652241051197","0.11163780838251114","0.12769263982772827","0.3062787428498268","0.2877863347530365","0.32006189227104187","0.11780647188425064","0.11266259849071503","0.12788912653923035","0.11198008805513382","0.10578603297472","0.12086255103349686","0.3591005280613899","0.3523221015930176","0.373348593711853"
"234","0.11276707425713539","0.10686661303043365","0.11866753548383713","0.3098466992378235","0.28444042801856995","0.3469139337539673","0.11115001638730367","0.10664017498493195","0.11954040825366974","0.10419419159491856","0.10027454793453217","0.11108465492725372","0.36069464683532715","0.3448454439640045","0.3753862977027893"
"235","0.10660742595791817","0.09988677501678467","0.11332807689905167","0.29453830420970917","0.2694477140903473","0.31452640891075134","0.10933226098616917","0.10008737444877625","0.11410076916217804","0.10370030005772908","0.09471974521875381","0.10864344984292984","0.3590182214975357","0.350035160779953","0.37078145146369934"
"236","0.11942877620458603","0.1140933632850647","0.12476418912410736","0.30961187928915024","0.2773726284503937","0.3257398307323456","0.1179135690132777","0.11389876902103424","0.12524175643920898","0.11239991088708241","0.10703285038471222","0.11814944446086884","0.37746400386095047","0.36320605874061584","0.38892143964767456"
"237","0.11326546967029572","0.10704739391803741","0.11948354542255402","0.29532623291015625","0.26063957810401917","0.3313862085342407","0.11251893391211827","0.10808751732110977","0.12030142545700073","0.10636165489753087","0.10112196207046509","0.11289533972740173","0.3641035929322243","0.34965041279792786","0.3870970606803894"
"238","0.10452950745820999","0.10309925675392151","0.10595975816249847","0.30106281489133835","0.27174854278564453","0.3244531452655792","0.11021509269873302","0.10398289561271667","0.11936835944652557","0.10371597856283188","0.09803417325019836","0.11349057406187057","0.3602398633956909","0.3525393605232239","0.36875975131988525"
"239","0.11070694774389267","0.09980195760726929","0.12161193788051605","0.29989687353372574","0.26616182923316956","0.31353721022605896","0.11290488392114639","0.10097312927246094","0.12112347036600113","0.10677417616049449","0.09434319287538528","0.11499983072280884","0.3625623658299446","0.3537147045135498","0.3740161657333374"
"240","0.11406001448631287","0.10955660045146942","0.11856342852115631","0.30198271572589874","0.28265610337257385","0.33251020312309265","0.11213168253501256","0.10747743397951126","0.11897790431976318","0.10718210289875667","0.10353375971317291","0.11359201371669769","0.37475793063640594","0.3640519976615906","0.38771483302116394"
"241","0.1092662587761879","0.1022569090127945","0.1162756085395813","0.30714457482099533","0.273486852645874","0.33730143308639526","0.11251518130302429","0.10204163193702698","0.11868654191493988","0.1076115071773529","0.09809380769729614","0.11392433941364288","0.36702897399663925","0.3539632558822632","0.3766382932662964"
"242","0.1144564114511013","0.11283090710639954","0.11608191579580307","0.3079771623015404","0.2913822531700134","0.34318968653678894","0.11179542293151219","0.10483257472515106","0.1164962500333786","0.10585882018009822","0.10135012865066528","0.1097145676612854","0.35131511837244034","0.34115687012672424","0.3616816997528076"
"243","0.11455443501472473","0.1089407354593277","0.12016813457012177","0.28960414975881577","0.28821906447410583","0.29142728447914124","0.11246657619873683","0.10699596256017685","0.12057196348905563","0.10623663663864136","0.10090835392475128","0.11389675736427307","0.3435633033514023","0.33049675822257996","0.35397443175315857"
"244","0.11509554833173752","0.11222004890441895","0.11797104775905609","0.28799591958522797","0.27336159348487854","0.31347817182540894","0.1133883073925972","0.10835051536560059","0.11858070641756058","0.10815111547708511","0.10428968071937561","0.11365675926208496","0.35930580645799637","0.34611865878105164","0.3697890043258667"
"245","0.10814595967531204","0.10806164145469666","0.10823027789592743","0.29004836827516556","0.2752718925476074","0.30266129970550537","0.10697833200295766","0.10443887114524841","0.10865436494350433","0.10051435977220535","0.0967603474855423","0.10304220020771027","0.34748415648937225","0.3365892767906189","0.3551909327507019"
"246","0.11528986692428589","0.11146372556686401","0.11911600828170776","0.3020539730787277","0.27859121561050415","0.335204541683197","0.10827318082253139","0.09321418404579163","0.11963633447885513","0.10133796681960423","0.08581440895795822","0.11403688788414001","0.35850413143634796","0.3372240662574768","0.3715322017669678"
"247","0.11826743558049202","0.11221279948949814","0.1243220716714859","0.3065086603164673","0.29189807176589966","0.32766130566596985","0.11688277622063954","0.11302840709686279","0.124516561627388","0.11167451242605846","0.10580924898386002","0.11879874020814896","0.35791920125484467","0.351726233959198","0.3690866231918335"
"248","0.11574288457632065","0.11381641030311584","0.11766935884952545","0.29063665866851807","0.2796023488044739","0.30518409609794617","0.11579742034276326","0.11396899074316025","0.11786847561597824","0.11060187220573425","0.1077471375465393","0.11235395073890686","0.355944499373436","0.3406708836555481","0.36839771270751953"
"249","0.11540133133530617","0.11482159793376923","0.11598106473684311","0.29882780462503433","0.2827160656452179","0.3287773132324219","0.11205083380142848","0.10637880861759186","0.11513492465019226","0.10675065467755","0.101585254073143","0.10966514050960541","0.3483661413192749","0.33867424726486206","0.35799363255500793"
"250","0.10279835015535355","0.10147568583488464","0.10412101447582245","0.28954794257879257","0.2568843364715576","0.32281625270843506","0.1102626621723175","0.10112588107585907","0.12477388978004456","0.10388397425413132","0.09654583781957626","0.11724816262722015","0.3572768494486809","0.34335172176361084","0.37958383560180664"
"251","0.11483534052968025","0.1101977527141571","0.1194729283452034","0.29126283526420593","0.27351802587509155","0.3220279812812805","0.10724232345819473","0.09195028990507126","0.11929550766944885","0.10253603756427765","0.08970583975315094","0.11130574345588684","0.3428603410720825","0.3181214928627014","0.3570668697357178"
"252","0.10925444960594177","0.09560361504554749","0.12290528416633606","0.2868032604455948","0.2538977265357971","0.2984826862812042","0.1102840503056844","0.0960625410079956","0.12412722408771515","0.10418396443128586","0.09014195948839188","0.11773733049631119","0.3521709740161896","0.33887234330177307","0.3737098276615143"
"253","0.11768214777112007","0.11286406964063644","0.1225002259016037","0.3011242225766182","0.28273260593414307","0.32165634632110596","0.11416002611319225","0.1055569052696228","0.12348414957523346","0.10938894003629684","0.10370223224163055","0.1170785054564476","0.3585471212863922","0.34511038661003113","0.3758944571018219"
"254","0.1142352893948555","0.11393679678440094","0.11453378200531006","0.2938098758459091","0.2759801745414734","0.3239465355873108","0.11964522053798039","0.11435803771018982","0.1295318603515625","0.11294421801964442","0.10814093798398972","0.12077414989471436","0.3684226721525192","0.35102128982543945","0.3909986615180969"
"255","0.11491226404905319","0.10280044376850128","0.1270240843296051","0.29643113911151886","0.2728419899940491","0.3171147406101227","0.11554833501577377","0.10354845970869064","0.12787014245986938","0.10902514060338338","0.09719067811965942","0.12202612310647964","0.35266878455877304","0.3443712592124939","0.3681434094905853"
"256","0.10683344304561615","0.10214151442050934","0.11152537167072296","0.28581132739782333","0.2680756747722626","0.3131827712059021","0.10439349959294002","0.09909527003765106","0.11145883053541183","0.09896957129240036","0.09528325498104095","0.1045636460185051","0.36322925984859467","0.3507001996040344","0.37340182065963745"
"257","0.11455909162759781","0.11232319474220276","0.11679498851299286","0.2898898795247078","0.26160359382629395","0.31515437364578247","0.11515019088983536","0.11223174631595612","0.117315374314785","0.11136299868424733","0.10790510475635529","0.1145051121711731","0.36644914746284485","0.3571622371673584","0.3706994950771332"
"258","0.12607188522815704","0.1220676600933075","0.1300761103630066","0.3000045344233513","0.28907471895217896","0.3119457960128784","0.12382697562376659","0.11794984340667725","0.13135065138339996","0.11843272546927135","0.11422645300626755","0.12363336235284805","0.3589090332388878","0.34621870517730713","0.3730814754962921"
"259","0.10860792174935341","0.10139928013086319","0.11581656336784363","0.2816779613494873","0.257376492023468","0.3067294955253601","0.11265155424674352","0.10167385637760162","0.12018541246652603","0.10739283760388692","0.09688696265220642","0.11526255309581757","0.34711235016584396","0.33018219470977783","0.36831244826316833"
"260","0.1214170902967453","0.10948978364467621","0.1333443969488144","0.3060667812824249","0.27250534296035767","0.3322199285030365","0.12005101144313812","0.10976936668157578","0.13370397686958313","0.11447811126708984","0.10319963097572327","0.1283421516418457","0.3665562942624092","0.3468312621116638","0.3908967077732086"
"261","0.11855844780802727","0.11606789380311966","0.12104900181293488","0.2913910001516342","0.2827760875225067","0.2966154217720032","0.11248598992824554","0.10008081793785095","0.12117695808410645","0.10693901777267456","0.09471659362316132","0.11559931933879852","0.34355100244283676","0.3256133794784546","0.360187828540802"
"262","0.11192482337355614","0.10640580952167511","0.11744383722543716","0.30249301344156265","0.2665994167327881","0.34691858291625977","0.12221962958574295","0.1066286712884903","0.1416652947664261","0.11684721459945042","0.10252215713262558","0.13670261204242706","0.36805345863103867","0.3455473482608795","0.39504092931747437"
"263","0.12363763153553009","0.12139303982257843","0.12588222324848175","0.305195651948452","0.29353371262550354","0.317355215549469","0.1203843926390012","0.11361712217330933","0.1252116560935974","0.11482259382804234","0.1101241335272789","0.11886203289031982","0.36522073298692703","0.34638431668281555","0.37932583689689636"
"264","0.10987765714526176","0.10230989009141922","0.11744542419910431","0.28928210586309433","0.263363778591156","0.3161645829677582","0.1097369243701299","0.10341139137744904","0.11843027919530869","0.10533356666564941","0.0980282574892044","0.11376293003559113","0.34815461188554764","0.33593636751174927","0.36138850450515747"
"265","0.11037955060601234","0.10872212052345276","0.11203698068857193","0.2855120897293091","0.2542824447154999","0.3322131335735321","0.11117597669363022","0.10895760357379913","0.1123194769024849","0.10771877318620682","0.10392794013023376","0.11114177852869034","0.3562924638390541","0.34395039081573486","0.3761177957057953"
"266","0.1082073263823986","0.10157789289951324","0.11483675986528397","0.28357216715812683","0.252014696598053","0.31951767206192017","0.10955133537451427","0.10143998265266418","0.11523157358169556","0.10400492946306865","0.09549599885940552","0.10870455205440521","0.3468938395380974","0.3418370187282562","0.35009658336639404"
"267","0.11079438030719757","0.10965277254581451","0.11193598806858063","0.29805269092321396","0.2764001488685608","0.32558000087738037","0.1131931742032369","0.11041425168514252","0.11716777086257935","0.10803614060084026","0.10518136620521545","0.11234728991985321","0.35050762444734573","0.3405388593673706","0.35516130924224854"
"268","0.10994481295347214","0.10497687011957169","0.11491275578737259","0.28730177134275436","0.26324737071990967","0.31084921956062317","0.10959762583176295","0.10543433576822281","0.11527169495820999","0.10330146799484889","0.0992099940776825","0.10760320723056793","0.33740734308958054","0.3297513723373413","0.3534793257713318"
"269","0.1175609678030014","0.10776785016059875","0.12735408544540405","0.2955876290798187","0.2671995162963867","0.31837210059165955","0.1209535226225853","0.10740423947572708","0.12790346145629883","0.11562454948822658","0.1020781546831131","0.1241915374994278","0.34362826496362686","0.32379668951034546","0.36557143926620483"
"270","0.12051786482334137","0.11873626708984375","0.12229946255683899","0.307463601231575","0.27765563130378723","0.3319539725780487","0.12227069586515427","0.11898986250162125","0.12474451959133148","0.11660852034886678","0.11389201134443283","0.12002632766962051","0.3509484902024269","0.3424895405769348","0.35928159952163696"
"271","0.11184088885784149","0.10107472538948059","0.12260705232620239","0.2792268171906471","0.24848482012748718","0.29638296365737915","0.11124807347853978","0.10095507651567459","0.12296997010707855","0.1062656765182813","0.095784030854702","0.11903981864452362","0.33835501968860626","0.3256463408470154","0.35982778668403625"
"272","0.10633675754070282","0.09880255162715912","0.11387096345424652","0.2818685472011566","0.2563749849796295","0.3029150068759918","0.10865213225285213","0.09865474700927734","0.11391561478376389","0.10304397096236546","0.09218829870223999","0.10987550765275955","0.3406590148806572","0.32587459683418274","0.3514983355998993"
"273","0.11471744999289513","0.1103283017873764","0.11910659819841385","0.292725570499897","0.2613248825073242","0.3172079026699066","0.11840323855479558","0.11019718647003174","0.12644866108894348","0.11337883025407791","0.1059826910495758","0.12246046215295792","0.35933656990528107","0.3472890257835388","0.37099841237068176"
"274","0.09736830741167068","0.08960002660751343","0.10513658821582794","0.27379970252513885","0.23528021574020386","0.30558475852012634","0.10481934994459152","0.08909440040588379","0.11988236010074615","0.09857528656721115","0.08408872038125992","0.11251339316368103","0.33785584568977356","0.31639957427978516","0.35932934284210205"
"275","0.11462463811039925","0.10492226481437683","0.12432701140642166","0.2851712927222252","0.25277233123779297","0.3406131863594055","0.10916061947743098","0.09773994982242584","0.12445986270904541","0.10449125617742538","0.09463750571012497","0.11808188259601593","0.37858543545007706","0.3599485158920288","0.4048987030982971"
"276","0.10874887555837631","0.10868725925683975","0.10881049185991287","0.2743910029530525","0.25548118352890015","0.30181705951690674","0.10567783564329147","0.09809917956590652","0.10975436866283417","0.1009931390484174","0.09477154910564423","0.10419657081365585","0.3372994512319565","0.32534849643707275","0.3443980813026428"
"277","0.11466895043849945","0.11224852502346039","0.11708937585353851","0.2739199846982956","0.26252126693725586","0.29990941286087036","0.1088852013150851","0.09703969955444336","0.1175793781876564","0.10336166123549144","0.09285496920347214","0.1114509180188179","0.33843275159597397","0.32323989272117615","0.3468327820301056"
"278","0.11534510552883148","0.1045776903629303","0.12611252069473267","0.28482455015182495","0.2558169364929199","0.3209695816040039","0.11285082250833511","0.10523363202810287","0.12659487128257751","0.10792758067448933","0.10017338395118713","0.12183558940887451","0.3421722948551178","0.3329177498817444","0.3567621409893036"
"279","0.11171248182654381","0.10918281227350235","0.11424215137958527","0.288893461227417","0.2654168903827667","0.30920425057411194","0.11547567695379257","0.10990151017904282","0.12268860638141632","0.10992766668399175","0.10485003888607025","0.11599577963352203","0.35141438990831375","0.33949077129364014","0.3601316511631012"
"280","0.10896029323339462","0.10377946496009827","0.11414112150669098","0.2857692018151283","0.268704891204834","0.32454535365104675","0.10545497387647629","0.09792473167181015","0.1142749935388565","0.09973631550868352","0.09301567822694778","0.10836434364318848","0.32710180431604385","0.31407392024993896","0.3381120562553406"
"281","0.10481688380241394","0.09905502200126648","0.1105787456035614","0.27797169610857964","0.2475503534078598","0.3170139789581299","0.10767248272895813","0.09932765364646912","0.11222541332244873","0.1026278908054034","0.09412617981433868","0.11007747054100037","0.3315199315547943","0.3194391131401062","0.3375941514968872"
"282","0.10874289274215698","0.10475008934736252","0.11273569613695145","0.28122425079345703","0.2619430422782898","0.30966776609420776","0.10950962950785954","0.10530294477939606","0.11382859200239182","0.10373133172591527","0.09953591227531433","0.10689346492290497","0.3411540016531944","0.33165937662124634","0.3489980101585388"
"283","0.11037489026784897","0.10581953823566437","0.11493024230003357","0.27941984683275223","0.2539283335208893","0.33013373613357544","0.10293744007746379","0.0870051234960556","0.11529959738254547","0.09776915113131206","0.08272762596607208","0.10951440036296844","0.330771766602993","0.30459684133529663","0.34827762842178345"
