"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"965","0.23834645251433054","0.2195553034543991","0.2490096390247345","0.252476267516613","0.22860398888587952","0.30803823471069336","0.24384284019470215","0.22495800256729126","0.25057339668273926","0.7210441827774048","0.6736882328987122","0.817983865737915","0.6529785096645355","0.6124034523963928","0.7368440628051758"
"966","0.23703704277674356","0.21083694696426392","0.27356332540512085","0.22591744735836983","0.21000228822231293","0.26498138904571533","0.23554418608546257","0.2157067507505417","0.2692325711250305","0.6630396544933319","0.6125292778015137","0.7900822162628174","0.5980367958545685","0.5186141133308411","0.7141779065132141"
"967","0.2390934626261393","0.21428486704826355","0.27254995703697205","0.24225658550858498","0.20640617609024048","0.2687566876411438","0.24991855025291443","0.20746789872646332","0.2768462002277374","0.6741331368684769","0.6163201332092285","0.7270598411560059","0.6091163605451584","0.5545475482940674","0.650551438331604"
"968","0.24816220998764038","0.20469215512275696","0.2751829922199249","0.24311146140098572","0.21056979894638062","0.2615092396736145","0.25827329605817795","0.2068813145160675","0.28030145168304443","0.6685039699077606","0.5885320901870728","0.7400786876678467","0.6039046198129654","0.5370795726776123","0.6689885854721069"
"969","0.2320416420698166","0.20016621053218842","0.26900941133499146","0.23115326836705208","0.2095884531736374","0.25180020928382874","0.24570338055491447","0.20638377964496613","0.2774750590324402","0.7052465379238129","0.6714401245117188","0.7329292297363281","0.6404642015695572","0.6041539311408997","0.6987172365188599"
"970","0.24069829285144806","0.2288714200258255","0.2636013329029083","0.2365960218012333","0.21407072246074677","0.25409260392189026","0.2386883683502674","0.22853915393352509","0.259014368057251","0.6844582408666611","0.6015422940254211","0.7619326114654541","0.6214117705821991","0.5754185914993286","0.6883337497711182"
"971","0.24449033538500467","0.1959412395954132","0.2749249339103699","0.23768137022852898","0.17968831956386566","0.274278461933136","0.23342998325824738","0.19887639582157135","0.26833099126815796","0.6810622960329056","0.5571894645690918","0.7725797891616821","0.6156488209962845","0.529940128326416","0.6841615438461304"
"972","0.2614494611819585","0.2328401654958725","0.3008641004562378","0.24961796775460243","0.21330150961875916","0.3123766779899597","0.255036436021328","0.23273983597755432","0.3066111207008362","0.7125853002071381","0.6490510106086731","0.8252457976341248","0.6560945957899094","0.6056318879127502","0.7586137056350708"
"973","0.22926140824953714","0.18797247111797333","0.25635460019111633","0.21595828607678413","0.1845240741968155","0.2503223419189453","0.23613311350345612","0.19408544898033142","0.2558659613132477","0.6486688852310181","0.5675652027130127","0.7764665484428406","0.587378665804863","0.5056877732276917","0.6814262866973877"
"974","0.2260662317276001","0.20886428654193878","0.2504444122314453","0.2077973112463951","0.1661907136440277","0.25972887873649597","0.2222333736717701","0.21035924553871155","0.2536676526069641","0.6243178248405457","0.5407079458236694","0.7240150570869446","0.5570498034358025","0.46367284655570984","0.6554296016693115"
"975","0.2514064560333888","0.22886379063129425","0.2840576469898224","0.26248911768198013","0.23481504619121552","0.3114425241947174","0.26302196830511093","0.2359946072101593","0.2889063060283661","0.7566030323505402","0.7021284103393555","0.8483654260635376","0.6759353280067444","0.609492301940918","0.7469132542610168"
"976","0.28114667534828186","0.25395888090133667","0.3226751983165741","0.27045124024152756","0.2459428608417511","0.3017106056213379","0.29228948056697845","0.24883195757865906","0.3249848186969757","0.7623883187770844","0.7040376663208008","0.8243633508682251","0.6928555071353912","0.613937497138977","0.7701835036277771"
"977","0.2395940770705541","0.2140759378671646","0.2630598545074463","0.2362678349018097","0.21226352453231812","0.27294206619262695","0.2400100827217102","0.21297147870063782","0.26941391825675964","0.6645998358726501","0.6169154644012451","0.7303586006164551","0.606320396065712","0.5852839350700378","0.6490844488143921"
"978","0.27136338750521344","0.25079232454299927","0.29743069410324097","0.26493358984589577","0.24464602768421173","0.30368196964263916","0.26945507153868675","0.24570254981517792","0.3031917214393616","0.7555953562259674","0.7188340425491333","0.823784351348877","0.7092553973197937","0.661017656326294","0.7706418037414551"
"979","0.23573125898838043","0.22577938437461853","0.24195538461208344","0.23552273586392403","0.21081456542015076","0.25101953744888306","0.2330118864774704","0.22571516036987305","0.24483153223991394","0.6739030927419662","0.5875393152236938","0.7136411070823669","0.609864354133606","0.5638931393623352","0.6346409916877747"
"980","0.20277653137842813","0.20102043449878693","0.2044130563735962","0.2011188603937626","0.18367144465446472","0.21437877416610718","0.2043403685092926","0.20196832716464996","0.21011041104793549","0.6427117139101028","0.6160563230514526","0.6723957061767578","0.562785267829895","0.5381872057914734","0.5909252762794495"
"981","0.24248061577479044","0.196804016828537","0.26768964529037476","0.23014028742909431","0.20772460103034973","0.2621740996837616","0.24755124002695084","0.20205220580101013","0.2630925178527832","0.6736305058002472","0.628516674041748","0.7540775537490845","0.6143975257873535","0.557279109954834","0.6813257932662964"
"982","0.2714567929506302","0.23447084426879883","0.3344877064228058","0.2677328288555145","0.23758602142333984","0.31393739581108093","0.2888805866241455","0.23995229601860046","0.3363099992275238","0.7837171852588654","0.709689736366272","0.84136962890625","0.7158579677343369","0.652066707611084","0.8443056344985962"
"983","0.2534932593504588","0.20096054673194885","0.29427245259284973","0.24256803840398788","0.20864149928092957","0.2817825675010681","0.26598191261291504","0.2084442377090454","0.29899346828460693","0.7024675607681274","0.608974277973175","0.7897852659225464","0.6435260027647018","0.5566526055335999","0.73325514793396"
"984","0.24338199694951376","0.1928078532218933","0.2697407007217407","0.2241470292210579","0.18738976120948792","0.2567424774169922","0.25225435197353363","0.19872930645942688","0.27552902698516846","0.6757474988698959","0.5922865271568298","0.7976983785629272","0.6059864610433578","0.5150449275970459","0.6932659149169922"
"985","0.2408804645140966","0.18140237033367157","0.2921363413333893","0.22858833894133568","0.18678855895996094","0.27139613032341003","0.2552899867296219","0.18626105785369873","0.29591649770736694","0.6760139465332031","0.5874670147895813","0.7579120993614197","0.6139604151248932","0.5151920914649963","0.7140977382659912"
"986","0.22005140284697214","0.2106555849313736","0.2250782549381256","0.2325599566102028","0.20126593112945557","0.24825148284435272","0.22059640288352966","0.20545163750648499","0.23267069458961487","0.6763047873973846","0.6413511037826538","0.7074028253555298","0.6190242916345596","0.5989922285079956","0.6574687957763672"
"987","0.21607625981171927","0.20378147065639496","0.23927098512649536","0.22388825565576553","0.19767357409000397","0.26196417212486267","0.22215605899691582","0.19930894672870636","0.2387370765209198","0.6837013959884644","0.6439927220344543","0.756003201007843","0.6304872632026672","0.5753253698348999","0.6784947514533997"
"988","0.2753061552842458","0.2718983590602875","0.2788301408290863","0.2483312040567398","0.18252885341644287","0.28586694598197937","0.27669550478458405","0.27245068550109863","0.28520816564559937","0.6992381066083908","0.5745993256568909","0.7579066753387451","0.6410399153828621","0.49984923005104065","0.7045441269874573"
"989","0.20612176756064096","0.16829675436019897","0.2394181340932846","0.21324758231639862","0.1742132306098938","0.24068260192871094","0.21111921221017838","0.17216536402702332","0.2390151023864746","0.6448644399642944","0.5713887214660645","0.7052537202835083","0.5881214141845703","0.5306441783905029","0.6270240545272827"
"990","0.26341140270233154","0.25907576084136963","0.2660265266895294","0.2539632096886635","0.2325497418642044","0.27990710735321045","0.26787738502025604","0.2556554675102234","0.27350914478302","0.7350616306066513","0.68642258644104","0.799437403678894","0.670991986989975","0.6092661023139954","0.7130427956581116"
"991","0.23298468689123789","0.19532044231891632","0.27278780937194824","0.24474166333675385","0.19016781449317932","0.28631967306137085","0.2235279269516468","0.1957976222038269","0.2675015926361084","0.7074833363294601","0.5906561613082886","0.7966405153274536","0.6390351802110672","0.5590184926986694","0.7074355483055115"
"992","0.26774529616038006","0.24653762578964233","0.3077264130115509","0.24100534617900848","0.18045109510421753","0.2879479229450226","0.26350638270378113","0.25091448426246643","0.29027771949768066","0.6931468695402145","0.5719798803329468","0.8380972146987915","0.6453699767589569","0.5149389505386353","0.7692180871963501"
"993","0.23206696410973868","0.20286543667316437","0.28830334544181824","0.23709122464060783","0.19613830745220184","0.2730463743209839","0.24760932475328445","0.19964537024497986","0.2893156409263611","0.7281677722930908","0.648615837097168","0.7876494526863098","0.6240711808204651","0.5822492837905884","0.6657019853591919"
"994","0.2691357086102168","0.20024807751178741","0.34256771206855774","0.24687157943844795","0.1956384927034378","0.32774853706359863","0.2899956963956356","0.20460842549800873","0.34774720668792725","0.7285768538713455","0.6171417832374573","0.8545583486557007","0.63716259598732","0.5408989191055298","0.7605257630348206"
"995","0.21097997824350992","0.17546990513801575","0.23095989227294922","0.2150566391646862","0.18153445422649384","0.2402772605419159","0.2167355976998806","0.17863410711288452","0.23098377883434296","0.6452145576477051","0.5619140863418579","0.7059781551361084","0.5931365042924881","0.5199114084243774","0.6556150913238525"
"996","0.207741841673851","0.17471402883529663","0.24365869164466858","0.20137416198849678","0.18494340777397156","0.23397502303123474","0.20941884443163872","0.18539194762706757","0.2351588010787964","0.6137187629938126","0.5781749486923218","0.701205849647522","0.5621485710144043","0.5152454972267151","0.632876455783844"
"997","0.2314756214618683","0.19985201954841614","0.26912957429885864","0.22372112795710564","0.19093400239944458","0.2818019986152649","0.22455847263336182","0.2017754316329956","0.27480101585388184","0.6800193935632706","0.586071252822876","0.7769691944122314","0.6102522760629654","0.5535526871681213","0.697974681854248"
"998","0.25595549245675403","0.231610968708992","0.26935118436813354","0.2511947937309742","0.2397613823413849","0.25838321447372437","0.2600349225103855","0.23595280945301056","0.2710989713668823","0.7231549173593521","0.689687967300415","0.790283739566803","0.6654613316059113","0.6364150643348694","0.7138146162033081"
"999","0.22753025591373444","0.21261924505233765","0.25342464447021484","0.22384687140583992","0.2105865776538849","0.24180512130260468","0.2362300381064415","0.21255241334438324","0.2558574974536896","0.6468179374933243","0.6199666261672974","0.6701024174690247","0.59918113052845","0.5685631632804871","0.6404029130935669"
"1000","0.22381265461444855","0.20502535998821259","0.2576981484889984","0.22853288799524307","0.1957913339138031","0.2685292363166809","0.22359813004732132","0.20248430967330933","0.2662333548069","0.6751885563135147","0.5860191583633423","0.727779746055603","0.6063863188028336","0.5574277639389038","0.6414784789085388"
"1001","0.2562735726435979","0.2279290407896042","0.30083727836608887","0.25984468683600426","0.23075687885284424","0.29177039861679077","0.2527303695678711","0.2355421781539917","0.29448920488357544","0.7594391852617264","0.703989565372467","0.8141006231307983","0.6784580647945404","0.6321437954902649","0.7270004749298096"
"1002","0.20677978297074637","0.17464429140090942","0.25156718492507935","0.19714413955807686","0.17996445298194885","0.23789836466312408","0.21988268941640854","0.18114113807678223","0.2535445988178253","0.6156874448060989","0.5737679600715637","0.6765096187591553","0.5523143261671066","0.5047381520271301","0.6381434798240662"
"1003","0.2378302961587906","0.2031663954257965","0.2779296934604645","0.26003530621528625","0.19344112277030945","0.33741557598114014","0.24108891189098358","0.20089107751846313","0.2893596589565277","0.7661712616682053","0.6570485234260559","0.8889279961585999","0.6988670825958252","0.5998657941818237","0.8183034062385559"
"1004","0.25886231660842896","0.23084688186645508","0.27405861020088196","0.24091871455311775","0.20474384725093842","0.26232630014419556","0.2638734132051468","0.23622551560401917","0.2772437632083893","0.7194995880126953","0.6462453603744507","0.7908450365066528","0.6607410758733749","0.5733307600021362","0.712262749671936"
"1005","0.24601098398367563","0.22064581513404846","0.2715888023376465","0.2542964369058609","0.22729027271270752","0.2866576910018921","0.2576092556118965","0.22833403944969177","0.27719083428382874","0.6992622762918472","0.6498188376426697","0.7369207143783569","0.6424950957298279","0.5828695297241211","0.6675300002098083"
"1006","0.22109154363473257","0.1967959702014923","0.2381022870540619","0.22440391033887863","0.18552395701408386","0.2458493411540985","0.21550913900136948","0.19841086864471436","0.2402227818965912","0.6715399771928787","0.5988118648529053","0.7212052345275879","0.6066715121269226","0.5548628568649292","0.6579120755195618"
"1007","0.24732977151870728","0.229730486869812","0.2611069679260254","0.2580695264041424","0.22075705230236053","0.303508996963501","0.25502001866698265","0.2241365760564804","0.26631808280944824","0.7259722054004669","0.6813398599624634","0.8061033487319946","0.652558907866478","0.6236893534660339","0.7052896618843079"
"1008","0.2607474724451701","0.2154671549797058","0.2999669909477234","0.24507904052734375","0.2188495397567749","0.2857603430747986","0.2733611911535263","0.23618841171264648","0.30116578936576843","0.6808068156242371","0.6233521103858948","0.7309364080429077","0.6261893957853317","0.5492203235626221","0.6988517642021179"
"1009","0.2117942770322164","0.20114552974700928","0.22414672374725342","0.20512674376368523","0.18786197900772095","0.22105374932289124","0.21228952705860138","0.20178914070129395","0.22525236010551453","0.6353070735931396","0.5811915397644043","0.684820830821991","0.5695765912532806","0.5323846936225891","0.625928521156311"
"1010","0.24368806183338165","0.21017266809940338","0.2828768193721771","0.23554423078894615","0.2164279967546463","0.26273679733276367","0.258854229003191","0.2320256382226944","0.2804664075374603","0.6914748102426529","0.6491975784301758","0.742009162902832","0.6249941736459732","0.5777843594551086","0.6903311014175415"
"1011","0.2166356494029363","0.20632325112819672","0.2275107502937317","0.2235967367887497","0.20157015323638916","0.25765088200569153","0.2195228934288025","0.2034849226474762","0.22645920515060425","0.6722225397825241","0.6433902382850647","0.7125744819641113","0.5952126532793045","0.5626158714294434","0.6181249022483826"
"1012","0.21272221704324087","0.1827392429113388","0.22986960411071777","0.21795670688152313","0.18895280361175537","0.24553155899047852","0.22020886465907097","0.19035857915878296","0.23529565334320068","0.6553292870521545","0.595102846622467","0.7242534756660461","0.590534895658493","0.5206189155578613","0.6461023092269897"
"1013","0.25221402446428937","0.21556356549263","0.27749550342559814","0.23509453237056732","0.2023453563451767","0.2717953026294708","0.2563387416303158","0.22232837975025177","0.27687105536460876","0.6792478859424591","0.5863947868347168","0.7636569738388062","0.6352879106998444","0.5275918841362","0.7078929543495178"
"1014","0.22445721427599588","0.21486908197402954","0.23094704747200012","0.2146957479417324","0.1972942054271698","0.23856675624847412","0.2274375483393669","0.21316716074943542","0.23643183708190918","0.6362583637237549","0.6070948839187622","0.6912193298339844","0.5982354581356049","0.5576335191726685","0.6459052562713623"
"1015","0.23831508060296377","0.22739829123020172","0.25126683712005615","0.2380976378917694","0.2126184105873108","0.25274336338043213","0.23573704436421394","0.22796764969825745","0.24615754187107086","0.6737281829118729","0.6215219497680664","0.7039432525634766","0.6212436556816101","0.5989696383476257","0.6381510496139526"
"1016","0.25128476818402606","0.23085932433605194","0.2745469808578491","0.24705186486244202","0.23863250017166138","0.25715288519859314","0.25981468334794044","0.2359878569841385","0.27804994583129883","0.6989037543535233","0.6661714315414429","0.7211191654205322","0.6382605582475662","0.6103807687759399","0.6669819355010986"
"1017","0.2589271167914073","0.2559645175933838","0.26469072699546814","0.24129636958241463","0.20720446109771729","0.2648274004459381","0.25885337591171265","0.2567065954208374","0.2641773223876953","0.6941897422075272","0.6422665119171143","0.72864830493927","0.6421647071838379","0.5759183764457703","0.680213212966919"
"1018","0.23316870629787445","0.1703282743692398","0.29390251636505127","0.2228015400469303","0.16503486037254333","0.2997392416000366","0.23437635228037834","0.16696567833423615","0.3044799864292145","0.6473093032836914","0.5614307522773743","0.7847660779953003","0.5826535075902939","0.5064991116523743","0.7190012335777283"
"1019","0.24006391068299612","0.18086306750774384","0.3474687337875366","0.2291644550859928","0.17356014251708984","0.3190908432006836","0.2671600542962551","0.17718476057052612","0.34770163893699646","0.6897519379854202","0.6006007194519043","0.8989726901054382","0.6198986172676086","0.5305059552192688","0.8422768712043762"
"1020","0.21968498826026917","0.17301678657531738","0.2633783519268036","0.22491589561104774","0.1663207709789276","0.253810316324234","0.23282639682292938","0.17158329486846924","0.2667534351348877","0.6429039388895035","0.5461024045944214","0.6890814304351807","0.5979304611682892","0.5073467493057251","0.662952184677124"
"1021","0.2550150851408641","0.22587409615516663","0.2741100788116455","0.24640857800841331","0.23439934849739075","0.2659206688404083","0.2594641298055649","0.23253893852233887","0.27069514989852905","0.6913886368274689","0.6553852558135986","0.7651151418685913","0.6336448639631271","0.5853908061981201","0.6923388838768005"
"1022","0.23612653215726218","0.21143239736557007","0.28311318159103394","0.22261828184127808","0.2020174264907837","0.2673947811126709","0.24855415895581245","0.20966316759586334","0.28392308950424194","0.6380806565284729","0.5930267572402954","0.7247025966644287","0.5732901841402054","0.5075082778930664","0.6730536222457886"
"1023","0.2396338234345118","0.17969320714473724","0.29955190420150757","0.21354368701577187","0.15730266273021698","0.28130021691322327","0.2556127831339836","0.1840975284576416","0.3010253310203552","0.6439022123813629","0.5492932796478271","0.7474063634872437","0.5882593765854836","0.49566978216171265","0.7023922204971313"
"1024","0.23714783787727356","0.22459805011749268","0.2443137913942337","0.23570400848984718","0.22732871770858765","0.24169844388961792","0.2421436458826065","0.23295347392559052","0.24716566503047943","0.6677846908569336","0.6331164836883545","0.7077772617340088","0.6222032159566879","0.6064226627349854","0.6365929245948792"
"1025","0.2357084055741628","0.20211517810821533","0.2665022015571594","0.23193039000034332","0.21276786923408508","0.25874054431915283","0.2357386201620102","0.2083035111427307","0.26213788986206055","0.7034914791584015","0.6565163135528564","0.7825233936309814","0.6328427046537399","0.6090312004089355","0.6835417151451111"
"1026","0.22921299437681833","0.20008555054664612","0.24433381855487823","0.2268667072057724","0.20793858170509338","0.23999756574630737","0.23464717715978622","0.20755206048488617","0.24386604130268097","0.6730306297540665","0.6226409673690796","0.7100549936294556","0.6066664606332779","0.5585941076278687","0.6481544971466064"
"1027","0.21695222953955332","0.17647601664066315","0.24650084972381592","0.22276948764920235","0.18322885036468506","0.25851911306381226","0.22266751155257225","0.1822974979877472","0.2422245889902115","0.6473476737737656","0.5751777291297913","0.7069388628005981","0.5930341929197311","0.5238096117973328","0.6339279413223267"
"1028","0.21856889128684998","0.20245572924613953","0.22947490215301514","0.20571306347846985","0.18216386437416077","0.2154281884431839","0.2217196673154831","0.2079927921295166","0.22858504951000214","0.6346937566995621","0.5576625466346741","0.6773481369018555","0.5769722759723663","0.48237013816833496","0.6147438287734985"
"1029","0.23897838592529297","0.19948899745941162","0.2652882933616638","0.22762415558099747","0.19343258440494537","0.26042044162750244","0.24517200142145157","0.19342827796936035","0.26602035760879517","0.6697173863649368","0.612858772277832","0.7317653298377991","0.6128478497266769","0.5384806990623474","0.6637607216835022"
"1030","0.21495860815048218","0.17117342352867126","0.24982455372810364","0.22038733214139938","0.16680872440338135","0.2542872428894043","0.22455989941954613","0.16957740485668182","0.24978169798851013","0.6572661995887756","0.5553236603736877","0.7073366641998291","0.6096733957529068","0.5238000750541687","0.6602461934089661"
"1031","0.22013713419437408","0.16852357983589172","0.2591812014579773","0.22101431712508202","0.16418889164924622","0.2671746015548706","0.22484256699681282","0.16972173750400543","0.26423341035842896","0.6477605551481247","0.5677245855331421","0.731961190700531","0.5804277211427689","0.5029056072235107","0.6571682691574097"
"1032","0.2243675688902537","0.20732024312019348","0.2418348789215088","0.22580530121922493","0.19463711977005005","0.2501433491706848","0.22169526666402817","0.21012207865715027","0.24578522145748138","0.6647486835718155","0.5981166362762451","0.7030974626541138","0.6148731708526611","0.5679341554641724","0.6375472545623779"
"1033","0.2152001162370046","0.1603773981332779","0.27367040514945984","0.21910158172249794","0.15651598572731018","0.25689083337783813","0.22979814186692238","0.1604623645544052","0.27064597606658936","0.6454769819974899","0.5684177279472351","0.6959559321403503","0.5935147702693939","0.5217459201812744","0.6738401651382446"
"1034","0.25258415937423706","0.2250136435031891","0.27054452896118164","0.23984994739294052","0.21753738820552826","0.2602965831756592","0.2573218010365963","0.23280371725559235","0.26782864332199097","0.7006581127643585","0.6440658569335938","0.7667648792266846","0.6450772881507874","0.5723609924316406","0.7103050947189331"
"1035","0.2305311510960261","0.19798718392848969","0.2563503682613373","0.22190459817647934","0.20443958044052124","0.24263209104537964","0.2387198656797409","0.20313426852226257","0.2585054337978363","0.6521549224853516","0.6067718267440796","0.6874465346336365","0.5933294594287872","0.5581650137901306","0.633372962474823"
"1036","0.2287968248128891","0.21269388496875763","0.26014962792396545","0.23181257396936417","0.21182993054389954","0.2513742446899414","0.23871487006545067","0.21587154269218445","0.2607760429382324","0.6619136035442352","0.632976233959198","0.6995602250099182","0.6122063994407654","0.5922932028770447","0.6478015184402466"
"1037","0.2306087613105774","0.210799902677536","0.25550609827041626","0.22780124470591545","0.20286673307418823","0.2659492492675781","0.2315683737397194","0.2045600712299347","0.2631765604019165","0.6541654616594315","0.6032459735870361","0.7428075075149536","0.5818663835525513","0.5376071929931641","0.6555347442626953"
"1038","0.23312465846538544","0.19569720327854156","0.27611345052719116","0.22932761162519455","0.1820688396692276","0.2585650086402893","0.24341590702533722","0.19034045934677124","0.2764095664024353","0.6546176970005035","0.59151291847229","0.7041233777999878","0.5911241173744202","0.537898063659668","0.6603124141693115"
"1039","0.22552249828974405","0.22273945808410645","0.23107315599918365","0.23424389213323593","0.21401381492614746","0.27220553159713745","0.23084645718336105","0.21724894642829895","0.23716950416564941","0.6793485730886459","0.6310358047485352","0.7445355653762817","0.600436195731163","0.5771540403366089","0.6452900171279907"
"1040","0.2453604688247045","0.22778649628162384","0.25747278332710266","0.2344689965248108","0.2168203592300415","0.2657735049724579","0.24787713214755058","0.22396107017993927","0.26482853293418884","0.6778488457202911","0.6148244142532349","0.7691799402236938","0.6065178513526917","0.550706148147583","0.6527384519577026"
"1041","0.2099569489558538","0.17353767156600952","0.2407141625881195","0.21566488221287727","0.1828182339668274","0.25053340196609497","0.217453733086586","0.17774833738803864","0.23944386839866638","0.640734076499939","0.580956220626831","0.6862046718597412","0.5822706818580627","0.5372676849365234","0.6319684982299805"
"1042","0.21949313580989838","0.1631903499364853","0.2826312184333801","0.23373233154416084","0.1671755164861679","0.29183635115623474","0.22078857570886612","0.16578003764152527","0.2821725904941559","0.682381808757782","0.5248849987983704","0.803070068359375","0.6339930444955826","0.4792041778564453","0.7373610734939575"
"1043","0.21191457410653433","0.20613709092140198","0.21786940097808838","0.22407080978155136","0.20011363923549652","0.2804635763168335","0.21376218646764755","0.2060554027557373","0.21832334995269775","0.6933214515447617","0.6408073306083679","0.7812086939811707","0.6213149577379227","0.5823383331298828","0.6873370409011841"
"1044","0.24598978459835052","0.22698117792606354","0.2557843327522278","0.24418115615844727","0.2348448634147644","0.25817665457725525","0.251139298081398","0.23504900932312012","0.2576293647289276","0.7138262689113617","0.6919376850128174","0.7399574518203735","0.6408198177814484","0.6056078672409058","0.661777138710022"
"1045","0.2352921962738037","0.22775670886039734","0.24342414736747742","0.22245706617832184","0.20364470779895782","0.2530648112297058","0.2354014813899994","0.22399866580963135","0.24824035167694092","0.6868075281381607","0.6299207210540771","0.7660462260246277","0.6158455908298492","0.5409635305404663","0.6743197441101074"
"1046","0.2216844062010447","0.17781394720077515","0.24974238872528076","0.21751630678772926","0.17840568721294403","0.23365457355976105","0.22894840687513351","0.1793433427810669","0.2504591941833496","0.6351330727338791","0.5602747797966003","0.6699205636978149","0.5751880258321762","0.49719905853271484","0.6374068260192871"
"1047","0.22214802106221518","0.20085346698760986","0.2345353364944458","0.20982938259840012","0.1902851015329361","0.22822993993759155","0.22536152601242065","0.20450863242149353","0.23457762598991394","0.6329943835735321","0.5973286628723145","0.7105269432067871","0.5709337890148163","0.5182962417602539","0.6357065439224243"
"1048","0.23871814707914987","0.2197761982679367","0.25459039211273193","0.22446711361408234","0.19366267323493958","0.24874350428581238","0.24236097186803818","0.22455891966819763","0.25266924500465393","0.6573499739170074","0.6106724143028259","0.7446305751800537","0.5881339907646179","0.5189736485481262","0.6586645841598511"
"1049","0.24706401924292246","0.19888855516910553","0.2727265954017639","0.24285722523927689","0.2041582465171814","0.2653735876083374","0.25500646233558655","0.2040855586528778","0.272356241941452","0.6996859163045883","0.6268340349197388","0.7710425853729248","0.6396795809268951","0.5811413526535034","0.7220801115036011"
"1050","0.2327497899532318","0.2223893404006958","0.239486426115036","0.22184403240680695","0.20434924960136414","0.24166062474250793","0.23298610746860504","0.22608375549316406","0.24222567677497864","0.6414874196052551","0.5956429243087769","0.6955108046531677","0.5894529968500137","0.5411081910133362","0.6199721097946167"
"1051","0.20609340071678162","0.1675482988357544","0.2511279881000519","0.19931437820196152","0.1626361906528473","0.2570701241493225","0.20696084201335907","0.1710767149925232","0.25297611951828003","0.601966142654419","0.563015341758728","0.6909772157669067","0.5460411459207535","0.5132266283035278","0.6162700057029724"
"1052","0.23021784921487173","0.20777373015880585","0.2631206810474396","0.2382226064801216","0.20081496238708496","0.2755427062511444","0.24063745513558388","0.20440137386322021","0.2653016448020935","0.6878527998924255","0.6471282243728638","0.760455310344696","0.6328423917293549","0.5808445811271667","0.6810247898101807"
"1053","0.1970611959695816","0.19391006231307983","0.20148247480392456","0.19981783628463745","0.17683687806129456","0.2197110503911972","0.19812364876270294","0.1954885572195053","0.20156410336494446","0.6146155744791031","0.5873629450798035","0.6437225341796875","0.5555066913366318","0.5450050830841064","0.5748261213302612"
"1054","0.217881773908933","0.19656306505203247","0.25070637464523315","0.2062222585082054","0.19645234942436218","0.22895754873752594","0.22621969878673553","0.20207266509532928","0.25032541155815125","0.6605938524007797","0.6174710392951965","0.7127994298934937","0.5942558348178864","0.5174761414527893","0.6714123487472534"
"1055","0.23380263646443686","0.21895000338554382","0.26149579882621765","0.231320820748806","0.20550799369812012","0.2537776231765747","0.2333003208041191","0.22307613492012024","0.26120495796203613","0.6752543747425079","0.6221398115158081","0.7615624666213989","0.6041755527257919","0.5740202069282532","0.6760759353637695"
"1056","0.22359661757946014","0.2068425416946411","0.2331198900938034","0.231154914945364","0.19656506180763245","0.2608422636985779","0.22182419523596764","0.21013161540031433","0.2414778172969818","0.6808609515428543","0.5646529197692871","0.7329499125480652","0.614821657538414","0.5131068825721741","0.663732647895813"
"1057","0.21093099812666574","0.18111416697502136","0.23195847868919373","0.21090959757566452","0.17713233828544617","0.24034306406974792","0.21439191699028015","0.17839020490646362","0.23709505796432495","0.6106788218021393","0.5619370937347412","0.638836145401001","0.5583334118127823","0.5265983939170837","0.5793364644050598"
"1058","0.2502383788426717","0.22267886996269226","0.27602896094322205","0.24663801863789558","0.21741610765457153","0.26176586747169495","0.25777267292141914","0.22000862658023834","0.2760789096355438","0.7027814537286758","0.6695659160614014","0.7236472368240356","0.6500877141952515","0.6126835942268372","0.6788547039031982"
"1059","0.21037392814954123","0.16829721629619598","0.2639358639717102","0.21348025277256966","0.16671505570411682","0.2463398426771164","0.22674841433763504","0.17187830805778503","0.26370400190353394","0.6365528106689453","0.5506608486175537","0.7162435054779053","0.5867505371570587","0.5018934011459351","0.6801595687866211"
"1060","0.22805037597815195","0.1927841454744339","0.2890644073486328","0.2244664654135704","0.18622156977653503","0.2979017496109009","0.22473269328474998","0.19422923028469086","0.2962072491645813","0.6409834027290344","0.5783563852310181","0.7605080008506775","0.5855972617864609","0.533947765827179","0.6953408122062683"
"1061","0.2010787824789683","0.19559359550476074","0.20817065238952637","0.20554987713694572","0.1860785037279129","0.22421257197856903","0.2033325880765915","0.19968439638614655","0.21203351020812988","0.6560852378606796","0.6000479459762573","0.6883021593093872","0.5788482427597046","0.5473153591156006","0.6083084344863892"
"1062","0.2363330622514089","0.214191734790802","0.24860364198684692","0.2223215065896511","0.19608038663864136","0.23985141515731812","0.242863267660141","0.2214760184288025","0.2521534562110901","0.6696800738573074","0.5949851274490356","0.7061358094215393","0.6073789000511169","0.5186886191368103","0.6463075280189514"
