"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"2947","0.24847963079810143","0.22440093755722046","0.2889235019683838","0.5660903652509054","0.5347987413406372","0.6043417453765869","0.25572970509529114","0.24107342958450317","0.28204217553138733","0.25385356321930885","0.22594207525253296","0.2893826365470886","0.579863429069519","0.5441203713417053","0.6457574367523193"
"2948","0.2526436410844326","0.21996372938156128","0.2953530251979828","0.5815565983454386","0.4815979599952698","0.6692970991134644","0.24980559448401132","0.209157332777977","0.317848265171051","0.2604384087026119","0.22307515144348145","0.30166110396385193","0.5917889475822449","0.5263815522193909","0.6552717089653015"
"2949","0.24418509006500244","0.21602541208267212","0.2736131548881531","0.536514163017273","0.5257256031036377","0.5525205135345459","0.2486963371435801","0.22923029959201813","0.2749042510986328","0.24756817147135735","0.21237362921237946","0.28308722376823425","0.5782786309719086","0.5236314535140991","0.6235049962997437"
"2950","0.2291576825082302","0.20626531541347504","0.25859248638153076","0.5458668073018392","0.5067899823188782","0.5852116942405701","0.23934154212474823","0.20907612144947052","0.2612830400466919","0.23285242170095444","0.2147265076637268","0.2588115930557251","0.5685238242149353","0.5221946835517883","0.605766236782074"
"2951","0.2719592899084091","0.23578524589538574","0.2992299795150757","0.5827312270800272","0.5627923607826233","0.6224403381347656","0.2665201624234517","0.2526077628135681","0.2938249111175537","0.2787504270672798","0.23607152700424194","0.3145624101161957","0.6297015398740768","0.5602241158485413","0.6905553340911865"
"2952","0.2638317346572876","0.2126753330230713","0.298223078250885","0.5815477768580118","0.5247775316238403","0.6198782920837402","0.26161529620488483","0.23006278276443481","0.2885051369667053","0.2685876898467541","0.2153807133436203","0.2994535565376282","0.6130261868238449","0.5189784169197083","0.6706568002700806"
"2953","0.28282681107521057","0.2619839608669281","0.29278743267059326","0.6021441618601481","0.587912917137146","0.6224948167800903","0.2923455635706584","0.27401426434516907","0.3106708228588104","0.28915757685899734","0.27439796924591064","0.2991005480289459","0.6444956660270691","0.6275743842124939","0.6589925289154053"
"2954","0.24899255111813545","0.1783759444952011","0.27837085723876953","0.5521667202313741","0.48526817560195923","0.611320972442627","0.24065645535786948","0.19323521852493286","0.26900815963745117","0.25661369413137436","0.18287283182144165","0.28851282596588135","0.5883728265762329","0.4859262704849243","0.649052083492279"
"2955","0.2561459317803383","0.2299128770828247","0.2834908962249756","0.5960845748583475","0.5689936280250549","0.6126538515090942","0.2511632243792216","0.2344445139169693","0.2706983983516693","0.26049938052892685","0.23015113174915314","0.2860181927680969","0.5991522818803787","0.557144045829773","0.6356713771820068"
"2956","0.29514896124601364","0.27780085802078247","0.32382911443710327","0.6809296409289042","0.65256667137146","0.699843168258667","0.30240902304649353","0.29660966992378235","0.3091088533401489","0.3006738871335983","0.2787339389324188","0.3246108889579773","0.6759583055973053","0.650022029876709","0.695809006690979"
"2957","0.25160663574934006","0.21611899137496948","0.2710747718811035","0.5786725083986918","0.5209925174713135","0.6488916873931885","0.2657914360364278","0.23954921960830688","0.290764182806015","0.25720570236444473","0.22411948442459106","0.27565696835517883","0.6070261299610138","0.5562347173690796","0.6481784582138062"
"2958","0.27941466122865677","0.24868860840797424","0.31262439489364624","0.618967334429423","0.5726904273033142","0.6435244679450989","0.29350539048512775","0.27952784299850464","0.30302292108535767","0.28717222809791565","0.25708502531051636","0.3188759982585907","0.6480415165424347","0.6229236125946045","0.6750441193580627"
"2959","0.24344883114099503","0.21417513489723206","0.2735319435596466","0.5783624251683553","0.48461002111434937","0.638921320438385","0.23849106828371683","0.2086232453584671","0.289806067943573","0.24778491258621216","0.2151498794555664","0.2837146818637848","0.5742804259061813","0.4906201958656311","0.6615435481071472"
"2960","0.26089198142290115","0.23198622465133667","0.2954673171043396","0.6167910496393839","0.5745564699172974","0.6629177331924438","0.25150608519713086","0.23429404199123383","0.26725780963897705","0.2644636891782284","0.23709140717983246","0.3021339774131775","0.6154280006885529","0.56770920753479","0.7002381086349487"
"2961","0.26384375989437103","0.20718702673912048","0.30386462807655334","0.5844987034797668","0.4893125891685486","0.6574764847755432","0.28795717159907025","0.2541765868663788","0.32337456941604614","0.2705102860927582","0.21443119645118713","0.30689331889152527","0.6051249653100967","0.5285488367080688","0.6632019281387329"
"2962","0.2756851986050606","0.22680014371871948","0.3212636709213257","0.6458040674527487","0.5998278856277466","0.6814101338386536","0.2698509246110916","0.22661013901233673","0.311524361371994","0.282840296626091","0.2355276346206665","0.32550352811813354","0.6417077332735062","0.5611705780029297","0.7156078815460205"
"2963","0.2736199423670769","0.2473127543926239","0.3087727129459381","0.6217045585314432","0.5803218483924866","0.6462903022766113","0.28536633650461835","0.27217867970466614","0.2967931032180786","0.28070422261953354","0.2576252222061157","0.3135037124156952","0.6403430849313736","0.6189505457878113","0.667197585105896"
"2964","0.24165285751223564","0.2305561900138855","0.24969160556793213","0.552269697189331","0.5151906609535217","0.5754732489585876","0.24343731005986533","0.2234034538269043","0.26654601097106934","0.2472323179244995","0.23545712232589722","0.26060253381729126","0.5770652890205383","0.5463927984237671","0.6175581216812134"
"2965","0.2920341417193413","0.2533508241176605","0.3342527747154236","0.61075492699941","0.5698586702346802","0.6618332862854004","0.28801319003105164","0.25808385014533997","0.33249330520629883","0.2984120771288872","0.25701904296875","0.33947688341140747","0.669358879327774","0.6041736602783203","0.7550123333930969"
"2966","0.2803521640598774","0.24091221392154694","0.33869582414627075","0.6480875412623087","0.5893887281417847","0.7623288631439209","0.2653731455405553","0.24659807980060577","0.29313424229621887","0.28761645406484604","0.24548020958900452","0.34827497601509094","0.6712339967489243","0.5865225791931152","0.8190622329711914"
"2967","0.28172434866428375","0.24184659123420715","0.3136938810348511","0.6137894988059998","0.5601221919059753","0.651618480682373","0.29902970790863037","0.29613637924194336","0.3021541237831116","0.2882111668586731","0.25309038162231445","0.31960833072662354","0.6408769339323044","0.5906893014907837","0.6707693934440613"
"2968","0.2746503911912441","0.20460717380046844","0.3287326395511627","0.6188521981239319","0.4936221241950989","0.7132567167282104","0.2612338314453761","0.19554634392261505","0.2953750789165497","0.2820703312754631","0.20772302150726318","0.3400702476501465","0.6326395571231842","0.5022874474525452","0.7535687685012817"
"2969","0.2624443583190441","0.2387136071920395","0.29841774702072144","0.5764231483141581","0.5607627034187317","0.5966165065765381","0.26338838537534076","0.24270734190940857","0.29315370321273804","0.26641497015953064","0.24242660403251648","0.302647203207016","0.6234932392835617","0.5665707588195801","0.673642098903656"
"2970","0.3028632067143917","0.23586775362491608","0.3489629030227661","0.6323769092559814","0.531664252281189","0.754187822341919","0.29264314969380695","0.22953510284423828","0.3513150215148926","0.31016290932893753","0.2390621304512024","0.36003586649894714","0.6733537316322327","0.5463515520095825","0.8152392506599426"
"2971","0.2680426985025406","0.23672565817832947","0.3346029818058014","0.6037145455678304","0.5400077700614929","0.6749905347824097","0.2810884515444438","0.2509102523326874","0.3227882981300354","0.27257170155644417","0.24395804107189178","0.3371966481208801","0.6219489723443985","0.5608643293380737","0.7499854564666748"
"2972","0.3009844720363617","0.26454225182533264","0.35349079966545105","0.6652648250261942","0.5912356376647949","0.757956326007843","0.3044797480106354","0.25332075357437134","0.3729831576347351","0.30766336619853973","0.2690708637237549","0.3574165999889374","0.6959069520235062","0.6347355842590332","0.7687807083129883"
"2973","0.2666669376194477","0.2343987375497818","0.2907135486602783","0.5918797651926676","0.5872191190719604","0.6006306409835815","0.2697815994421641","0.25314027070999146","0.28964662551879883","0.2733604460954666","0.2400413155555725","0.2959042489528656","0.6456869840621948","0.5858821868896484","0.6842275261878967"
"2974","0.2964039593935013","0.250842422246933","0.3601374626159668","0.5997002720832825","0.5284459590911865","0.6379673480987549","0.3038913756608963","0.24686823785305023","0.35880047082901","0.3039780929684639","0.25554201006889343","0.36837488412857056","0.6667985767126083","0.5792785286903381","0.7448403239250183"
"2975","0.2937222272157669","0.27951332926750183","0.33221471309661865","0.6278829375902811","0.6009607315063477","0.6493330001831055","0.29952893654505414","0.27055978775024414","0.33182695508003235","0.30040038377046585","0.2836431860923767","0.34272003173828125","0.6609814167022705","0.6169635653495789","0.7090508937835693"
"2976","0.27179672569036484","0.2345115840435028","0.3106020390987396","0.5871375799179077","0.5450208187103271","0.6214198470115662","0.28581905364990234","0.2655414044857025","0.31201139092445374","0.27679528295993805","0.24101436138153076","0.31758803129196167","0.6270992606878281","0.5926195383071899","0.68501877784729"
"2977","0.2589229717850685","0.21492445468902588","0.2824714779853821","0.6109161575635275","0.5919034481048584","0.6441290974617004","0.26294249296188354","0.21860331296920776","0.29940342903137207","0.2645488381385803","0.2222198247909546","0.2841537892818451","0.600496307015419","0.513573408126831","0.6467070579528809"
"2978","0.23198093101382256","0.20563100278377533","0.2628888487815857","0.49519526958465576","0.46954435110092163","0.5144243240356445","0.2370127538839976","0.2219940572977066","0.2642837464809418","0.23676519468426704","0.20709939301013947","0.2696537375450134","0.5551608949899673","0.504764974117279","0.6310278177261353"
"2979","0.2537904866039753","0.22821708023548126","0.28327879309654236","0.5698916514714559","0.542347252368927","0.6174300909042358","0.2485229621330897","0.2450886070728302","0.2509397864341736","0.25760747864842415","0.22435520589351654","0.2935055196285248","0.5968290269374847","0.5492507219314575","0.6579284071922302"
"2980","0.2653955668210983","0.20006585121154785","0.3117797076702118","0.6425168514251709","0.6173127293586731","0.682425320148468","0.25369595487912494","0.19987928867340088","0.28580841422080994","0.2713303305208683","0.20875386893749237","0.3223336338996887","0.6335137188434601","0.5057600736618042","0.7357224822044373"
"2981","0.2892204187810421","0.24909822642803192","0.36490026116371155","0.6260712941487631","0.5777270793914795","0.7160577774047852","0.3011489411195119","0.265887975692749","0.3550070822238922","0.2949752062559128","0.25293636322021484","0.367730051279068","0.6553089916706085","0.5840238332748413","0.7666677832603455"
"2982","0.28883344680070877","0.2327728569507599","0.31978780031204224","0.6245879729588827","0.5594121217727661","0.6621087789535522","0.2851303517818451","0.25293681025505066","0.3103374242782593","0.2961549162864685","0.2372126281261444","0.3230974078178406","0.6557329595088959","0.5618089437484741","0.7150225639343262"
"2983","0.2262377366423607","0.2044702172279358","0.2505425810813904","0.5480636954307556","0.5034592151641846","0.6065046191215515","0.23425103227297464","0.21851971745491028","0.26330137252807617","0.23002512753009796","0.21302781999111176","0.24946273863315582","0.5616526305675507","0.5319631695747375","0.6019652485847473"
"2984","0.24088263511657715","0.17215202748775482","0.309990257024765","0.5209175447622935","0.4867246448993683","0.5539602041244507","0.24437603851159415","0.1862337738275528","0.30235162377357483","0.2433793507516384","0.17446468770503998","0.3102993071079254","0.5782252624630928","0.47233060002326965","0.6770158410072327"
"2985","0.24526908248662949","0.22441138327121735","0.25885990262031555","0.5414251883824667","0.5304996967315674","0.5582748651504517","0.24904555082321167","0.24320656061172485","0.2525198757648468","0.25307734683156013","0.22895048558712006","0.26535046100616455","0.5707224011421204","0.5262141227722168","0.5965184569358826"
"2986","0.2749725170433521","0.22472532093524933","0.34616684913635254","0.6546051104863485","0.5761412382125854","0.7421213388442993","0.2729269216458003","0.2398427277803421","0.3370157480239868","0.28049812838435173","0.22850947082042694","0.3492385149002075","0.635761484503746","0.5544906854629517","0.744292676448822"
"2987","0.2356487736105919","0.21546661853790283","0.2529333829879761","0.5593450466791788","0.5203567147254944","0.6125844717025757","0.23913238445917764","0.22019901871681213","0.27092379331588745","0.24174024164676666","0.22603237628936768","0.2541276812553406","0.5646852850914001","0.5252575874328613","0.6094450950622559"
"2988","0.2665732130408287","0.23063534498214722","0.3311936855316162","0.6196772257486979","0.565114438533783","0.6836048364639282","0.2754456301530202","0.2285173535346985","0.31935927271842957","0.2701249308884144","0.23609347641468048","0.3322426676750183","0.6165207624435425","0.5369628071784973","0.7218670845031738"
"2989","0.2576228715479374","0.20713846385478973","0.27975744009017944","0.5642486214637756","0.5062565803527832","0.6253752708435059","0.2777089973290761","0.25610482692718506","0.29707133769989014","0.2640039324760437","0.21633532643318176","0.2870873808860779","0.5926350057125092","0.5608698725700378","0.6159238815307617"
"2990","0.2728780023753643","0.2417759746313095","0.313600093126297","0.6251226663589478","0.5731677412986755","0.7080148458480835","0.28923293948173523","0.2535218894481659","0.3385283648967743","0.27880147844552994","0.2512298822402954","0.3190801739692688","0.626860573887825","0.588270902633667","0.7080908417701721"
"2991","0.2695932686328888","0.24959829449653625","0.2840093672275543","0.6211765805880228","0.5785852670669556","0.6584793925285339","0.2712650994459788","0.25227081775665283","0.30489471554756165","0.27437327802181244","0.2545994520187378","0.28774458169937134","0.6405142545700073","0.5801008343696594","0.6938667297363281"
"2992","0.2987725958228111","0.23903906345367432","0.35131901502609253","0.6252870957056681","0.5850296020507812","0.6954728364944458","0.3118715186913808","0.25784850120544434","0.3499670922756195","0.3064982071518898","0.24304237961769104","0.3593035936355591","0.6747982054948807","0.5752889513969421","0.7602664828300476"
"2993","0.2815464213490486","0.26251742243766785","0.30113911628723145","0.6259509325027466","0.5935530662536621","0.6784257888793945","0.2792162398497264","0.26801127195358276","0.29010993242263794","0.2863996624946594","0.26313307881355286","0.31044575572013855","0.6474363654851913","0.5980377197265625","0.7271725535392761"
"2994","0.26578696444630623","0.19464777410030365","0.3103219270706177","0.6381978193918864","0.623711109161377","0.6493020057678223","0.2607870002587636","0.19469359517097473","0.29699787497520447","0.2712577246129513","0.20015959441661835","0.3126336634159088","0.6255604475736618","0.5160667896270752","0.6880745887756348"
"2995","0.27360694855451584","0.2515554428100586","0.29231053590774536","0.5921803911526998","0.5462149977684021","0.6323410272598267","0.27571949859460193","0.2402620166540146","0.29520249366760254","0.27783752977848053","0.2509870231151581","0.3002306818962097","0.6349328607320786","0.5846991539001465","0.6623152494430542"
"2996","0.2646738737821579","0.22389453649520874","0.29170116782188416","0.5997963746388754","0.5427491664886475","0.6426348686218262","0.2582249442736308","0.24001184105873108","0.27525755763053894","0.2696259692311287","0.22587206959724426","0.29798418283462524","0.6171257346868515","0.5449718236923218","0.6991287469863892"
"2997","0.26995208859443665","0.24921655654907227","0.29166606068611145","0.609812339146932","0.5836691856384277","0.6418287754058838","0.281448761622111","0.26516568660736084","0.292892187833786","0.2773229330778122","0.2623910903930664","0.2953227758407593","0.6379141807556152","0.6159011721611023","0.6549245119094849"
"2998","0.2630625367164612","0.22747385501861572","0.2967594265937805","0.6255061427752177","0.5957487225532532","0.6790379285812378","0.272539218266805","0.22992408275604248","0.3172614872455597","0.2699796184897423","0.23705273866653442","0.30177828669548035","0.6215374916791916","0.5441994667053223","0.6760149002075195"
"2999","0.2724349908530712","0.23596222698688507","0.3123049736022949","0.6322621901830038","0.5753812789916992","0.719184398651123","0.2908538182576497","0.2590903043746948","0.3370119333267212","0.27792130410671234","0.24466529488563538","0.31671708822250366","0.6338084191083908","0.5981167554855347","0.7134302854537964"
"3000","0.3037649393081665","0.2353832721710205","0.34365832805633545","0.6501214702924093","0.5171436071395874","0.7560285329818726","0.33112849791844684","0.2936227321624756","0.36850905418395996","0.30989687517285347","0.24542798101902008","0.34863704442977905","0.6696802228689194","0.5494294166564941","0.7591844797134399"
"3001","0.2487461231648922","0.22494812309741974","0.2936241626739502","0.5470011035601298","0.5101032257080078","0.5824196934700012","0.2561993996302287","0.21152549982070923","0.2941129207611084","0.2529244087636471","0.22333896160125732","0.2973043620586395","0.5927417725324631","0.531731128692627","0.656652569770813"
"3002","0.274026595056057","0.19317659735679626","0.3271867632865906","0.610844890276591","0.49498510360717773","0.7145124077796936","0.3055930932362874","0.2839643359184265","0.34456586837768555","0.2780582681298256","0.19891470670700073","0.32971200346946716","0.6367181837558746","0.5509630441665649","0.7305169105529785"
"3003","0.26460762321949005","0.24096105992794037","0.29343193769454956","0.5697736144065857","0.544753909111023","0.5946416854858398","0.2765151560306549","0.261763334274292","0.2979608178138733","0.2725292444229126","0.2502526044845581","0.3041360676288605","0.615575760602951","0.5882184505462646","0.6613090634346008"
"3004","0.2837461978197098","0.22063052654266357","0.3156089186668396","0.6491585175196329","0.636795163154602","0.6689522862434387","0.28226349751154584","0.22271978855133057","0.3158619999885559","0.2896597683429718","0.22664636373519897","0.31869542598724365","0.6431170850992203","0.5318595170974731","0.6940966844558716"
"3005","0.25899839401245117","0.22157511115074158","0.2869173288345337","0.5977769494056702","0.5730727314949036","0.6270143985748291","0.25207780798276264","0.23797619342803955","0.270622193813324","0.26415250077843666","0.22494001686573029","0.2935457229614258","0.6079438924789429","0.5637635588645935","0.6742933988571167"
"3006","0.2632788233458996","0.24117358028888702","0.28545570373535156","0.6104621489842733","0.5785701870918274","0.6450207829475403","0.25792595744132996","0.24493548274040222","0.27153486013412476","0.2676563747227192","0.24229870736598969","0.2948492169380188","0.6189423650503159","0.5689374208450317","0.6828439235687256"
"3007","0.3046746999025345","0.24426832795143127","0.40908387303352356","0.6902783711751302","0.6061079502105713","0.7966740727424622","0.3079557915528615","0.263590931892395","0.3962673544883728","0.309647373855114","0.2478656768798828","0.4126741588115692","0.6931786686182022","0.5954903960227966","0.8533577919006348"
"3008","0.24630780890583992","0.23427391052246094","0.261389821767807","0.5565191706021627","0.5334447622299194","0.5802462697029114","0.2505650321642558","0.22970768809318542","0.2668367624282837","0.25154826045036316","0.2373441606760025","0.26835185289382935","0.5963266342878342","0.5777792930603027","0.6094741225242615"
"3009","0.2740823030471802","0.2232295572757721","0.3521353602409363","0.6430040597915649","0.5666828751564026","0.7537348866462708","0.276240016023318","0.2377857118844986","0.33963239192962646","0.2803157977759838","0.22476308047771454","0.35586628317832947","0.6363089680671692","0.5667968988418579","0.7569503784179688"
"3010","0.2864411547780037","0.2038072645664215","0.34828925132751465","0.659126083056132","0.5765459537506104","0.7481909394264221","0.28662743667761487","0.20619525015354156","0.37677663564682007","0.293119341135025","0.208757221698761","0.3529101014137268","0.6572924852371216","0.5303680896759033","0.7501943111419678"
"3011","0.25135868787765503","0.23421558737754822","0.2658187448978424","0.5905426343282064","0.5702643394470215","0.6210556030273438","0.25903090834617615","0.236255943775177","0.2889442443847656","0.25560009852051735","0.24044696986675262","0.2662999927997589","0.5933496356010437","0.5629855394363403","0.6231415867805481"
"3012","0.23279288411140442","0.189264714717865","0.28162699937820435","0.5566558142503103","0.49214521050453186","0.6251689195632935","0.24514345824718475","0.19167324900627136","0.29922252893447876","0.23779809102416039","0.19389723241329193","0.2819279134273529","0.56197290122509","0.49974673986434937","0.623832106590271"
"3013","0.2818288579583168","0.2687705159187317","0.3039149343967438","0.6346642971038818","0.5985128283500671","0.6669282913208008","0.2926882803440094","0.28417104482650757","0.2970687747001648","0.28654080629348755","0.2713451385498047","0.30837979912757874","0.6554003208875656","0.6479597091674805","0.663438618183136"
"3014","0.25647759810090065","0.22658175230026245","0.28601497411727905","0.5873887538909912","0.5423307418823242","0.6502507925033569","0.2538652916749318","0.2316778600215912","0.2897656559944153","0.26259566843509674","0.22886496782302856","0.29286184906959534","0.6134517788887024","0.5467818379402161","0.6910746693611145"
"3015","0.2897309474647045","0.23685891926288605","0.32759130001068115","0.6320597330729166","0.5925354957580566","0.6769167184829712","0.2897268335024516","0.2548433244228363","0.3317716717720032","0.2976740822196007","0.24110838770866394","0.33948370814323425","0.6980221718549728","0.6090943813323975","0.8062595725059509"
"3016","0.26578618213534355","0.21845412254333496","0.37824395298957825","0.6502509514490763","0.54310142993927","0.7814443111419678","0.2861957897742589","0.22575251758098602","0.366352379322052","0.2713988795876503","0.2285655438899994","0.38069772720336914","0.6347633302211761","0.5386348962783813","0.8124302625656128"
"3017","0.2247794009745121","0.20317593216896057","0.24461714923381805","0.5380756855010986","0.5113492608070374","0.5787538886070251","0.22043523689111075","0.2168245017528534","0.22686001658439636","0.22971893474459648","0.20414313673973083","0.25464576482772827","0.5637244433164597","0.5174391865730286","0.6324973106384277"
"3018","0.27814704924821854","0.23190802335739136","0.31203681230545044","0.627176841100057","0.545015811920166","0.7194744348526001","0.29717061916987103","0.27486440539360046","0.33276087045669556","0.2828288860619068","0.23684062063694","0.31303173303604126","0.6589362472295761","0.5955065488815308","0.7240504026412964"
"3019","0.2660413943231106","0.2439872771501541","0.28831398487091064","0.5810976425806681","0.5664167404174805","0.5950311422348022","0.2668444812297821","0.2607676386833191","0.27792081236839294","0.2719191834330559","0.24543094635009766","0.29448556900024414","0.6146119982004166","0.5573874115943909","0.6707755327224731"
"3020","0.28637929260730743","0.2529429495334625","0.3131633698940277","0.640319287776947","0.5757355690002441","0.6938456296920776","0.28095290064811707","0.2528628408908844","0.32820987701416016","0.29188693314790726","0.2545759677886963","0.3264952600002289","0.649622842669487","0.5598224401473999","0.737166702747345"
"3021","0.23028166592121124","0.20057900249958038","0.2919996380805969","0.527603437503179","0.475589781999588","0.5987777709960938","0.23926902810732523","0.21622231602668762","0.2782849371433258","0.23456677049398422","0.20164239406585693","0.2939884662628174","0.5525667071342468","0.5073150992393494","0.6380388736724854"
"3022","0.2797418050467968","0.24238203465938568","0.3158673048019409","0.6064901153246561","0.5568192005157471","0.6350459456443787","0.28439538677533466","0.2566709518432617","0.3119905889034271","0.2862040027976036","0.24156621098518372","0.3212197422981262","0.6428850144147873","0.5538519620895386","0.7042147517204285"
"3023","0.24433178454637527","0.21075564622879028","0.2872565984725952","0.5653427441914877","0.5089766979217529","0.6556786298751831","0.25945910811424255","0.2350529134273529","0.30673205852508545","0.24883651733398438","0.21927666664123535","0.2904641926288605","0.5755337029695511","0.5197834968566895","0.6412831544876099"
"3024","0.23349744081497192","0.18282681703567505","0.2695743143558502","0.5325993696848551","0.47065043449401855","0.5676946640014648","0.2547422448794047","0.24648183584213257","0.26088273525238037","0.240289855748415","0.19322611391544342","0.27569422125816345","0.564635805785656","0.4998886287212372","0.5992740392684937"
"3025","0.26386548206210136","0.22229765355587006","0.3178631067276001","0.5925120910008749","0.5324329733848572","0.6896798014640808","0.2514597276846568","0.24303627014160156","0.26039034128189087","0.2694999650120735","0.22242316603660583","0.3300498127937317","0.6171468943357468","0.5404120087623596","0.7437583208084106"
"3026","0.24693762138485909","0.2181357890367508","0.2598055601119995","0.591283917427063","0.5699705481529236","0.6103255152702332","0.24910136560599008","0.23828841745853424","0.25689926743507385","0.2522953152656555","0.22114351391792297","0.2643265724182129","0.6092446148395538","0.569900631904602","0.6531710624694824"
"3027","0.26096977293491364","0.2103395015001297","0.30500003695487976","0.5777902603149414","0.5370250940322876","0.6375181674957275","0.2736774682998657","0.22818779945373535","0.2992514967918396","0.26660536602139473","0.21479228138923645","0.30932748317718506","0.6123012602329254","0.5260279774665833","0.6816350221633911"
"3028","0.23891955986618996","0.20643985271453857","0.2740181088447571","0.5350148578484853","0.49521854519844055","0.6063788533210754","0.23100302616755167","0.22434449195861816","0.24245359003543854","0.2446754090487957","0.20703527331352234","0.287363737821579","0.5737567991018295","0.5056569576263428","0.6646395921707153"
"3029","0.2745061367750168","0.22851407527923584","0.31208086013793945","0.6085266669591268","0.5805342793464661","0.6454404592514038","0.27612510820229846","0.24950025975704193","0.30094337463378906","0.2792831212282181","0.23233067989349365","0.31463342905044556","0.632672443985939","0.5704866647720337","0.6557124853134155"
"3030","0.26958469301462173","0.23739871382713318","0.28992754220962524","0.5795385042826334","0.543900728225708","0.6263896226882935","0.2655599315961202","0.25426092743873596","0.2788957357406616","0.27412353083491325","0.23627720773220062","0.30002546310424805","0.6299525797367096","0.5444064140319824","0.6644977331161499"
"3031","0.24182414263486862","0.19142353534698486","0.27938222885131836","0.5303472876548767","0.49950432777404785","0.559022843837738","0.2495729774236679","0.208994522690773","0.2823716402053833","0.24773477390408516","0.19362208247184753","0.28701072931289673","0.5763130262494087","0.48709699511528015","0.6369791626930237"
"3032","0.28657498210668564","0.2518961429595947","0.33392059803009033","0.622663696606954","0.5933871269226074","0.6646205186843872","0.2936964233716329","0.27223771810531616","0.3214181065559387","0.2927897498011589","0.25323379039764404","0.33920446038246155","0.6482105255126953","0.5837194919586182","0.6951956152915955"
"3033","0.26317937299609184","0.22508950531482697","0.33112555742263794","0.6458253860473633","0.586725115776062","0.7164615392684937","0.26212838292121887","0.2259475439786911","0.3168097734451294","0.2696087472140789","0.22896939516067505","0.3324925899505615","0.643576517701149","0.5466788411140442","0.7515036463737488"
"3034","0.2614893689751625","0.23999522626399994","0.28688448667526245","0.5786440769831339","0.5369800329208374","0.6362795829772949","0.2742832899093628","0.2370530664920807","0.29497283697128296","0.2660289779305458","0.2472342550754547","0.29319503903388977","0.6233084350824356","0.5968146920204163","0.6605924367904663"
"3035","0.24021866545081139","0.22291304171085358","0.2521032989025116","0.5488584240277609","0.5233441591262817","0.5687768459320068","0.23846489191055298","0.22292473912239075","0.25318607687950134","0.2434426099061966","0.22616781294345856","0.25841662287712097","0.5670970380306244","0.5271151661872864","0.6041659116744995"
"3036","0.2557007409632206","0.20491266250610352","0.3087638020515442","0.6012585163116455","0.5628366470336914","0.6482019424438477","0.26465002695719403","0.22488564252853394","0.2962871789932251","0.26136453449726105","0.20820064842700958","0.3099120259284973","0.6176989078521729","0.5479881763458252","0.6530473232269287"
"3037","0.23497550562024117","0.2065161168575287","0.25359779596328735","0.5305522978305817","0.49622485041618347","0.5652181506156921","0.246823380390803","0.231596440076828","0.2561866044998169","0.2384542152285576","0.212708979845047","0.2571392059326172","0.5624586343765259","0.5455516576766968","0.5840129852294922"
"3038","0.2510487996041775","0.21533772349357605","0.2893897294998169","0.5901435613632202","0.578240156173706","0.5989253520965576","0.25568780303001404","0.21491846442222595","0.27901649475097656","0.25641723722219467","0.2191079556941986","0.2949325442314148","0.5896042734384537","0.5231359004974365","0.6304785013198853"
"3039","0.28954286873340607","0.26439592242240906","0.3169037997722626","0.6538084149360657","0.6032373905181885","0.7246293425559998","0.3007886012395223","0.2787725329399109","0.3362163305282593","0.2935567945241928","0.272941529750824","0.3182307481765747","0.6634962111711502","0.6224101781845093","0.7204775214195251"
"3040","0.30769114568829536","0.23507045209407806","0.4178406298160553","0.6703999241193136","0.5830092430114746","0.8209741115570068","0.3188917934894562","0.25351500511169434","0.3994903266429901","0.3129616603255272","0.23674875497817993","0.42256641387939453","0.6959794461727142","0.5861634612083435","0.8665111660957336"
"3041","0.2613317593932152","0.23393693566322327","0.29064828157424927","0.5891712705294291","0.5210924744606018","0.6442661285400391","0.255423645178477","0.2263765037059784","0.27430468797683716","0.2672415040433407","0.23694540560245514","0.30320659279823303","0.6139544248580933","0.5397205352783203","0.685147762298584"
"3042","0.2669460289180279","0.21886001527309418","0.3129701316356659","0.5889258782068888","0.5615072250366211","0.6242513656616211","0.2643209745486577","0.23269692063331604","0.3142704963684082","0.27082693576812744","0.2217700481414795","0.31530582904815674","0.647193506360054","0.5591915845870972","0.7315336465835571"
"3043","0.2366035357117653","0.17952026426792145","0.2715899348258972","0.5602896213531494","0.5045593976974487","0.6172866821289062","0.22787950932979584","0.19783981144428253","0.25030848383903503","0.24155199900269508","0.18275752663612366","0.28004559874534607","0.5717405676841736","0.4926595091819763","0.645828902721405"
"3044","0.25062429904937744","0.2358803153038025","0.27423739433288574","0.5948968927065531","0.5380719900131226","0.6623320579528809","0.25563812255859375","0.23448249697685242","0.29717326164245605","0.2546483799815178","0.24012601375579834","0.27756398916244507","0.59770368039608","0.5505850315093994","0.6551380753517151"
