"Step","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"1275","0.3063881918787956","0.2978655695915222","0.3142182230949402","0.3065277114510536","0.2973167300224304","0.31244397163391113","0.4320964962244034","0.41779664158821106","0.4385470449924469","0.43257447332143784","0.4189256727695465","0.4393930435180664","0.3079449534416199","0.29784825444221497","0.3151785731315613"
"1276","0.28246527910232544","0.26311004161834717","0.3041262626647949","0.2825755998492241","0.2625284194946289","0.30368033051490784","0.4015161693096161","0.3716203570365906","0.42918288707733154","0.40202444046735764","0.37247195839881897","0.4301043748855591","0.28371407836675644","0.2636786103248596","0.30390748381614685"
"1277","0.3094896376132965","0.2711338996887207","0.34663277864456177","0.30952126532793045","0.27057453989982605","0.3489980697631836","0.4319922924041748","0.3849054276943207","0.47757118940353394","0.4324536770582199","0.3859596252441406","0.47852879762649536","0.311135970056057","0.27103862166404724","0.3514024019241333"
"1278","0.28928790986537933","0.2705783545970917","0.3110550045967102","0.2890301048755646","0.26884543895721436","0.3129516541957855","0.39822016656398773","0.3730330467224121","0.42461496591567993","0.3986837789416313","0.37210723757743835","0.42542317509651184","0.2905120253562927","0.27122437953948975","0.3146215081214905"
"1279","0.2911001220345497","0.2591927647590637","0.33661749958992004","0.2907252907752991","0.2573566436767578","0.33547136187553406","0.41779033094644547","0.3813847005367279","0.474619060754776","0.4183144122362137","0.3807219862937927","0.4755621552467346","0.2922343313694","0.2595803141593933","0.3372233510017395"
"1280","0.30563100427389145","0.2817700505256653","0.3245798349380493","0.30541783571243286","0.28057363629341125","0.32767394185066223","0.43211523443460464","0.38929975032806396","0.46448689699172974","0.43254124373197556","0.3899686932563782","0.46557506918907166","0.30717340111732483","0.2822214663028717","0.3291324973106384"
"1281","0.3027428165078163","0.28665104508399963","0.31781458854675293","0.3027985468506813","0.2848666310310364","0.3172290027141571","0.4198528528213501","0.4054605960845947","0.4357590675354004","0.42022566497325897","0.40443211793899536","0.4367271065711975","0.30418068170547485","0.2877580225467682","0.3177604675292969"
"1282","0.29070137441158295","0.274871826171875","0.3023534417152405","0.2906575873494148","0.27336394786834717","0.30494430661201477","0.40727173537015915","0.3946005702018738","0.4212828576564789","0.40771642327308655","0.39383435249328613","0.42212843894958496","0.2919946610927582","0.2758955955505371","0.30587562918663025"
"1283","0.2875400185585022","0.279509574174881","0.29410088062286377","0.287505105137825","0.2782647907733917","0.2932175099849701","0.40330249071121216","0.38857489824295044","0.41147834062576294","0.4038890451192856","0.38812434673309326","0.4123408794403076","0.2888933792710304","0.2804698646068573","0.29462504386901855"
"1284","0.3097047284245491","0.2835685610771179","0.3499971032142639","0.30933646857738495","0.28195425868034363","0.34929317235946655","0.4332928955554962","0.4048764705657959","0.4774237275123596","0.43377935141324997","0.40381476283073425","0.4784379005432129","0.31085745245218277","0.28464800119400024","0.350666880607605"
"1285","0.2941417396068573","0.2726133465766907","0.3298906981945038","0.29395025968551636","0.2751349210739136","0.32771360874176025","0.4137776121497154","0.3870173990726471","0.4615079164505005","0.4143006503582001","0.3877224922180176","0.4607287347316742","0.2955084294080734","0.276922345161438","0.33095598220825195"
"1286","0.3123522400856018","0.29869911074638367","0.33290040493011475","0.31233176589012146","0.29848676919937134","0.3325950801372528","0.44073808193206787","0.4212118685245514","0.47137826681137085","0.4412234127521515","0.4223029315471649","0.47230151295661926","0.3137725815176964","0.29857727885246277","0.3338288962841034"
"1287","0.27766773849725723","0.25547635555267334","0.29354673624038696","0.2774299755692482","0.25760990381240845","0.29296159744262695","0.4003998413681984","0.3726643919944763","0.4218118488788605","0.4008893147110939","0.37366458773612976","0.42270487546920776","0.27873820811510086","0.258562296628952","0.29413101077079773"
"1288","0.29744476824998856","0.26608335971832275","0.329147070646286","0.29718971997499466","0.2659614682197571","0.32702431082725525","0.42354024201631546","0.38395029306411743","0.46672365069389343","0.42395131289958954","0.3848932385444641","0.46552515029907227","0.298794761300087","0.2661008834838867","0.33072271943092346"
"1289","0.31307636201381683","0.2875695526599884","0.3390788435935974","0.31313371658325195","0.2905018925666809","0.3386009931564331","0.43968500941991806","0.4090103507041931","0.4714498817920685","0.44018369913101196","0.40987229347229004","0.47251832485198975","0.31453290581703186","0.29185572266578674","0.3388669490814209"
"1290","0.299323670566082","0.27486780285835266","0.3135416507720947","0.2993011251091957","0.27436524629592896","0.3162790536880493","0.41900497674942017","0.3909033536911011","0.4396258592605591","0.4193579852581024","0.39166975021362305","0.44051238894462585","0.3006102368235588","0.2752838134765625","0.3177536129951477"
"1291","0.28987133502960205","0.28350451588630676","0.29978451132774353","0.2897030860185623","0.285096138715744","0.29936590790748596","0.41244129836559296","0.399794340133667","0.4201900362968445","0.41296445578336716","0.4006316661834717","0.42095816135406494","0.29087769240140915","0.2864498496055603","0.3002307415008545"
"1292","0.2913089692592621","0.28148624300956726","0.30220356583595276","0.2912748381495476","0.28097033500671387","0.3045288026332855","0.41065213829278946","0.4031355679035187","0.42394697666168213","0.41116485744714737","0.4041063189506531","0.4248580038547516","0.2925388664007187","0.2816413938999176","0.3061448633670807"
"1293","0.29314249753952026","0.2602050006389618","0.33642587065696716","0.29311301559209824","0.2585461139678955","0.3357342481613159","0.4132601320743561","0.3666762709617615","0.46015316247940063","0.41381072252988815","0.3661074638366699","0.4611985981464386","0.294530414044857","0.2608492970466614","0.3363058865070343"
"1294","0.2960338220000267","0.2750723958015442","0.3055885136127472","0.2960549220442772","0.27479392290115356","0.3084214925765991","0.4190713092684746","0.3898546099662781","0.43988296389579773","0.4194055199623108","0.3906099200248718","0.4409041404724121","0.2974037528038025","0.2753791809082031","0.3100123405456543"
"1295","0.2906311973929405","0.282110333442688","0.30262231826782227","0.29067226499319077","0.284856379032135","0.3021226227283478","0.40323636680841446","0.3939968943595886","0.41240957379341125","0.40365100651979446","0.39480412006378174","0.41341233253479004","0.2919461652636528","0.28598928451538086","0.30243980884552"
"1296","0.2881138026714325","0.262032151222229","0.32032525539398193","0.28790950030088425","0.26400095224380493","0.3195958137512207","0.40404437482357025","0.3747333884239197","0.4468885660171509","0.40453165769577026","0.3755514323711395","0.4477801024913788","0.2893587425351143","0.26518988609313965","0.3210981786251068"
"1297","0.3112046867609024","0.2951168119907379","0.323952317237854","0.31112492084503174","0.29807165265083313","0.3221953213214874","0.43957003951072693","0.4337891638278961","0.452936053276062","0.4401102811098099","0.43466615676879883","0.45205873250961304","0.3126341626048088","0.2996988594532013","0.32456398010253906"
"1298","0.29627228528261185","0.2856910526752472","0.3081994652748108","0.29580892622470856","0.28363192081451416","0.3076555132865906","0.41640111058950424","0.40557920932769775","0.4292430281639099","0.41683700680732727","0.4046139121055603","0.43028467893600464","0.2975487485527992","0.28654730319976807","0.3081418573856354"
"1299","0.32048264890909195","0.2880564033985138","0.3637104034423828","0.32030291110277176","0.28725120425224304","0.3671515882015228","0.4588814750313759","0.4116126298904419","0.5125282406806946","0.45934900641441345","0.4126721918582916","0.513673722743988","0.3221030458807945","0.2879811227321625","0.3687206506729126"
"1300","0.30632227659225464","0.2575741112232208","0.3666705787181854","0.30613715946674347","0.2600013017654419","0.364612877368927","0.42415018379688263","0.36399272084236145","0.5047059655189514","0.424460731446743","0.3646697402000427","0.5033650398254395","0.3076777458190918","0.26108452677726746","0.367887407541275"
"1301","0.295152984559536","0.2799711525440216","0.3151116967201233","0.29476298391819","0.28090351819992065","0.31441977620124817","0.41007640957832336","0.38815566897392273","0.44050100445747375","0.41054707020521164","0.38904207944869995","0.4414539337158203","0.2961506322026253","0.282264769077301","0.315852552652359"
"1302","0.3042091205716133","0.2661108076572418","0.3503111004829407","0.30380532890558243","0.2669025957584381","0.34988459944725037","0.43605320155620575","0.38207823038101196","0.49072590470314026","0.4365808516740799","0.38293373584747314","0.4919182062149048","0.3049949109554291","0.26814329624176025","0.350151002407074"
"1303","0.30498357117176056","0.2681152820587158","0.34771910309791565","0.3049251660704613","0.26652875542640686","0.3469780683517456","0.4360405057668686","0.38625985383987427","0.4894023835659027","0.4365899860858917","0.385351300239563","0.49051880836486816","0.30626796185970306","0.26890450716018677","0.34807687997817993"
"1304","0.29126928746700287","0.2758491039276123","0.3079990744590759","0.2907216101884842","0.27397966384887695","0.3070780038833618","0.4130350351333618","0.38818734884262085","0.439917653799057","0.4135800004005432","0.38904547691345215","0.44095665216445923","0.2923724725842476","0.2769005596637726","0.3079068064689636"
"1305","0.3029928430914879","0.2801640033721924","0.32494425773620605","0.3027275875210762","0.27858057618141174","0.32635414600372314","0.4270097613334656","0.4023132920265198","0.45404887199401855","0.42747800052165985","0.40143293142318726","0.4549638628959656","0.3040330708026886","0.2811509370803833","0.32769694924354553"
"1306","0.2987167611718178","0.2650778889656067","0.3254128694534302","0.2988222539424896","0.26753246784210205","0.32544583082199097","0.42114894837141037","0.381572961807251","0.4530788064002991","0.4216097444295883","0.3824954628944397","0.4539916217327118","0.30000824481248856","0.26875102519989014","0.3255241811275482"
"1307","0.2864334359765053","0.2679079473018646","0.2972840666770935","0.2865563854575157","0.2663867473602295","0.2962121367454529","0.41071244329214096","0.39180347323417664","0.42663049697875977","0.4111655578017235","0.39077475666999817","0.42752358317375183","0.2877342700958252","0.2688972055912018","0.29745370149612427"
"1308","0.306259460747242","0.2960369288921356","0.32204195857048035","0.3058971092104912","0.2942136526107788","0.32389143109321594","0.4295090213418007","0.41291582584381104","0.44873857498168945","0.4299672469496727","0.4122529625892639","0.44959014654159546","0.30761054903268814","0.2969754636287689","0.3259927034378052"
"1309","0.3006492629647255","0.2805545926094055","0.32549533247947693","0.3003537729382515","0.28307873010635376","0.3235904574394226","0.41450783610343933","0.39232581853866577","0.44095203280448914","0.41491206735372543","0.39324143528938293","0.43993672728538513","0.3019479364156723","0.28444337844848633","0.326457679271698"
"1310","0.28729625791311264","0.2661111056804657","0.3041338324546814","0.28713320940732956","0.2682315409183502","0.3037015199661255","0.4095512107014656","0.38909685611724854","0.42935705184936523","0.40995629876852036","0.3900343179702759","0.43029072880744934","0.28852634131908417","0.2694675922393799","0.3040458559989929"
"1311","0.2941244766116142","0.27295514941215515","0.30899086594581604","0.29428787529468536","0.2718977630138397","0.3116331100463867","0.413179911673069","0.3798038065433502","0.44142186641693115","0.41374943405389786","0.37922149896621704","0.44237250089645386","0.2953951135277748","0.2736278772354126","0.3130135238170624"
"1312","0.2935628071427345","0.2807212471961975","0.30453258752822876","0.2931753918528557","0.2819550931453705","0.3040595054626465","0.40776894241571426","0.3892304301261902","0.420799195766449","0.40825141966342926","0.39004042744636536","0.4217168092727661","0.29457755386829376","0.283521443605423","0.3049549162387848"
"1313","0.2859051451086998","0.2692606449127197","0.31349948048591614","0.2861105427145958","0.26889124512672424","0.3123001158237457","0.4016674682497978","0.3787899315357208","0.4365195035934448","0.40225548297166824","0.3795135021209717","0.43623995780944824","0.2873189076781273","0.2696354389190674","0.31475508213043213"
"1314","0.2934436872601509","0.2781085968017578","0.31790870428085327","0.2935091182589531","0.2774776220321655","0.3170754909515381","0.4125579670071602","0.3931301236152649","0.4370870590209961","0.4129626378417015","0.3942311704158783","0.4378284811973572","0.2950388640165329","0.2779659330844879","0.31848207116127014"
"1315","0.29927627742290497","0.2819209694862366","0.3175005316734314","0.29939332604408264","0.28076958656311035","0.31672143936157227","0.4199794754385948","0.4000014066696167","0.4506858289241791","0.420370914041996","0.3990667462348938","0.4517477750778198","0.30074748396873474","0.2827771306037903","0.31725093722343445"
"1316","0.2852627784013748","0.2683018445968628","0.30980414152145386","0.28433848172426224","0.26495054364204407","0.3080584704875946","0.39629658311605453","0.36638134717941284","0.4294392168521881","0.3966520354151726","0.36737388372421265","0.4283558428287506","0.2859531119465828","0.26584064960479736","0.31070786714553833"
"1317","0.29945267736911774","0.28780466318130493","0.3137017786502838","0.29909318685531616","0.28696316480636597","0.3124908208847046","0.42102640867233276","0.4019923210144043","0.43717899918556213","0.42230162024497986","0.4026933014392853","0.4382544755935669","0.3004436120390892","0.2882239818572998","0.3133367896080017"
"1318","0.2874404862523079","0.2775258719921112","0.2953749895095825","0.28735413402318954","0.2775627374649048","0.2937934398651123","0.4032001793384552","0.3928130269050598","0.4134536385536194","0.40353404730558395","0.3936511278152466","0.412381649017334","0.28859635442495346","0.278140664100647","0.2962037920951843"
"1319","0.29502054303884506","0.2758713960647583","0.3231373131275177","0.29499225318431854","0.2782265245914459","0.3230011463165283","0.41700462996959686","0.39899611473083496","0.4573611915111542","0.41761352866888046","0.3999779522418976","0.4586031436920166","0.29630468040704727","0.27953803539276123","0.3231779932975769"
"1320","0.2931912913918495","0.2843219041824341","0.30058690905570984","0.2929956763982773","0.2864338457584381","0.29999786615371704","0.4100896641612053","0.4022800326347351","0.41742175817489624","0.4104928597807884","0.40294501185417175","0.41772663593292236","0.2943141907453537","0.28739893436431885","0.30135005712509155"
"1321","0.2785406783223152","0.26976460218429565","0.2900763154029846","0.2783298119902611","0.26929381489753723","0.28902602195739746","0.3852042704820633","0.3732765316963196","0.3975086212158203","0.385652057826519","0.37427279353141785","0.39824825525283813","0.27962151914834976","0.2696702480316162","0.2905205488204956"
"1322","0.2932758927345276","0.26047196984291077","0.33012962341308594","0.29321400821208954","0.2615954875946045","0.32997915148735046","0.41757823526859283","0.3780372440814972","0.4605426788330078","0.41811468452215195","0.37896403670310974","0.4617905914783478","0.2942688912153244","0.26283079385757446","0.3301231563091278"
"1323","0.294042743742466","0.27172207832336426","0.3064986765384674","0.2941793352365494","0.27456215023994446","0.3060609698295593","0.41042739152908325","0.3966563940048218","0.4224626421928406","0.4108586683869362","0.3974679112434387","0.42312610149383545","0.2954871281981468","0.27610868215560913","0.3071383237838745"
"1324","0.28540902584791183","0.27239498496055603","0.2948220372200012","0.28505878150463104","0.2716071903705597","0.29458680748939514","0.40328051149845123","0.3904782831668854","0.4119050204753876","0.4036359414458275","0.3911418616771698","0.4128533601760864","0.2862798199057579","0.2726683020591736","0.2946231961250305"
"1325","0.305270753800869","0.2955494821071625","0.3138757646083832","0.305163137614727","0.2949555218219757","0.3144078850746155","0.42387399077415466","0.404153048992157","0.4367024898529053","0.4243147149682045","0.4051114022731781","0.43578648567199707","0.30651455372571945","0.2953316569328308","0.31572631001472473"
"1326","0.27537090331315994","0.2675868272781372","0.2808949947357178","0.2750478461384773","0.2691119909286499","0.28010833263397217","0.38989026099443436","0.3760603666305542","0.39996758103370667","0.39045291393995285","0.3770579397678375","0.40110668540000916","0.27637041360139847","0.2703639268875122","0.28072813153266907"
"1327","0.2943725287914276","0.2791093587875366","0.3206128478050232","0.2942260354757309","0.27850523591041565","0.3226335644721985","0.4097794070839882","0.390524685382843","0.4401323199272156","0.4101883992552757","0.39121758937835693","0.4410570561885834","0.2955842986702919","0.27960607409477234","0.3240247964859009"
"1328","0.28860456496477127","0.264591246843338","0.3086966276168823","0.28856318444013596","0.26458805799484253","0.31082457304000854","0.40098394453525543","0.36711031198501587","0.4252557158470154","0.4014440104365349","0.36812838912010193","0.42610305547714233","0.2900022268295288","0.26454663276672363","0.3126925826072693"
"1329","0.296598345041275","0.2729073762893677","0.3117440342903137","0.29626137018203735","0.2750661373138428","0.309631884098053","0.4196433499455452","0.39166146516799927","0.4314211308956146","0.4202229678630829","0.39266282320022583","0.43053221702575684","0.29770779609680176","0.27632248401641846","0.31250837445259094"
"1330","0.30495815724134445","0.28740787506103516","0.34239643812179565","0.3051731139421463","0.28588539361953735","0.3457794189453125","0.4301978275179863","0.40660953521728516","0.4815397262573242","0.4306698516011238","0.4058253765106201","0.4823722243309021","0.30657457560300827","0.28843438625335693","0.347248911857605"
"1331","0.29970473051071167","0.2771115303039551","0.3302437663078308","0.29980941116809845","0.2799397110939026","0.32900872826576233","0.42038240283727646","0.3958156406879425","0.45246875286102295","0.42091263830661774","0.3966609835624695","0.4518131911754608","0.3010444715619087","0.2810315489768982","0.3315804600715637"
"1332","0.29475291818380356","0.26303011178970337","0.33399510383605957","0.2949678525328636","0.26316317915916443","0.3366115987300873","0.41187526285648346","0.38055455684661865","0.4643067717552185","0.41246726363897324","0.3814021348953247","0.4654938280582428","0.296172596514225","0.26374533772468567","0.3383452892303467"
"1333","0.2835058346390724","0.2614438533782959","0.32456403970718384","0.2834537774324417","0.26011329889297485","0.32392627000808716","0.39688628911972046","0.37044841051101685","0.4419395923614502","0.3973631411790848","0.3696783781051636","0.4433203339576721","0.28466104716062546","0.2621707320213318","0.3244810700416565"
"1334","0.3244852125644684","0.29403263330459595","0.3622761368751526","0.32419420778751373","0.2934345602989197","0.3595634400844574","0.45489320158958435","0.4178905487060547","0.5043090581893921","0.4554089829325676","0.4191723167896271","0.5033674240112305","0.3261224403977394","0.29380130767822266","0.36388155817985535"
"1335","0.2876400500535965","0.2808187007904053","0.30224770307540894","0.2874353975057602","0.2801387310028076","0.30076301097869873","0.3989997059106827","0.3944806456565857","0.409757524728775","0.39942070096731186","0.3955407738685608","0.4088576138019562","0.2888290137052536","0.2805413007736206","0.30324599146842957"
"1336","0.29065704345703125","0.2740603983402252","0.3087480068206787","0.29045120626688004","0.27604416012763977","0.3083076477050781","0.40404514968395233","0.38076895475387573","0.4251859784126282","0.4043883681297302","0.38147276639938354","0.4260912537574768","0.29169686883687973","0.27732402086257935","0.30834686756134033"
"1337","0.2900036610662937","0.24746976792812347","0.3383829891681671","0.28938471898436546","0.2468998283147812","0.3356165885925293","0.4110064059495926","0.3562812805175781","0.48771801590919495","0.4113287702202797","0.35710471868515015","0.4867199659347534","0.2910967171192169","0.2479930818080902","0.3399333953857422"
"1338","0.3039032518863678","0.2903701066970825","0.31350743770599365","0.3039919212460518","0.288898229598999","0.31627166271209717","0.4218364953994751","0.406341552734375","0.43440374732017517","0.42229321599006653","0.4055027365684509","0.43527764081954956","0.30540257692337036","0.29129645228385925","0.31811225414276123"
"1339","0.28366104513406754","0.2686905860900879","0.2968582510948181","0.28352905809879303","0.268018513917923","0.29535382986068726","0.3938859924674034","0.3669695556163788","0.4137609601020813","0.394368551671505","0.3677780032157898","0.4145796597003937","0.2848045900464058","0.2685069143772125","0.2978639304637909"
"1340","0.2886514700949192","0.2227887660264969","0.35532820224761963","0.2886783890426159","0.22194643318653107","0.3584728240966797","0.40378280729055405","0.3239021301269531","0.48051685094833374","0.4042619913816452","0.32481932640075684","0.4812549352645874","0.29012009501457214","0.2225201427936554","0.36002546548843384"
"1341","0.305683970451355","0.25696033239364624","0.32982146739959717","0.3052462711930275","0.25869330763816833","0.3278769850730896","0.4223274663090706","0.3704756796360016","0.45258164405822754","0.4228357896208763","0.37130096554756165","0.45171207189559937","0.3066882863640785","0.2598210275173187","0.3309515118598938"
"1342","0.2986004576086998","0.2844860553741455","0.31410133838653564","0.2984978184103966","0.28363215923309326","0.31350040435791016","0.419200100004673","0.4023435711860657","0.4384884238243103","0.41974256187677383","0.4032381474971771","0.4393863081932068","0.29995644837617874","0.2848556637763977","0.3138052821159363"
"1343","0.2948398292064667","0.24570897221565247","0.32826608419418335","0.2946862541139126","0.24463443458080292","0.33133816719055176","0.40945805609226227","0.34759190678596497","0.4512035846710205","0.40984299033880234","0.3483181893825531","0.4520341157913208","0.2963198646903038","0.24599343538284302","0.33304721117019653"
"1344","0.2735253944993019","0.24316924810409546","0.28783681988716125","0.2732941582798958","0.24123451113700867","0.2871730327606201","0.3933292180299759","0.3531181216239929","0.4170147180557251","0.393884114921093","0.35238850116729736","0.41798651218414307","0.27468666434288025","0.24410617351531982","0.2884649634361267"
"1345","0.29546452313661575","0.28562143445014954","0.30563613772392273","0.2951425835490227","0.28543123602867126","0.3031960129737854","0.4136235937476158","0.3980119824409485","0.4380723834037781","0.41398631781339645","0.3988180160522461","0.43712252378463745","0.29664065688848495","0.2862353026866913","0.30658644437789917"
"1346","0.30672118812799454","0.28203099966049194","0.3204945921897888","0.3067294955253601","0.2815272808074951","0.32025372982025146","0.422476127743721","0.38466840982437134","0.44096511602401733","0.42288803309202194","0.3856729567050934","0.44172459840774536","0.30809690058231354","0.2819109857082367","0.32126104831695557"
"1347","0.28091271221637726","0.2642742991447449","0.2993471026420593","0.2806692197918892","0.26603788137435913","0.29903918504714966","0.4012255445122719","0.3789639472961426","0.4167000651359558","0.4015841856598854","0.37971147894859314","0.4176861643791199","0.2819669395685196","0.2670867443084717","0.2992192208766937"
"1348","0.3047719970345497","0.2853439152240753","0.32341673970222473","0.30455515533685684","0.28351208567619324","0.3228122293949127","0.42788079380989075","0.4074726104736328","0.44536858797073364","0.4283757731318474","0.4066756069660187","0.44652336835861206","0.30607208609580994","0.28612756729125977","0.32330816984176636"
"1349","0.3035705089569092","0.2663513422012329","0.33038923144340515","0.30349865555763245","0.2684133052825928","0.32892370223999023","0.42791470885276794","0.38404858112335205","0.45376056432724","0.42847979068756104","0.3849213719367981","0.4533553719520569","0.3047664016485214","0.2697315216064453","0.3313736915588379"
"1350","0.2933308407664299","0.2835100293159485","0.30232319235801697","0.2929285168647766","0.28126785159111023","0.30430224537849426","0.4148884415626526","0.40720999240875244","0.4228200316429138","0.4153565540909767","0.4080774188041687","0.4238661825656891","0.2944527640938759","0.28429293632507324","0.3055788278579712"
"1351","0.28981969505548477","0.27411484718322754","0.30019697546958923","0.2895730063319206","0.27237626910209656","0.3014674782752991","0.406067430973053","0.3923082947731018","0.41508930921554565","0.4064749926328659","0.39157795906066895","0.415885329246521","0.29096775501966476","0.27505162358283997","0.30258235335350037"
"1352","0.2920314818620682","0.2830570936203003","0.29788047075271606","0.29182926565408707","0.2824585735797882","0.30003640055656433","0.4168523922562599","0.4078212380409241","0.4238899052143097","0.4172744080424309","0.40883928537368774","0.4227975010871887","0.29317910224199295","0.28301724791526794","0.3012561798095703"
"1353","0.2930276542901993","0.2658039331436157","0.32597270607948303","0.29311297833919525","0.26837873458862305","0.32539650797843933","0.42398911714553833","0.38759511709213257","0.46946167945861816","0.42439571022987366","0.3883877992630005","0.4706422686576843","0.29442956298589706","0.2695768475532532","0.32649531960487366"
"1354","0.29590898007154465","0.28019964694976807","0.31222766637802124","0.2957872077822685","0.2797240614891052","0.3104432225227356","0.4058556780219078","0.38297542929649353","0.42359107732772827","0.4062415808439255","0.3839460611343384","0.422755628824234","0.2971118986606598","0.28004610538482666","0.31317460536956787"
"1355","0.2890324294567108","0.27045124769210815","0.3182827830314636","0.2888896018266678","0.2695823311805725","0.3161998391151428","0.4092669188976288","0.3795775771141052","0.44612404704093933","0.4096783176064491","0.380573034286499","0.4451576769351959","0.29033995419740677","0.2701391577720642","0.3192504644393921"
"1356","0.2994796112179756","0.2834981083869934","0.31133905053138733","0.29924749583005905","0.2829084098339081","0.3106379210948944","0.41240058094263077","0.3872963786125183","0.4237426817417145","0.41291576623916626","0.3883249759674072","0.4245421290397644","0.30063632130622864","0.2834329903125763","0.3120615780353546"
"1357","0.3022303879261017","0.28201332688331604","0.3131151497364044","0.302040196955204","0.28024157881736755","0.3125549554824829","0.41599301248788834","0.3917311728000641","0.4303642809391022","0.4165240302681923","0.3912186324596405","0.431302011013031","0.30374256521463394","0.2829788625240326","0.31291526556015015"
"1358","0.29876118898391724","0.275959312915802","0.3211769461631775","0.2990831956267357","0.2761450409889221","0.32428979873657227","0.4185483381152153","0.38708433508872986","0.45285114645957947","0.4189690724015236","0.38808321952819824","0.45357370376586914","0.30036506801843643","0.2766265869140625","0.32589051127433777"
"1359","0.2813896983861923","0.27322715520858765","0.2955873906612396","0.2816041260957718","0.2730584740638733","0.29897060990333557","0.39415543526411057","0.3808661699295044","0.41806676983833313","0.39467019587755203","0.38156479597091675","0.41903284192085266","0.28284215927124023","0.273800790309906","0.3003205358982086"
"1360","0.3067537024617195","0.3034975826740265","0.31128358840942383","0.306656114757061","0.3038395047187805","0.3091568350791931","0.42671243101358414","0.41997289657592773","0.4314596354961395","0.42721421271562576","0.4208792448043823","0.43241775035858154","0.3081194758415222","0.3050687909126282","0.312039315700531"
"1361","0.31867416203022003","0.31228670477867126","0.33575984835624695","0.31860627979040146","0.312052845954895","0.33388781547546387","0.43728192895650864","0.4246343672275543","0.46533167362213135","0.43767716735601425","0.4255079925060272","0.4644562005996704","0.3200477808713913","0.3122207820415497","0.33701223134994507"
"1362","0.2988050729036331","0.28868573904037476","0.3149442672729492","0.2986464351415634","0.2883104979991913","0.31279847025871277","0.4105432406067848","0.38834428787231445","0.43898341059684753","0.41088739037513733","0.3892565071582794","0.4380760192871094","0.30022117495536804","0.28882718086242676","0.316113144159317"
"1363","0.29320598393678665","0.28036561608314514","0.3227701783180237","0.29290687292814255","0.2823105454444885","0.3222156763076782","0.4133859723806381","0.3977162837982178","0.45401865243911743","0.41386039555072784","0.39844271540641785","0.4549832344055176","0.294325090944767","0.28397268056869507","0.322800874710083"
"1364","0.2948258966207504","0.266751229763031","0.3299746513366699","0.294918529689312","0.26635825634002686","0.333273708820343","0.4141784906387329","0.3741961419582367","0.4609900116920471","0.414651595056057","0.3752018213272095","0.4617490768432617","0.2964165583252907","0.266805499792099","0.3346710205078125"
"1365","0.2985256016254425","0.27639633417129517","0.325168251991272","0.29828986525535583","0.27568915486335754","0.3247843086719513","0.414793960750103","0.39032042026519775","0.4389270544052124","0.4154175743460655","0.39121729135513306","0.44019603729248047","0.29968569427728653","0.27672696113586426","0.3250551223754883"
"1366","0.3132729306817055","0.29548847675323486","0.33538904786109924","0.31324126571416855","0.2943015694618225","0.33466029167175293","0.4346679449081421","0.4035574197769165","0.4682858884334564","0.4350174069404602","0.402766615152359","0.46899551153182983","0.31446951627731323","0.2962128520011902","0.3359740972518921"
"1367","0.28643282502889633","0.25146177411079407","0.31889399886131287","0.2862773835659027","0.2505980134010315","0.32122308015823364","0.40316519141197205","0.3593454360961914","0.4370808005332947","0.4037131667137146","0.36062848567962646","0.4379703104496002","0.28789863735437393","0.25129085779190063","0.3229106664657593"
"1368","0.28623785823583603","0.26854202151298523","0.3014894127845764","0.28609830886125565","0.27041706442832947","0.3006904721260071","0.41243328154087067","0.38952717185020447","0.44059574604034424","0.41286658495664597","0.39030566811561584","0.4416288137435913","0.287401482462883","0.27204111218452454","0.3012378215789795"
"1369","0.2966820001602173","0.26558440923690796","0.3151281476020813","0.2966244965791702","0.2647090554237366","0.31781527400016785","0.4149886295199394","0.3790161609649658","0.4529849886894226","0.41547973453998566","0.3798432946205139","0.4539865255355835","0.2979535833001137","0.26610279083251953","0.3193702697753906"
"1370","0.2969026193022728","0.28756770491600037","0.3231288194656372","0.2966802939772606","0.2869599461555481","0.3228890001773834","0.4127796143293381","0.39320626854896545","0.4451965093612671","0.4130595549941063","0.3939771056175232","0.44598543643951416","0.2979614660143852","0.28790998458862305","0.3229603171348572"
"1371","0.30255820602178574","0.26278746128082275","0.3436691164970398","0.30241212993860245","0.26126354932785034","0.34602487087249756","0.4149402230978012","0.3667182922363281","0.4652421772480011","0.4154162332415581","0.36600348353385925","0.46607428789138794","0.30385672301054","0.2637328803539276","0.3476428687572479"
"1372","0.31246381253004074","0.28540894389152527","0.33390122652053833","0.312664270401001","0.28441861271858215","0.3364717960357666","0.42696844786405563","0.3916378617286682","0.46553441882133484","0.4274245649576187","0.3907129466533661","0.466541051864624","0.3138151541352272","0.2862806022167206","0.33787286281585693"
