"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX"
"641","0.08143213763833046","0.0726642906665802","0.09000400453805923","0.08439077995717525","0.0768715962767601","0.09213361889123917","0.08482850901782513","0.07702463120222092","0.0934867113828659","0.22073369473218918","0.15534813702106476","0.28872954845428467","0.2140754498541355","0.2086542546749115","0.22514429688453674"
"642","0.08303650841116905","0.07750655710697174","0.09468469023704529","0.0840242300182581","0.07850866764783859","0.09600799530744553","0.08383621834218502","0.07844439148902893","0.09564897418022156","0.2078634761273861","0.14898504316806793","0.25775954127311707","0.21430441364645958","0.20436778664588928","0.23679758608341217"
"643","0.08995450660586357","0.06788361817598343","0.10644157230854034","0.09175967052578926","0.07155681401491165","0.1070202961564064","0.09187299013137817","0.07196501642465591","0.10679589956998825","0.22923780605196953","0.14403019845485687","0.2937381863594055","0.22384823858737946","0.19738444685935974","0.2564239203929901"
"644","0.08873121254146099","0.07376591861248016","0.09944237768650055","0.09113095514476299","0.0759296715259552","0.10178130865097046","0.09134349226951599","0.07635955512523651","0.10214407742023468","0.22830918058753014","0.1454198658466339","0.3120136260986328","0.22634978964924812","0.21392126381397247","0.2389448881149292"
"645","0.0878029391169548","0.07553914189338684","0.10452751815319061","0.08952404744923115","0.07936655730009079","0.10360564291477203","0.08970736525952816","0.08037684857845306","0.10382404923439026","0.2371661737561226","0.1462259590625763","0.337362676858902","0.23697594180703163","0.207269087433815","0.26215335726737976"
"646","0.0922497883439064","0.08543597906827927","0.09773007035255432","0.09464781731367111","0.08726297318935394","0.10149359703063965","0.09487414546310902","0.08670523762702942","0.10152965039014816","0.23337681218981743","0.16401512920856476","0.3074011504650116","0.23802383244037628","0.23064619302749634","0.24331161379814148"
"647","0.08103654906153679","0.07073916494846344","0.0874788761138916","0.0833551473915577","0.07515639066696167","0.08837240934371948","0.08355118334293365","0.07533721625804901","0.08832325041294098","0.21229036152362823","0.14305198192596436","0.2992035150527954","0.20860108733177185","0.19192470610141754","0.22153499722480774"
"648","0.08788398467004299","0.07842983305454254","0.09664548933506012","0.08819564990699291","0.07950650155544281","0.09687823057174683","0.08853629231452942","0.0794837549328804","0.09811101853847504","0.2269865833222866","0.15591420233249664","0.31752079725265503","0.2253197841346264","0.21056625247001648","0.23383364081382751"
"649","0.0776617955416441","0.06832844018936157","0.08661974221467972","0.08027463592588902","0.07145557552576065","0.08835377544164658","0.08045212924480438","0.07134627550840378","0.08887865394353867","0.20416734367609024","0.13611328601837158","0.28237414360046387","0.2048366442322731","0.19264128804206848","0.22003117203712463"
"650","0.08347215130925179","0.07280759513378143","0.10168303549289703","0.08563748933374882","0.0725393295288086","0.10508754849433899","0.08582381345331669","0.07240022718906403","0.10528750717639923","0.22167883813381195","0.13539904356002808","0.3379650115966797","0.22377800568938255","0.18871238827705383","0.2867974042892456"
"651","0.0793252270668745","0.07055652886629105","0.09742152690887451","0.082084771245718","0.07308422029018402","0.1011752113699913","0.08260728605091572","0.07301683723926544","0.1027565449476242","0.2156694009900093","0.1475105881690979","0.2787085771560669","0.22940204292535782","0.20640665292739868","0.2451300323009491"
"652","0.08255278877913952","0.06715661287307739","0.09800313413143158","0.08421507477760315","0.06766988337039948","0.09974311292171478","0.0846756100654602","0.06757752597332001","0.10109715163707733","0.22615426406264305","0.1327877789735794","0.3221728801727295","0.21676184982061386","0.1885613352060318","0.2410503774881363"
"653","0.08023210242390633","0.07573273777961731","0.08538806438446045","0.0809649620205164","0.07599417865276337","0.0861329734325409","0.08136662654578686","0.0763762891292572","0.08704110980033875","0.22094789892435074","0.14831754565238953","0.2907414138317108","0.2135109342634678","0.20799006521701813","0.21984566748142242"
"654","0.08109989203512669","0.07358414679765701","0.09188991785049438","0.08220954425632954","0.07399032264947891","0.09316331148147583","0.08245440386235714","0.07426615804433823","0.0936843752861023","0.21652735024690628","0.13991154730319977","0.2882114350795746","0.2073364183306694","0.19455164670944214","0.21360790729522705"
"655","0.08253183402121067","0.07720014452934265","0.08886519819498062","0.08509963378310204","0.07951772212982178","0.09199534356594086","0.08541914448142052","0.0796797126531601","0.09284670650959015","0.2272159419953823","0.17300212383270264","0.29349854588508606","0.22256487980484962","0.20465679466724396","0.2360013723373413"
"656","0.08311587572097778","0.07811994850635529","0.08804172277450562","0.08468939177691936","0.08088288456201553","0.0893966481089592","0.08516762219369411","0.08139706403017044","0.08974060416221619","0.21810511872172356","0.15071526169776917","0.2938929796218872","0.21357057988643646","0.2035253345966339","0.22575730085372925"
"657","0.08008774742484093","0.07342658191919327","0.08767930418252945","0.08219294622540474","0.07583710551261902","0.08977600932121277","0.08260067738592625","0.07595189660787582","0.0909140408039093","0.2101856768131256","0.14975085854530334","0.27315306663513184","0.21450220048427582","0.20671488344669342","0.22533854842185974"
"658","0.0796008612960577","0.06960117816925049","0.08643179386854172","0.0813258495181799","0.07147727161645889","0.08913083374500275","0.08158771321177483","0.07215007394552231","0.08930577337741852","0.21620598807930946","0.13859713077545166","0.2964351177215576","0.21962562575936317","0.20316877961158752","0.23267774283885956"
"659","0.08820950798690319","0.07911263406276703","0.09234008193016052","0.08951624110341072","0.08133643120527267","0.09398100525140762","0.08993064612150192","0.0824396088719368","0.09456613659858704","0.23180027678608894","0.142846018075943","0.3061235547065735","0.22445860877633095","0.20633724331855774","0.2395649254322052"
"660","0.09302292577922344","0.08242040872573853","0.0996280312538147","0.09476787224411964","0.08349830657243729","0.10185995697975159","0.0949754286557436","0.08370149880647659","0.10148448497056961","0.24040313437581062","0.15838463604450226","0.3159513473510742","0.23242129758000374","0.20929233729839325","0.24430280923843384"
"661","0.0851667020469904","0.0808621197938919","0.09266102313995361","0.0880124568939209","0.08323855698108673","0.09414514899253845","0.08826058730483055","0.08404996991157532","0.0942128449678421","0.2257087156176567","0.1497393548488617","0.2990313172340393","0.2234383448958397","0.21014142036437988","0.23873859643936157"
"662","0.08293473720550537","0.07655274868011475","0.09691795706748962","0.08481666445732117","0.07775753736495972","0.09585851430892944","0.0851474218070507","0.0778646171092987","0.09594065696001053","0.22360879182815552","0.14338284730911255","0.3213423490524292","0.21478525176644325","0.19244176149368286","0.24419020116329193"
"663","0.08401149697601795","0.06991861760616302","0.09350797533988953","0.08443792909383774","0.06975381076335907","0.09603586792945862","0.08477302826941013","0.06986016780138016","0.09597591310739517","0.21269504725933075","0.15256841480731964","0.3050716519355774","0.20484919100999832","0.1765385866165161","0.23053860664367676"
"664","0.07735270075500011","0.06810534000396729","0.09352069348096848","0.07860667072236538","0.06868600100278854","0.091282919049263","0.07875504530966282","0.06871505826711655","0.09156781435012817","0.2100088782608509","0.13772189617156982","0.27790796756744385","0.20702136680483818","0.1961887627840042","0.21499240398406982"
"665","0.08067044243216515","0.07189659029245377","0.08953139930963516","0.08304674923419952","0.07373420894145966","0.09141100943088531","0.08303755149245262","0.07364972680807114","0.09162351489067078","0.21656127274036407","0.14076727628707886","0.29972225427627563","0.20732510834932327","0.19414332509040833","0.22379544377326965"
"666","0.08363818749785423","0.06771299988031387","0.09391544759273529","0.08604877442121506","0.0684940367937088","0.09588806331157684","0.08608538843691349","0.06914576143026352","0.0957612693309784","0.22294354438781738","0.13817599415779114","0.30019980669021606","0.21924057230353355","0.1964426189661026","0.23110997676849365"
"667","0.08065030723810196","0.07895626127719879","0.08324821293354034","0.08192641660571098","0.0792137086391449","0.08554361760616302","0.08208866603672504","0.0794115737080574","0.08564141392707825","0.21328305080533028","0.1460837572813034","0.28762495517730713","0.21268697828054428","0.20546406507492065","0.22918960452079773"
"668","0.09644378535449505","0.09081313759088516","0.10686562955379486","0.09707406908273697","0.08976465463638306","0.10903827100992203","0.09719088673591614","0.08960364758968353","0.10950607061386108","0.24095067381858826","0.1713247299194336","0.31503838300704956","0.23878633975982666","0.22892242670059204","0.2540786564350128"
"669","0.07972517237067223","0.07401016354560852","0.08569309115409851","0.08105558156967163","0.07663548737764359","0.08435602486133575","0.08126851730048656","0.07696324586868286","0.08473646640777588","0.21306751295924187","0.16183379292488098","0.26454225182533264","0.21476823836565018","0.2022484540939331","0.22607319056987762"
"670","0.08323707059025764","0.07663416862487793","0.08984753489494324","0.08524017967283726","0.07958559691905975","0.09198323637247086","0.08551732078194618","0.07997176051139832","0.09205228090286255","0.22803163900971413","0.15413005650043488","0.30627667903900146","0.2300398349761963","0.21315595507621765","0.25425010919570923"
"671","0.08178253844380379","0.07061007618904114","0.09587103128433228","0.08260677754878998","0.07131918519735336","0.09512145072221756","0.08292432874441147","0.07194629311561584","0.09518344700336456","0.2089225873351097","0.13466495275497437","0.2895047962665558","0.20250889658927917","0.18680959939956665","0.22317126393318176"
"672","0.0860083531588316","0.07578064501285553","0.10138195008039474","0.08869930729269981","0.07967733591794968","0.10225214064121246","0.0887468010187149","0.07950795441865921","0.10238395631313324","0.2361709177494049","0.14984767138957977","0.331089049577713","0.2177439033985138","0.2011275440454483","0.23877280950546265"
"673","0.09062743000686169","0.07641895115375519","0.09999878704547882","0.0902941431850195","0.07478953897953033","0.10026112198829651","0.09064588509500027","0.0745139867067337","0.10193651914596558","0.22976592928171158","0.18265196681022644","0.2901882827281952","0.23823583871126175","0.21464721858501434","0.2546391487121582"
"674","0.07971578277647495","0.07139217108488083","0.09387151151895523","0.080093152821064","0.07219511270523071","0.09448178112506866","0.08059936948120594","0.0725436583161354","0.09465144574642181","0.21416207030415535","0.14191369712352753","0.3003033399581909","0.2111014872789383","0.19727954268455505","0.23459392786026"
"675","0.0896916501224041","0.06990664452314377","0.11020160466432571","0.09080263413488865","0.07263296842575073","0.10764580965042114","0.09091397747397423","0.0727001205086708","0.10804104059934616","0.23111852258443832","0.17284804582595825","0.28642916679382324","0.22787191718816757","0.20411273837089539","0.26078981161117554"
"676","0.07943060249090195","0.07003197818994522","0.08841720968484879","0.08104114234447479","0.07143587619066238","0.09052500128746033","0.08124667592346668","0.07226110994815826","0.09066155552864075","0.21134692803025246","0.1384667158126831","0.2787504494190216","0.21104200556874275","0.19465334713459015","0.22368264198303223"
"677","0.08502226695418358","0.07851140946149826","0.0906502977013588","0.0857844278216362","0.07701796293258667","0.0901082307100296","0.08600833639502525","0.07750026136636734","0.08980948477983475","0.21827245503664017","0.14287912845611572","0.30449116230010986","0.21136578917503357","0.198827862739563","0.21644169092178345"
"678","0.0827331617474556","0.07285189628601074","0.09052276611328125","0.08509716764092445","0.07524950802326202","0.0925588607788086","0.08521530218422413","0.07521365582942963","0.09251264482736588","0.2197902426123619","0.13804304599761963","0.31489312648773193","0.21358030661940575","0.18856021761894226","0.23240800201892853"
"679","0.08576130121946335","0.07960338890552521","0.10047006607055664","0.0881176870316267","0.08131368458271027","0.10476742684841156","0.08832146599888802","0.08144033700227737","0.10475431382656097","0.21901008486747742","0.14881429076194763","0.273699551820755","0.22099067643284798","0.2111584097146988","0.24756677448749542"
"680","0.0837831012904644","0.07022880017757416","0.09436669200658798","0.08490781858563423","0.07007075101137161","0.09344034641981125","0.08505737408995628","0.0702521950006485","0.0936770886182785","0.21331393346190453","0.1516125500202179","0.2988930344581604","0.2127402350306511","0.1849416047334671","0.23113253712654114"
"681","0.07737968489527702","0.06449626386165619","0.09097553789615631","0.07840717025101185","0.06645046174526215","0.09289803355932236","0.07877582497894764","0.06763051450252533","0.0930858626961708","0.21560322865843773","0.13223280012607574","0.3064674139022827","0.21035435050725937","0.1899392455816269","0.24247778952121735"
"682","0.08808189257979393","0.07781458646059036","0.09401308745145798","0.08844711072742939","0.0765734538435936","0.0975622832775116","0.0890179742127657","0.0768808051943779","0.09779705852270126","0.22939058020710945","0.16621693968772888","0.3043374717235565","0.2200307697057724","0.19709353148937225","0.23022672533988953"
"683","0.08154838532209396","0.0780739113688469","0.08461038768291473","0.08318066783249378","0.07959135621786118","0.0866980031132698","0.08319615200161934","0.07977353781461716","0.0866977870464325","0.2080487571656704","0.14069753885269165","0.27753743529319763","0.20612503215670586","0.19405224919319153","0.21538758277893066"
"684","0.08218180947005749","0.069594606757164","0.0957532674074173","0.08401260897517204","0.06922712922096252","0.09886834025382996","0.0843011774122715","0.06938208639621735","0.09969422966241837","0.20396402850747108","0.1408497393131256","0.26468759775161743","0.2003779523074627","0.18176977336406708","0.22217124700546265"
"685","0.08231555111706257","0.07740907371044159","0.08752621710300446","0.0842086486518383","0.08038371801376343","0.08835279941558838","0.08460244350135326","0.08041033148765564","0.08954919129610062","0.2186664715409279","0.1533280909061432","0.28536373376846313","0.2211783230304718","0.20801544189453125","0.2368142008781433"
"686","0.08954314328730106","0.07563062012195587","0.10751596093177795","0.09147946164011955","0.07863618433475494","0.11018989980220795","0.09155402705073357","0.07854139804840088","0.11026604473590851","0.2284982055425644","0.1558258831501007","0.31590673327445984","0.22598886489868164","0.20479083061218262","0.252153217792511"
"687","0.09049232304096222","0.07672946900129318","0.11322378367185593","0.09176215715706348","0.07684532552957535","0.11200349777936935","0.09202497266232967","0.07690577208995819","0.11242131143808365","0.22876105457544327","0.15685167908668518","0.3102407157421112","0.2143108807504177","0.19242441654205322","0.23525992035865784"
"688","0.08809867687523365","0.08511084318161011","0.09173338860273361","0.08957637473940849","0.08787571638822556","0.09442600607872009","0.08984828554093838","0.08804787695407867","0.09438672661781311","0.21914055943489075","0.15693627297878265","0.29424941539764404","0.21603688225150108","0.20860964059829712","0.22155919671058655"
"689","0.07202981039881706","0.06389760971069336","0.080094113945961","0.07447060942649841","0.06587384641170502","0.08198512345552444","0.07462056539952755","0.06591276079416275","0.08240920305252075","0.19472448900341988","0.1427135318517685","0.2539026439189911","0.18741007149219513","0.1714862883090973","0.1987224966287613"
"690","0.08571362122893333","0.07037246227264404","0.10010237991809845","0.08729754760861397","0.07095895707607269","0.10124968737363815","0.0874426644295454","0.07075724750757217","0.10125820338726044","0.22225555777549744","0.16093090176582336","0.2859260141849518","0.2153720036149025","0.19481588900089264","0.2398533821105957"
"691","0.08902484364807606","0.08606407046318054","0.09390755742788315","0.09143873304128647","0.0872279554605484","0.09644343703985214","0.0914576705545187","0.0870276466012001","0.09680473804473877","0.2264203317463398","0.1569240242242813","0.30933675169944763","0.22184964641928673","0.2089860737323761","0.23495039343833923"
"692","0.08489606715738773","0.0805724561214447","0.08809112012386322","0.08600987680256367","0.08258244395256042","0.08883966505527496","0.08629452250897884","0.08264759927988052","0.08968126773834229","0.21875108033418655","0.1519155502319336","0.2957131266593933","0.2094639614224434","0.20368781685829163","0.21896371245384216"
"693","0.07580209523439407","0.07427507638931274","0.07718755304813385","0.07775602489709854","0.07483451068401337","0.07992061972618103","0.07785992324352264","0.07490655779838562","0.07972030341625214","0.21099862456321716","0.1494712382555008","0.27893686294555664","0.2091270461678505","0.20475080609321594","0.21148592233657837"
"694","0.08774680458009243","0.07738924771547318","0.10066160559654236","0.08933362178504467","0.08044317364692688","0.10486069321632385","0.08952983096241951","0.08016841858625412","0.10492192953824997","0.22661805525422096","0.16091200709342957","0.29638785123825073","0.22358626499772072","0.2026241272687912","0.2429710328578949"
"695","0.08173199743032455","0.07447254657745361","0.08862277865409851","0.08451920747756958","0.07676489651203156","0.09041036665439606","0.08468244597315788","0.0769357681274414","0.09083056449890137","0.22224251180887222","0.16483797132968903","0.2893699109554291","0.21317807585000992","0.20480169355869293","0.22369220852851868"
"696","0.07743928395211697","0.06833483278751373","0.08985906094312668","0.07934245839715004","0.07213428616523743","0.08965017646551132","0.07981022447347641","0.07207716256380081","0.09008686989545822","0.21607744321227074","0.16709259152412415","0.267738401889801","0.21408983692526817","0.19930480420589447","0.2336578667163849"
"697","0.07984654791653156","0.061767324805259705","0.09488941729068756","0.08116088807582855","0.0640680193901062","0.0971001461148262","0.08150720410048962","0.06412312388420105","0.09795399755239487","0.20335270464420319","0.14630931615829468","0.26896071434020996","0.1964951455593109","0.1709776222705841","0.21886080503463745"
"698","0.08944265358150005","0.08374680578708649","0.09561379253864288","0.09141911752521992","0.08590330183506012","0.09620588272809982","0.09164045378565788","0.08590393513441086","0.09688177704811096","0.23165644332766533","0.1711888313293457","0.2974194884300232","0.22412323951721191","0.20570357143878937","0.2388148158788681"
"699","0.08010056801140308","0.07632540911436081","0.08267590403556824","0.08293502032756805","0.07930955290794373","0.08629785478115082","0.0830871406942606","0.07940909266471863","0.08578129857778549","0.20532044395804405","0.14475621283054352","0.2644110918045044","0.20912658423185349","0.2000822126865387","0.2162407636642456"
"700","0.07606775686144829","0.06402724981307983","0.08187644183635712","0.07840711809694767","0.06510783731937408","0.08477123081684113","0.0787059236317873","0.06553582847118378","0.08468703925609589","0.20518220588564873","0.13193319737911224","0.2714405357837677","0.20391939207911491","0.19403156638145447","0.21508343517780304"
"701","0.08043059892952442","0.07191159576177597","0.09360259026288986","0.08196401596069336","0.07259528338909149","0.09427202492952347","0.08231957256793976","0.07328405976295471","0.09452151507139206","0.22038830071687698","0.14374807476997375","0.3105665445327759","0.21088822931051254","0.20335446298122406","0.22915303707122803"
"702","0.08581042848527431","0.07278873026371002","0.09741368144750595","0.0871514342725277","0.07517921924591064","0.09872779250144958","0.08743305318057537","0.07589370012283325","0.09873312711715698","0.21946686133742332","0.1321103423833847","0.3139203190803528","0.20492509752511978","0.18417002260684967","0.22662270069122314"
"703","0.08448491804301739","0.07800869643688202","0.09626076370477676","0.08636973612010479","0.07955589890480042","0.0973648726940155","0.08638333529233932","0.08001973479986191","0.09701257944107056","0.21566041186451912","0.13574574887752533","0.2900722920894623","0.1993071511387825","0.18411055207252502","0.2092599868774414"
"704","0.07851305976510048","0.06319919973611832","0.09598390758037567","0.07965514250099659","0.06505380570888519","0.09590291976928711","0.07980232499539852","0.06523506343364716","0.09587468951940536","0.2047591581940651","0.1268402636051178","0.29849299788475037","0.2073829434812069","0.18789279460906982","0.22730281949043274"
"705","0.07829038798809052","0.0699138268828392","0.08762108534574509","0.07953884266316891","0.07242773473262787","0.08593426644802094","0.07959520071744919","0.07221055775880814","0.08598800003528595","0.20504669845104218","0.15700721740722656","0.25490137934684753","0.20910439640283585","0.19615809619426727","0.22154749929904938"
"706","0.08590109460055828","0.07917589694261551","0.09661118686199188","0.08575046621263027","0.0797228142619133","0.09419230371713638","0.08590288832783699","0.08001624047756195","0.09465916454792023","0.21288122236728668","0.15948057174682617","0.2748297154903412","0.2100224792957306","0.20343980193138123","0.21883726119995117"
"707","0.08093135245144367","0.07214131206274033","0.09380519390106201","0.08221225440502167","0.07086099684238434","0.09687632322311401","0.0826857928186655","0.07091940939426422","0.0985269844532013","0.20875265449285507","0.15774714946746826","0.2544780969619751","0.21255095675587654","0.19482509791851044","0.2454967051744461"
"708","0.08060567453503609","0.0727725476026535","0.08439961075782776","0.08264495246112347","0.0742882713675499","0.08668922632932663","0.08302326686680317","0.07428133487701416","0.08769294619560242","0.21098274737596512","0.15599966049194336","0.27841177582740784","0.2105126790702343","0.19701093435287476","0.2182426154613495"
"709","0.08287043496966362","0.07301560789346695","0.09366802126169205","0.08371204510331154","0.07282409816980362","0.09731213003396988","0.08403445966541767","0.07354855537414551","0.09737680107355118","0.22225290536880493","0.14046567678451538","0.30937474966049194","0.21839017048478127","0.19890455901622772","0.23640847206115723"
"710","0.08273244090378284","0.06704727560281754","0.09168687462806702","0.08256770484149456","0.06681070476770401","0.09197733551263809","0.08285538665950298","0.06682594865560532","0.09226889908313751","0.21366071328520775","0.1598706841468811","0.28186511993408203","0.2161852829158306","0.17974130809307098","0.24818378686904907"
"711","0.0814580824226141","0.0748920887708664","0.09037144482135773","0.0825557354837656","0.07633738219738007","0.09159460663795471","0.08317595906555653","0.07762190699577332","0.09205348789691925","0.21165143325924873","0.13839051127433777","0.2870185375213623","0.20480215921998024","0.1969769299030304","0.2161400020122528"
"712","0.07803358882665634","0.0750882625579834","0.08414570987224579","0.08038704469799995","0.07660398632287979","0.08744991570711136","0.08036851324141026","0.07688619196414948","0.08763894438743591","0.21136551722884178","0.1462918072938919","0.26892510056495667","0.21008022502064705","0.20028017461299896","0.21919800341129303"
"713","0.08456018008291721","0.07193011045455933","0.10375840961933136","0.08601071126759052","0.07295466959476471","0.10352581739425659","0.08616714365780354","0.07309133559465408","0.10380147397518158","0.22354768216609955","0.14557303488254547","0.29146358370780945","0.21239707618951797","0.19917306303977966","0.23628059029579163"
"714","0.0850843247026205","0.0775952860713005","0.09174992144107819","0.08649728260934353","0.08001074194908142","0.09542347490787506","0.08699407614767551","0.0803392231464386","0.09569840878248215","0.20575585588812828","0.14308112859725952","0.2738127112388611","0.20040269941091537","0.19119803607463837","0.213464617729187"
"715","0.08048123307526112","0.06659825146198273","0.0919199138879776","0.08333299495279789","0.06912529468536377","0.09603781998157501","0.08404816873371601","0.06905893981456757","0.09691711515188217","0.2063567265868187","0.16583019495010376","0.24896246194839478","0.21006852760910988","0.19085778295993805","0.22842919826507568"
"716","0.07920112647116184","0.06238839775323868","0.09312248229980469","0.08059781789779663","0.06420420110225677","0.09372545778751373","0.08080461993813515","0.06410782784223557","0.09441030025482178","0.20000815205276012","0.11958184093236923","0.2579151391983032","0.1929214410483837","0.1712111085653305","0.2187250256538391"
"717","0.08051993045955896","0.062002237886190414","0.09489243477582932","0.08156732842326164","0.06377899646759033","0.09625417739152908","0.08174415305256844","0.06402246654033661","0.09662507474422455","0.21675368770956993","0.1430770605802536","0.3099493086338043","0.21409397944808006","0.18298164010047913","0.24077537655830383"
"718","0.0858184490352869","0.07930009067058563","0.08944158256053925","0.08739586360752583","0.08174732327461243","0.09068208932876587","0.08793062530457973","0.08258755505084991","0.09182821959257126","0.21788053214550018","0.14969027042388916","0.2823898196220398","0.21371247991919518","0.20181217789649963","0.22309355437755585"
"719","0.08453969098627567","0.07566540688276291","0.09505541622638702","0.08503551594913006","0.07565075159072876","0.09545473009347916","0.08535519056022167","0.07646215707063675","0.09572135657072067","0.22475364059209824","0.1351238340139389","0.31784185767173767","0.2123892605304718","0.19122916460037231","0.2426319420337677"
"720","0.0775034986436367","0.06849411129951477","0.09060680866241455","0.07922530919313431","0.0698545053601265","0.09190691262483597","0.07922369241714478","0.06966131925582886","0.09175240993499756","0.2040572315454483","0.14453235268592834","0.2564079165458679","0.19648167490959167","0.18063823878765106","0.21469175815582275"
"721","0.08829662762582302","0.085787832736969","0.0936301052570343","0.08967267908155918","0.08689522743225098","0.09606076776981354","0.08989073149859905","0.08660995960235596","0.09749186784029007","0.23413361608982086","0.16414162516593933","0.30443310737609863","0.223674938082695","0.20913910865783691","0.23719897866249084"
"722","0.08463284187018871","0.07314698398113251","0.0918855220079422","0.08756919763982296","0.07364988327026367","0.09588339924812317","0.08790235407650471","0.07370361685752869","0.09656552970409393","0.2198784463107586","0.1606542021036148","0.29493439197540283","0.22234173491597176","0.20431146025657654","0.23590895533561707"
"723","0.08596960827708244","0.07004843652248383","0.10119983553886414","0.08882655389606953","0.07257065176963806","0.10509369522333145","0.08926874026656151","0.07283931970596313","0.10626702010631561","0.21477742865681648","0.16445374488830566","0.26417800784111023","0.2110518142580986","0.19193589687347412","0.24091589450836182"
"724","0.08798456937074661","0.07996612042188644","0.09672576934099197","0.08870360627770424","0.08274669945240021","0.09579138457775116","0.08889957331120968","0.08281205594539642","0.09609846770763397","0.2229890301823616","0.14968594908714294","0.28751686215400696","0.21446941047906876","0.20363041758537292","0.228824645280838"
"725","0.08736290223896503","0.07389411330223083","0.10680656135082245","0.08886076137423515","0.07473233342170715","0.10731172561645508","0.08935805410146713","0.07620792090892792","0.10788023471832275","0.21495502069592476","0.14356093108654022","0.27046385407447815","0.20745299756526947","0.19512425363063812","0.2374887764453888"
"726","0.07461713720113039","0.058715563267469406","0.0962572917342186","0.07553329039365053","0.05910659208893776","0.09587770700454712","0.07570214942097664","0.059624046087265015","0.09631974995136261","0.19871791452169418","0.11907975375652313","0.2823854684829712","0.18723978847265244","0.16958284378051758","0.20324914157390594"
"727","0.0853783655911684","0.07586561143398285","0.09211890399456024","0.08657634630799294","0.076168492436409","0.09419233351945877","0.08677754364907742","0.07617035508155823","0.0945233702659607","0.22404884174466133","0.14685194194316864","0.29710105061531067","0.2176213040947914","0.20201349258422852","0.2296588122844696"
"728","0.09020202606916428","0.08081340044736862","0.10385194420814514","0.09129430539906025","0.08337502926588058","0.10330257564783096","0.09170997142791748","0.08323663473129272","0.10405762493610382","0.23174511268734932","0.16633574664592743","0.298834890127182","0.2307371348142624","0.2112671136856079","0.25686684250831604"
"729","0.10044864937663078","0.0896855816245079","0.1147913783788681","0.10308783128857613","0.09204072505235672","0.11605332791805267","0.10341927222907543","0.09191593527793884","0.11705759167671204","0.239388857036829","0.1679980605840683","0.3076837658882141","0.23167001083493233","0.2163005769252777","0.2520763874053955"
"730","0.08638345450162888","0.07403504848480225","0.09354519098997116","0.08659352362155914","0.07440701127052307","0.09485609829425812","0.0869806557893753","0.07476279139518738","0.09521093964576721","0.21879074349999428","0.1561630517244339","0.28493115305900574","0.20853496342897415","0.19132810831069946","0.22381246089935303"
"731","0.08594046719372272","0.07762857526540756","0.10017640888690948","0.08773480169475079","0.08010701835155487","0.10081054270267487","0.08785549364984035","0.07979627698659897","0.10119537264108658","0.22401755303144455","0.14427223801612854","0.31948667764663696","0.20594515278935432","0.1919308453798294","0.228264719247818"
"732","0.08539262786507607","0.07827650755643845","0.09772545099258423","0.086357856169343","0.07822287827730179","0.0973644033074379","0.08659687824547291","0.07869330793619156","0.09742051362991333","0.21875683590769768","0.1474519670009613","0.2942584753036499","0.21567174419760704","0.20581264793872833","0.22875192761421204"
"733","0.08522112667560577","0.07790897786617279","0.09062625467777252","0.08792063966393471","0.08169158548116684","0.09157054871320724","0.08801516331732273","0.08158973604440689","0.09154854714870453","0.22393550723791122","0.14708545804023743","0.2970261573791504","0.211735337972641","0.1967214047908783","0.2175842672586441"
"734","0.08426802977919579","0.07025855779647827","0.10539762675762177","0.08540575951337814","0.07135964184999466","0.10693289339542389","0.0853650402277708","0.07144307345151901","0.10660603642463684","0.2204626128077507","0.15481367707252502","0.28582218289375305","0.21106281876564026","0.19379454851150513","0.24374258518218994"
"735","0.08272365480661392","0.0745537057518959","0.08824698626995087","0.08382563292980194","0.0736786276102066","0.09152743965387344","0.0841131117194891","0.07465995103120804","0.0919240266084671","0.22482440620660782","0.13884137570858002","0.2949810028076172","0.21922679618000984","0.1915745586156845","0.2390754371881485"
"736","0.07732388563454151","0.06524347513914108","0.08644390851259232","0.07789870910346508","0.0658988505601883","0.08642682433128357","0.07806985452771187","0.06603740155696869","0.08702099323272705","0.20540764555335045","0.14823834598064423","0.27345284819602966","0.206085454672575","0.20031677186489105","0.21296104788780212"
"737","0.08501259610056877","0.0715971514582634","0.09945621341466904","0.087292006239295","0.07420702278614044","0.10006620734930038","0.08764302916824818","0.0748448446393013","0.10011963546276093","0.2202797867357731","0.14202412962913513","0.30489373207092285","0.20889323577284813","0.19086311757564545","0.22318035364151"
"738","0.08423136547207832","0.08143804222345352","0.08966489881277084","0.0846478808671236","0.08094015717506409","0.09149444848299026","0.08480430580675602","0.08136408030986786","0.09112260490655899","0.20506269112229347","0.14323630928993225","0.2711454927921295","0.19801050052046776","0.1904902160167694","0.21460309624671936"
