"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"163","0.8369428068399429","0.7195088267326355","1.0872795581817627","0.8333553820848465","0.772835373878479","0.9329107999801636","2.0056194365024567","1.2061258554458618","3.1241776943206787","5.44058084487915","3.4891233444213867","6.492230415344238","0.8875256180763245","0.8475878238677979","0.961185097694397"
"164","0.8910475671291351","0.8082136511802673","1.030145525932312","0.89211605489254","0.8633190393447876","0.9265974760055542","2.0194654762744904","1.3214747905731201","2.885087490081787","5.2756189703941345","3.5182669162750244","6.373977184295654","0.9502111077308655","0.9187972545623779","0.9692357778549194"
"165","0.8446502834558487","0.7171274423599243","0.9495980143547058","0.848592609167099","0.8084082007408142","0.8901262283325195","1.9384523928165436","1.3184001445770264","2.6967029571533203","5.218096137046814","3.3060340881347656","6.351325035095215","0.9024412482976913","0.8353368639945984","0.9672722816467285"
"166","0.8249508291482925","0.7415832281112671","0.9841268062591553","0.8376160264015198","0.7874593734741211","0.8731324672698975","1.939676195383072","1.19852876663208","2.8687453269958496","5.239324450492859","3.3471813201904297","6.341484069824219","0.8965042978525162","0.8773965835571289","0.9184952974319458"
"167","0.797619178891182","0.6907535791397095","0.9599927663803101","0.7997016906738281","0.7636885046958923","0.8258897662162781","1.8221412003040314","1.1947088241577148","2.6842923164367676","4.943356394767761","3.1264638900756836","6.055588722229004","0.8557803928852081","0.8286318778991699","0.9090393781661987"
"168","0.8236726373434067","0.7366687059402466","0.9300259947776794","0.8284396678209305","0.7934942245483398","0.8731975555419922","1.8716638684272766","1.2272229194641113","2.643522262573242","5.105589866638184","3.344454765319824","6.363776206970215","0.8833414018154144","0.8136664032936096","0.9342339634895325"
"169","0.8496669232845306","0.81241774559021","0.9173064231872559","0.8651097416877747","0.7914730310440063","0.9456671476364136","1.9322963654994965","1.2242567539215088","2.633768081665039","5.066679298877716","3.3401105403900146","6.121532440185547","0.9262424111366272","0.8123997449874878","1.020653486251831"
"170","0.810318648815155","0.7179058790206909","0.9539790153503418","0.807682141661644","0.7955628037452698","0.8185953497886658","1.8691181540489197","1.1947126388549805","2.6553664207458496","5.104276716709137","3.3906095027923584","5.96978759765625","0.8654152899980545","0.843497633934021","0.8922346234321594"
"171","0.7796085029840469","0.6273784041404724","0.9537009596824646","0.7976711094379425","0.7254775166511536","0.8699444532394409","1.8470317125320435","1.1503095626831055","2.665160655975342","5.0684734582901","3.3942036628723145","6.0593156814575195","0.8497351855039597","0.785736620426178","0.913979172706604"
"172","0.7839252203702927","0.6430309414863586","1.0136390924453735","0.7885581851005554","0.7215692400932312","0.8749121427536011","1.871561199426651","1.2179968357086182","2.8352532386779785","5.044719934463501","3.2001757621765137","6.133488178253174","0.8380890935659409","0.7652963399887085","0.8934396505355835"
"173","0.7871669828891754","0.6928476095199585","0.9863865375518799","0.7851666659116745","0.7537884712219238","0.8399873971939087","1.8441360592842102","1.152660846710205","2.6828818321228027","4.923054218292236","3.167562961578369","5.92020320892334","0.8384489417076111","0.8154723644256592","0.8578657507896423"
"174","0.7883224040269852","0.6755643486976624","0.9669982194900513","0.799595981836319","0.7520496845245361","0.8594760894775391","1.8479569256305695","1.1890720129013062","2.6915764808654785","4.891378998756409","3.110826015472412","5.831486701965332","0.8541374951601028","0.8044953942298889","0.9011991024017334"
"175","0.8446701020002365","0.7428998947143555","1.030997395515442","0.8578017354011536","0.837482213973999","0.8969342112541199","1.9075236916542053","1.2837154865264893","2.746654748916626","4.867387235164642","3.0789191722869873","5.87979793548584","0.9183534383773804","0.9063984155654907","0.9380878210067749"
"176","0.8174923807382584","0.7102885842323303","0.912990152835846","0.8186129182577133","0.7813323736190796","0.8579519391059875","1.8823746144771576","1.2660531997680664","2.6160988807678223","4.875510931015015","3.10703182220459","6.004463195800781","0.8799487948417664","0.8068801760673523","0.9520117044448853"
"177","0.794371098279953","0.6956899166107178","0.988898754119873","0.8038028031587601","0.7261255979537964","0.864640474319458","1.8793143033981323","1.1293079853057861","2.7826108932495117","4.998700380325317","3.342989921569824","5.92860221862793","0.8597723096609116","0.8236914873123169","0.8977546095848083"
"178","0.8046094179153442","0.656501054763794","0.9560407400131226","0.822087436914444","0.7626343965530396","0.8714486360549927","1.8598570227622986","1.3224070072174072","2.6338839530944824","4.862021803855896","3.1404709815979004","6.002877712249756","0.8811081051826477","0.8309296369552612","0.974514365196228"
"179","0.7758816927671432","0.6993061304092407","0.90761399269104","0.7957576960325241","0.7480642795562744","0.8385622501373291","1.904115378856659","1.1673970222473145","2.7232158184051514","4.924881100654602","3.2096915245056152","5.84224796295166","0.8556709438562393","0.8035540580749512","0.9075786471366882"
"180","0.7706853002309799","0.6435022354125977","0.9543619155883789","0.784010574221611","0.7381314039230347","0.8263095617294312","1.8027191758155823","1.1614937782287598","2.616183042526245","4.806726694107056","3.108057975769043","5.86384916305542","0.8434568792581558","0.7985805869102478","0.8810790777206421"
"181","0.7744224667549133","0.5913023352622986","0.9927782416343689","0.7825838029384613","0.6801596283912659","0.8605568408966064","1.828610897064209","1.1549019813537598","2.6549181938171387","4.843043923377991","2.9938979148864746","5.934416770935059","0.8406307548284531","0.7394163608551025","0.9134718179702759"
"182","0.8146179914474487","0.7312874794006348","0.9142004251480103","0.82096067070961","0.7976475954055786","0.8394753336906433","1.8967866003513336","1.251517415046692","2.7387077808380127","4.831106722354889","3.11372447013855","5.756463050842285","0.8705215007066727","0.8006961941719055","0.9327064752578735"
"183","0.7483884543180466","0.6502079367637634","0.9015832543373108","0.7596017569303513","0.7398190498352051","0.7785308957099915","1.8026024103164673","1.244525671005249","2.491783857345581","4.654542863368988","3.0276215076446533","5.5368733406066895","0.8187954872846603","0.7952932119369507","0.8638892769813538"
"184","0.7752091586589813","0.6183019876480103","0.8995331525802612","0.7867611199617386","0.690627932548523","0.8469159007072449","1.7686346173286438","1.1556448936462402","2.4391298294067383","4.647749423980713","2.8582968711853027","5.61427116394043","0.8436232209205627","0.7447347640991211","0.9359662532806396"
"185","0.8213981986045837","0.7003508806228638","1.0681079626083374","0.8309222161769867","0.7307430505752563","0.9374943971633911","1.8192294538021088","1.1140815019607544","2.647655963897705","4.556266188621521","2.9530606269836426","5.408281326293945","0.8858835101127625","0.8127294778823853","0.9422750473022461"
"186","0.7952047884464264","0.6444262266159058","1.0573170185089111","0.7935309708118439","0.7157720923423767","0.9169384837150574","1.8657433092594147","1.2009797096252441","2.80912446975708","4.6979482769966125","2.93554949760437","5.63330602645874","0.8438818603754044","0.7635787129402161","0.9320823550224304"
"187","0.7830517739057541","0.6956835389137268","0.9579374194145203","0.7963769435882568","0.7609378695487976","0.8232007026672363","1.8314697444438934","1.2166955471038818","2.5353193283081055","4.65470153093338","2.987107038497925","5.634143352508545","0.8570316582918167","0.8334404230117798","0.8930444717407227"
"188","0.7969702780246735","0.6892374157905579","1.0029737949371338","0.8050044775009155","0.761017918586731","0.8626734018325806","1.8363901674747467","1.248268723487854","2.592825412750244","4.70118510723114","3.0813732147216797","5.675870418548584","0.8728861212730408","0.821935772895813","0.9408056735992432"
"189","0.8378744721412659","0.7273865342140198","0.942552387714386","0.8536387085914612","0.8194438219070435","0.9194644689559937","2.0175591111183167","1.4091365337371826","2.787337064743042","4.838468253612518","3.2869789600372314","5.695407390594482","0.941836953163147","0.8371131420135498","0.9890521764755249"
"190","0.7907859832048416","0.7116917371749878","0.9228646755218506","0.8053413778543472","0.7586318254470825","0.8488157987594604","1.870083212852478","1.283724308013916","2.540041446685791","4.665978193283081","3.00111722946167","5.659895896911621","0.8715909868478775","0.8165652751922607","0.9467516541481018"
"191","0.7705655992031097","0.6079741716384888","0.8646945953369141","0.7740569561719894","0.690992534160614","0.8418047428131104","1.8042601943016052","1.3247206211090088","2.4116103649139404","4.525641322135925","3.104788303375244","5.50991153717041","0.8311122357845306","0.755143940448761","0.9057387113571167"
"192","0.7927418649196625","0.6570554971694946","1.0807892084121704","0.7975917905569077","0.7032361626625061","0.9560354948043823","1.8773029148578644","1.172412395477295","2.872408866882324","4.664078652858734","2.9052679538726807","5.601531028747559","0.8616868406534195","0.7767460942268372","0.9664826393127441"
"193","0.7741426825523376","0.6516134738922119","1.0184448957443237","0.7835676074028015","0.6900335550308228","0.8985031843185425","1.7927545309066772","1.1198594570159912","2.5655713081359863","4.401352107524872","2.8494107723236084","5.136919975280762","0.8521561026573181","0.785125195980072","0.927034318447113"
"194","0.7598880529403687","0.6854788064956665","0.8750483989715576","0.768503800034523","0.7446773648262024","0.7958892583847046","1.731477439403534","1.2105234861373901","2.3356833457946777","4.4413973689079285","2.9833762645721436","5.284314155578613","0.8378336131572723","0.7662690877914429","0.868230938911438"
"195","0.7768813371658325","0.6613315939903259","0.9971086978912354","0.7875059843063354","0.7195804119110107","0.8752659559249878","1.853053331375122","1.249603509902954","2.592729330062866","4.566833853721619","3.162079334259033","5.373354911804199","0.8491563498973846","0.8101438879966736","0.8715711832046509"
"196","0.7907305210828781","0.6595944762229919","0.9695725440979004","0.8075170069932938","0.7431941032409668","0.8694777488708496","1.7891747653484344","1.2162225246429443","2.375535726547241","4.35413932800293","2.808892250061035","5.1598405838012695","0.8712953329086304","0.8077706694602966","0.9831527471542358"
"197","0.778081864118576","0.675195574760437","1.0455929040908813","0.7928144484758377","0.6737632155418396","0.9253886938095093","1.8260807394981384","1.1434545516967773","2.7245266437530518","4.386688232421875","2.8401870727539062","5.2080159187316895","0.8595917969942093","0.7690409421920776","0.9450196027755737"
"198","0.7735865116119385","0.7017684578895569","0.9312378764152527","0.7837967574596405","0.6976907253265381","0.8234114646911621","1.7948110699653625","1.1846425533294678","2.4532854557037354","4.325090169906616","2.8311877250671387","5.234584331512451","0.8453517109155655","0.792707622051239","0.9181960821151733"
"199","0.7439778298139572","0.6761122345924377","0.8207659721374512","0.7454074174165726","0.7082206010818481","0.8052563071250916","1.7585902512073517","1.1631622314453125","2.365180492401123","4.416681289672852","2.8292694091796875","5.18293571472168","0.8128204494714737","0.7131773829460144","0.9116688966751099"
"200","0.7606052756309509","0.6842329502105713","0.9041996598243713","0.7738068848848343","0.6662642359733582","0.8322620987892151","1.7408912479877472","1.1117769479751587","2.3462793827056885","4.23969441652298","2.919011354446411","4.996596813201904","0.8348833471536636","0.7527710199356079","0.8976495265960693"
"201","0.7542625516653061","0.628899097442627","0.9153115749359131","0.7555559724569321","0.7008126974105835","0.8082188367843628","1.7719194293022156","1.230520486831665","2.5305979251861572","4.382666885852814","2.7422873973846436","5.3750996589660645","0.8136598467826843","0.7535973787307739","0.8661479353904724"
"202","0.7444052547216415","0.6682913303375244","0.9534299373626709","0.7638052403926849","0.6678318381309509","0.8449069261550903","1.754578858613968","1.1065140962600708","2.5244126319885254","4.2451863288879395","2.8969173431396484","4.916257381439209","0.8218844085931778","0.7492855191230774","0.8700639009475708"
"203","0.742350697517395","0.6231334805488586","0.95631343126297","0.7545774430036545","0.6910591125488281","0.8433222770690918","1.7327592372894287","1.155300498008728","2.4571847915649414","4.257107853889465","2.8143787384033203","5.092515468597412","0.8147942125797272","0.7637070417404175","0.8656495213508606"
"204","0.7171162366867065","0.6238625645637512","0.835789680480957","0.7264974564313889","0.6651166677474976","0.8046244978904724","1.6955709755420685","1.1142866611480713","2.2578489780426025","4.172488272190094","2.7154409885406494","5.031905651092529","0.7879988998174667","0.7251340746879578","0.9166085720062256"
"205","0.7439079433679581","0.6061763763427734","0.9872164130210876","0.7513850927352905","0.680661678314209","0.8695003986358643","1.7086861729621887","1.1932373046875","2.456627368927002","4.020967543125153","2.6281721591949463","4.728755950927734","0.8083712011575699","0.7751504182815552","0.8714173436164856"
"206","0.7543162703514099","0.6198539733886719","0.8678043484687805","0.7684805393218994","0.7144414782524109","0.8360213041305542","1.7380808293819427","1.1827037334442139","2.2348315715789795","4.2052857875823975","2.669872283935547","5.106817245483398","0.8269250094890594","0.7462085485458374","0.939726710319519"
"207","0.7874004691839218","0.6830766201019287","0.9839589595794678","0.7949688732624054","0.7587578892707825","0.8939403295516968","1.8340991735458374","1.2979991436004639","2.549487352371216","4.29113644361496","2.78942608833313","5.110523223876953","0.8484412133693695","0.8060371279716492","0.8747215270996094"
"208","0.7291840463876724","0.617030143737793","0.9356833696365356","0.7496982365846634","0.7095023393630981","0.8313864469528198","1.6669946312904358","1.1894614696502686","2.3428471088409424","3.9879164695739746","2.578059196472168","4.780526161193848","0.8035476505756378","0.7509499192237854","0.829774022102356"
"209","0.738835021853447","0.6382336020469666","0.8432552218437195","0.7522236257791519","0.7197211980819702","0.7947938442230225","1.6944378316402435","1.2654283046722412","2.2772035598754883","3.9969455003738403","2.689826488494873","4.867387771606445","0.8020056635141373","0.7429174780845642","0.8748154044151306"
"210","0.7319754660129547","0.6396486759185791","0.9595535397529602","0.7492648661136627","0.6693279147148132","0.8567445278167725","1.73086616396904","1.1533671617507935","2.474205493927002","4.19675874710083","2.7447314262390137","4.972907066345215","0.8017013520002365","0.7500826120376587","0.8540540933609009"
"211","0.7263852208852768","0.6633116006851196","0.8249976634979248","0.7343028038740158","0.7207046747207642","0.753544807434082","1.685407280921936","1.2200939655303955","2.233814239501953","4.1543132066726685","2.7946314811706543","4.983336448669434","0.7889811098575592","0.7095202803611755","0.8289024829864502"
"212","0.7660332918167114","0.6356154680252075","0.8847317099571228","0.7704885005950928","0.7048467993736267","0.8178979158401489","1.7116904258728027","1.229459524154663","2.2615535259246826","4.006504654884338","2.6299514770507812","4.79726505279541","0.8284416943788528","0.7460864782333374","0.9249130487442017"
"213","0.7219417244195938","0.5946953892707825","0.9765206575393677","0.7321560829877853","0.6528498530387878","0.8743032813072205","1.699741244316101","1.1363197565078735","2.452131509780884","4.048328340053558","2.674133062362671","4.750895023345947","0.785858616232872","0.7382876873016357","0.8682078123092651"
"214","0.8419901132583618","0.7177252173423767","1.0358221530914307","0.8419699221849442","0.7816321849822998","0.9057124853134155","1.8414410650730133","1.3081324100494385","2.4241068363189697","4.184324324131012","2.751434564590454","4.95054817199707","0.8879112750291824","0.8170924186706543","0.975265383720398"
"215","0.7263070791959763","0.6266497373580933","0.8979496955871582","0.7443940341472626","0.619782567024231","0.8100438714027405","1.6847573220729828","1.0927772521972656","2.31855845451355","3.932358741760254","2.697204113006592","4.65237283706665","0.7949674427509308","0.702384352684021","0.8395096659660339"
"216","0.7222961932420731","0.5604641437530518","0.916659951210022","0.7353959530591965","0.6395875215530396","0.8173471689224243","1.6981039345264435","1.1132428646087646","2.3098597526550293","4.070463299751282","2.4928770065307617","4.891331672668457","0.7895808964967728","0.6858023405075073","0.865874171257019"
"217","0.7676340192556381","0.6795006394386292","0.8457494378089905","0.7830479741096497","0.7511860132217407","0.8625417947769165","1.7197075486183167","1.2906112670898438","2.162057876586914","3.845618724822998","2.5336060523986816","4.565581321716309","0.8331910222768784","0.7436786890029907","0.9544462561607361"
"218","0.712371215224266","0.6124852299690247","0.8945484161376953","0.7269283831119537","0.6683030128479004","0.793884813785553","1.6802056729793549","1.1274263858795166","2.351834774017334","3.9908605217933655","2.675687074661255","4.688917636871338","0.7762899100780487","0.7511194944381714","0.7992835640907288"
"219","0.6740573942661285","0.579931378364563","0.8467974662780762","0.6925206631422043","0.6509944200515747","0.7635493278503418","1.6489734649658203","1.141594409942627","2.286220073699951","3.9548977613449097","2.614251136779785","4.766995429992676","0.7399867475032806","0.6996332406997681","0.780947208404541"
"220","0.7067074477672577","0.6218557357788086","0.8519747853279114","0.7295845299959183","0.6332557201385498","0.817679226398468","1.762571096420288","1.144190788269043","2.403135061264038","4.0616297125816345","2.6189968585968018","4.779591083526611","0.7806978076696396","0.7175512313842773","0.9133981466293335"
"221","0.7161113619804382","0.6370304226875305","0.8843318223953247","0.7322314381599426","0.6675745248794556","0.8037702441215515","1.6880403459072113","1.1849188804626465","2.2855005264282227","3.8768352270126343","2.6142702102661133","4.543430328369141","0.7823505699634552","0.7510536909103394","0.8213131427764893"
"222","0.7751567959785461","0.5829803347587585","0.9670109748840332","0.7814314216375351","0.643517255783081","0.9213873744010925","1.7467192709445953","1.1695544719696045","2.401207447052002","3.982337772846222","2.4797070026397705","5.05877685546875","0.8283946812152863","0.6836704611778259","0.9972301721572876"
"223","0.6937475949525833","0.5731998682022095","0.8767027258872986","0.7174766957759857","0.6371515989303589","0.7945073843002319","1.6865834593772888","1.0734692811965942","2.3295915126800537","4.015264093875885","2.648961305618286","4.66251802444458","0.7666486501693726","0.6993171572685242","0.8858636021614075"
"224","0.6955927163362503","0.6555309295654297","0.7282911539077759","0.7202251553535461","0.6507126092910767","0.7989526987075806","1.6398661434650421","1.1108427047729492","2.055243492126465","3.7891592979431152","2.6020736694335938","4.489137649536133","0.7702533453702927","0.6374819874763489","0.8803143501281738"
"225","0.7208814173936844","0.6415214538574219","0.8943741321563721","0.7315423041582108","0.670075535774231","0.803593635559082","1.6913306415081024","1.1696586608886719","2.320681571960449","3.9240244030952454","2.6347148418426514","4.653729438781738","0.7772542387247086","0.7444509267807007","0.7981849908828735"
"226","0.6860884577035904","0.6191424131393433","0.8188589811325073","0.7084780186414719","0.6704882383346558","0.7358086705207825","1.626079112291336","1.1788851022720337","2.128437042236328","3.7438823580741882","2.4578049182891846","4.43789005279541","0.7519300580024719","0.7278695702552795","0.8026423454284668"
"227","0.7495018690824509","0.5998163223266602","0.8583406209945679","0.7584639340639114","0.6508986949920654","0.9243484139442444","1.7107406854629517","1.1995742321014404","2.2784135341644287","3.782081425189972","2.4242467880249023","4.442476272583008","0.8033413290977478","0.6967065334320068","1.0018846988677979"
"228","0.7195369154214859","0.6244029402732849","0.8458341360092163","0.7350806444883347","0.7266210317611694","0.7527924180030823","1.740027666091919","1.313625693321228","2.2433619499206543","3.9655497670173645","2.667992353439331","4.841008186340332","0.7845761179924011","0.7398386597633362","0.8128820657730103"
"229","0.7088607102632523","0.617804229259491","0.833092451095581","0.7205994874238968","0.6849597692489624","0.769282877445221","1.652494728565216","1.2033085823059082","2.1638879776000977","3.7402918338775635","2.4607181549072266","4.507593154907227","0.7677251100540161","0.7322050333023071","0.8523540496826172"
"230","0.7292028963565826","0.6613368391990662","0.8946811556816101","0.7332704365253448","0.6391940116882324","0.7833255529403687","1.7164304554462433","1.1439471244812012","2.290253162384033","3.834740161895752","2.5446269512176514","4.503048419952393","0.7821328341960907","0.7157865166664124","0.8514779210090637"
"231","0.6891687214374542","0.6177871227264404","0.8656063675880432","0.6984864175319672","0.6168227791786194","0.7705850601196289","1.7005754113197327","1.1475858688354492","2.3220906257629395","3.8865959644317627","2.697516918182373","4.576519966125488","0.7454271912574768","0.6960493326187134","0.787521481513977"
"232","0.7187888771295547","0.5666642785072327","0.8775299787521362","0.728883296251297","0.626261293888092","0.8151876330375671","1.6022005081176758","1.1283557415008545","2.140423536300659","3.6517788767814636","2.3229403495788574","4.5009026527404785","0.7725421488285065","0.6672574281692505","0.8806542754173279"
"233","0.6960379183292389","0.6149121522903442","0.8313155174255371","0.7096669673919678","0.6899314522743225","0.7405247688293457","1.6144540905952454","1.1867977380752563","2.105597972869873","3.682616353034973","2.4036498069763184","4.44572639465332","0.7546219527721405","0.7289427518844604","0.7874842882156372"
"234","0.6854418516159058","0.5566098690032959","0.914052426815033","0.6927434951066971","0.6240167021751404","0.8108091354370117","1.6401288211345673","1.1465187072753906","2.249688148498535","3.708862066268921","2.4369213581085205","4.33765172958374","0.73973049223423","0.6768598556518555","0.7984737157821655"
"235","0.7345836013555527","0.6084070205688477","0.9745432138442993","0.7405169755220413","0.6776854395866394","0.8681706190109253","1.6803487837314606","1.1978334188461304","2.33940052986145","3.6518425345420837","2.3927671909332275","4.360337257385254","0.7856246381998062","0.7250611782073975","0.8677690625190735"
"236","0.6900705546140671","0.6136349439620972","0.8529707789421082","0.6903042793273926","0.6329089403152466","0.7540979385375977","1.6045629382133484","1.1051323413848877","2.1872448921203613","3.7046687602996826","2.448817729949951","4.287991523742676","0.7400101125240326","0.7141888737678528","0.7741919755935669"
"237","0.6754515767097473","0.5952520370483398","0.7424954175949097","0.6898442357778549","0.6556268334388733","0.7528864145278931","1.6229275166988373","1.1943575143814087","2.05824613571167","3.701820969581604","2.6679625511169434","4.459901809692383","0.7334788888692856","0.6487622261047363","0.7918869256973267"
"238","0.6926125288009644","0.6214605569839478","0.7953164577484131","0.7047555446624756","0.6345415711402893","0.7803329229354858","1.6180822551250458","1.144428014755249","2.052306652069092","3.630639970302582","2.64752197265625","4.274559020996094","0.7517669200897217","0.6886478066444397","0.8329403400421143"
"239","0.6797288805246353","0.6315491199493408","0.7604913711547852","0.6927156001329422","0.6038042902946472","0.7717491388320923","1.6169944405555725","1.066054105758667","2.0782761573791504","3.682600200176239","2.5220508575439453","4.297961235046387","0.7416057586669922","0.6615575551986694","0.8578315377235413"
"240","0.6896171718835831","0.5925963521003723","0.8817113637924194","0.7011724561452866","0.5762215256690979","0.7929448485374451","1.7889156639575958","1.2078465223312378","2.3190770149230957","3.824381113052368","2.6368532180786133","4.423796653747559","0.7457482665777206","0.6350299715995789","0.8052770495414734"
"241","0.7207986414432526","0.5802083015441895","0.883898138999939","0.7347314804792404","0.6594105958938599","0.7981948256492615","1.6619606614112854","1.2355964183807373","2.2159616947174072","3.6114494800567627","2.374829053878784","4.328716278076172","0.7760902345180511","0.7071313261985779","0.8155531883239746"
"242","0.7350302040576935","0.6009918451309204","0.8277084827423096","0.7518133223056793","0.6666187047958374","0.8095954060554504","1.7226707637310028","1.2187470197677612","2.2078347206115723","3.7284423112869263","2.3773350715637207","4.532967567443848","0.7926108688116074","0.718978762626648","0.8686058521270752"
"243","0.694750964641571","0.5626720190048218","0.7684587240219116","0.7058794796466827","0.6351960301399231","0.7841745615005493","1.629244714975357","1.2309080362319946","2.158964157104492","3.639448642730713","2.574777126312256","4.277382850646973","0.7504645437002182","0.6750622987747192","0.8423629999160767"
"244","0.6908733397722244","0.6196162700653076","0.7353838682174683","0.708968386054039","0.6625306010246277","0.7629875540733337","1.6416029334068298","1.212486982345581","2.0140843391418457","3.7290099263191223","2.613616466522217","4.483214378356934","0.7514932006597519","0.650865912437439","0.806010365486145"
"245","0.6886906921863556","0.6546083688735962","0.787765622138977","0.6978602856397629","0.6295459866523743","0.7442278265953064","1.5999343991279602","1.1016993522644043","2.090804100036621","3.574082136154175","2.44576358795166","4.219672203063965","0.7361564487218857","0.6746546030044556","0.8113076686859131"
"246","0.6772778779268265","0.5758626461029053","0.7797527313232422","0.6992808878421783","0.6776877641677856","0.7154937982559204","1.6157207190990448","1.2541437149047852","2.0492911338806152","3.517254889011383","2.3752903938293457","4.265449523925781","0.7347295135259628","0.6855347156524658","0.7550544738769531"
"247","0.6683647185564041","0.5861356854438782","0.801123857498169","0.6838927268981934","0.5879583358764648","0.7694776654243469","1.5666367709636688","1.0027252435684204","2.063775062561035","3.4675843119621277","2.2857394218444824","4.028048992156982","0.727698564529419","0.6376331448554993","0.8506313562393188"
"248","0.6861319094896317","0.6272214651107788","0.7418361902236938","0.6984598636627197","0.6529957056045532","0.7320053577423096","1.5668750703334808","1.1845600605010986","1.917169451713562","3.4310668110847473","2.378237247467041","4.034060001373291","0.7395960688591003","0.6482721567153931","0.8057855367660522"
"249","0.6519509553909302","0.5711221098899841","0.8041598200798035","0.6652319133281708","0.5958847999572754","0.7240087985992432","1.538844496011734","1.0944602489471436","2.0502583980560303","3.3235931396484375","2.398688316345215","3.9327516555786133","0.7003102153539658","0.6446316242218018","0.7404396533966064"
"250","0.6747098118066788","0.5708402991294861","0.7851549386978149","0.6903681308031082","0.5552343130111694","0.8759288191795349","1.5749320089817047","0.9774105548858643","2.2024800777435303","3.414955735206604","2.3206942081451416","4.125925540924072","0.7253886163234711","0.5990258455276489","0.9379724264144897"
"251","0.6947958171367645","0.5569963455200195","0.8628232479095459","0.7113475650548935","0.6119447946548462","0.7828567028045654","1.6236096024513245","1.1147838830947876","2.083841323852539","3.6586254239082336","2.3424084186553955","4.363536834716797","0.748648077249527","0.6518864631652832","0.7835812568664551"
"252","0.6223114728927612","0.5074175596237183","0.7814956307411194","0.6360163688659668","0.5631377696990967","0.7029507756233215","1.5249680280685425","1.0540913343429565","2.068650245666504","3.378027021884918","2.155050754547119","3.979372501373291","0.671352282166481","0.5965473651885986","0.7558618783950806"
"253","0.6649697870016098","0.5565619468688965","0.7611598968505859","0.6853015422821045","0.6597530841827393","0.705409049987793","1.6242030262947083","1.305459976196289","2.0247416496276855","3.488276183605194","2.425309896469116","4.2360920906066895","0.7210677713155746","0.6656930446624756","0.7548655271530151"
"254","0.6855024844408035","0.5632914304733276","0.8389153480529785","0.7014100551605225","0.6496545076370239","0.7600710391998291","1.5639421939849854","1.1841026544570923","2.0676162242889404","3.316048562526703","2.2816646099090576","3.9273464679718018","0.7371654957532883","0.710025429725647","0.7495601177215576"
"255","0.6937619745731354","0.5806212425231934","0.8121776580810547","0.7126757353544235","0.6775097846984863","0.7505720853805542","1.6391804814338684","1.2000815868377686","2.1060311794281006","3.4283379316329956","2.476217746734619","3.9884252548217773","0.7485976219177246","0.7191444635391235","0.8042312860488892"
"256","0.6090681850910187","0.5357436537742615","0.686069667339325","0.6200835704803467","0.5913392305374146","0.6754475235939026","1.451022893190384","1.0316599607467651","1.888782262802124","3.3001725673675537","2.1759088039398193","3.924835205078125","0.6539997458457947","0.6031436324119568","0.7317982912063599"
"257","0.6487571448087692","0.5832961797714233","0.7105470895767212","0.6626771241426468","0.6322050094604492","0.6927024126052856","1.5272204279899597","1.170865774154663","1.9312775135040283","3.4121280908584595","2.3001198768615723","4.092678546905518","0.697316974401474","0.6275326609611511","0.7456303834915161"
"258","0.7193931192159653","0.61468106508255","0.858970582485199","0.7361667603254318","0.6783380508422852","0.7862820029258728","1.6877675652503967","1.2513797283172607","2.252403736114502","3.609470307826996","2.4116098880767822","4.231398582458496","0.7764345407485962","0.719628632068634","0.8356558680534363"
"259","0.6675071716308594","0.5708154439926147","0.795966386795044","0.6850387901067734","0.6299629807472229","0.7272559404373169","1.593699038028717","1.1093273162841797","2.147045135498047","3.443506181240082","2.3699727058410645","3.991673231124878","0.7142193466424942","0.6773390769958496","0.7636594772338867"
"260","0.6704342812299728","0.5833556056022644","0.8907171487808228","0.6791536062955856","0.6078208684921265","0.8011543154716492","1.596219152212143","1.086106538772583","2.2921946048736572","3.443457305431366","2.3725533485412598","3.9157280921936035","0.7152166068553925","0.6562891602516174","0.7947874069213867"
"261","0.6270512342453003","0.5536893606185913","0.7603192329406738","0.6411030888557434","0.5805615186691284","0.6897931694984436","1.4985012710094452","1.0318173170089722","1.9997807741165161","3.3185534477233887","2.2340474128723145","3.877866744995117","0.6778443455696106","0.6394184827804565","0.7316757440567017"
"262","0.6542230844497681","0.548717737197876","0.8349772095680237","0.6682422310113907","0.6064124703407288","0.7635096907615662","1.5602114796638489","1.0742065906524658","2.190025806427002","3.421528458595276","2.1979193687438965","3.922440528869629","0.7010336667299271","0.6390146017074585","0.7520564794540405"
"263","0.6911577582359314","0.6297721862792969","0.746027410030365","0.71025750041008","0.6587839126586914","0.7414182424545288","1.6289970874786377","1.236720085144043","1.9924734830856323","3.4336485862731934","2.4095420837402344","3.9438438415527344","0.746195450425148","0.65116286277771","0.7883174419403076"
