"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX"
"1159","0.42698433995246887","0.4239785671234131","0.42999011278152466","1.0496110767126083","0.9191932082176208","1.1376771926879883","1.006994605064392","0.919285774230957","1.1078259944915771","0.46749840676784515","0.3902842700481415","0.5439218878746033","0.4558909237384796","0.3829387426376343","0.5297562479972839"
"1160","0.4992193281650543","0.45015841722488403","0.5482802391052246","1.0949138551950455","0.8814701437950134","1.2290537357330322","1.0698631703853607","0.8925856351852417","1.2285912036895752","0.4842812865972519","0.3888031244277954","0.5811417698860168","0.47669173777103424","0.381700336933136","0.5760276317596436"
"1161","0.39632388949394226","0.3936252295970917","0.39902254939079285","1.066406473517418","0.9946634769439697","1.2167725563049316","1.0321268737316132","0.9844233989715576","1.0762302875518799","0.4510267972946167","0.42356663942337036","0.49105051159858704","0.4438120052218437","0.41863930225372314","0.4852831959724426"
"1162","0.45180775225162506","0.39388802647590637","0.5097274780273438","1.0735518634319305","0.976597785949707","1.200070858001709","1.0334414094686508","0.9450353980064392","1.1878222227096558","0.4603230804204941","0.39795154333114624","0.5460177659988403","0.4514545127749443","0.3880588412284851","0.5386552214622498"
"1163","0.404375284910202","0.39647093415260315","0.4122796356678009","0.9857235848903656","0.8876757025718689","1.145643711090088","0.9621161371469498","0.897150456905365","1.0354266166687012","0.4133382588624954","0.3822580873966217","0.44561928510665894","0.4043709561228752","0.3726018965244293","0.4335903823375702"
"1164","0.44766965508461","0.4407750964164734","0.4545642137527466","1.070514127612114","0.9663096070289612","1.174352765083313","1.0465304255485535","0.9693125486373901","1.1021649837493896","0.46334943920373917","0.4183129072189331","0.4955875873565674","0.4540759176015854","0.41221725940704346","0.4829722046852112"
"1165","0.40421657264232635","0.3733493387699127","0.43508380651474","1.087414711713791","1.0485070943832397","1.1028332710266113","1.0568700432777405","0.9815599918365479","1.107164740562439","0.4681691750884056","0.41747182607650757","0.5006058216094971","0.45743870735168457","0.40430259704589844","0.48623207211494446"
"1166","0.41660530865192413","0.37772250175476074","0.4554881155490875","1.1175924092531204","0.9915621876716614","1.2002885341644287","1.060263603925705","0.9798423051834106","1.1471025943756104","0.491916261613369","0.4099164605140686","0.5744777917861938","0.4797351658344269","0.3988860249519348","0.5637398362159729"
"1167","0.4183824062347412","0.3875005841255188","0.4492642283439636","1.1242155730724335","0.990201473236084","1.2662956714630127","1.067274585366249","0.9803112149238586","1.1227569580078125","0.4891528934240341","0.4108729958534241","0.532677948474884","0.47979848831892014","0.4085095524787903","0.5225158929824829"
"1168","0.38448333740234375","0.36012208461761475","0.40884459018707275","1.0310300290584564","0.9368336200714111","1.1388885974884033","0.9873458594083786","0.9408314228057861","1.0370182991027832","0.43482907116413116","0.3846281170845032","0.47566407918930054","0.42521876841783524","0.37943175435066223","0.4643208980560303"
"1169","0.42248114943504333","0.40225785970687866","0.442704439163208","1.0873671472072601","1.020882487297058","1.1497535705566406","1.0437995791435242","1.0099217891693115","1.1141594648361206","0.4538935422897339","0.4437171220779419","0.47343090176582336","0.44581159949302673","0.4323446452617645","0.4701496362686157"
"1170","0.4564577043056488","0.4480828046798706","0.464832603931427","1.0161570757627487","0.9667747616767883","1.11616849899292","0.9766280800104141","0.9396340847015381","1.0245879888534546","0.4585273265838623","0.41692835092544556","0.49331480264663696","0.45088133960962296","0.4089423418045044","0.48824962973594666"
"1171","0.43725280463695526","0.38900089263916016","0.48550471663475037","1.0709720849990845","1.0386497974395752","1.1391147375106812","1.037115603685379","0.925934910774231","1.1605380773544312","0.46613265573978424","0.42347341775894165","0.5192153453826904","0.4561479911208153","0.413774698972702","0.510499894618988"
"1172","0.35261473059654236","0.31407949328422546","0.39114996790885925","0.9987334907054901","0.9575814008712769","1.1027228832244873","0.9676482081413269","0.8656085729598999","1.0825097560882568","0.4264436811208725","0.35157936811447144","0.48393505811691284","0.4157332107424736","0.3377231955528259","0.4719446897506714"
"1173","0.42102253437042236","0.39960187673568726","0.44244319200515747","1.0772948265075684","1.023298740386963","1.1243927478790283","1.0361038446426392","0.9993354082107544","1.1164231300354004","0.4536094442009926","0.4279745817184448","0.4761066138744354","0.44423674792051315","0.4214000701904297","0.47017717361450195"
"1174","0.396943062543869","0.396218478679657","0.39766764640808105","1.0395783185958862","0.9903361797332764","1.1432796716690063","1.0135852247476578","0.9883781671524048","1.0461006164550781","0.4345829412341118","0.42281875014305115","0.4505723714828491","0.4253983125090599","0.413961797952652","0.4438289999961853"
"1175","0.3844154626131058","0.3354802131652832","0.43335071206092834","1.0263520330190659","0.9635317921638489","1.094332218170166","1.0058474838733673","0.9275178909301758","1.1155344247817993","0.4240829795598984","0.37564319372177124","0.46224692463874817","0.4150002673268318","0.36174726486206055","0.45782384276390076"
"1176","0.44183769822120667","0.42698681354522705","0.4566885828971863","1.100252091884613","1.0392675399780273","1.2090040445327759","1.0653153657913208","1.0221222639083862","1.1128344535827637","0.47093188762664795","0.4589351415634155","0.48748400807380676","0.4614040404558182","0.45122143626213074","0.47619038820266724"
"1177","0.41083838045597076","0.40301424264907837","0.41866251826286316","1.0501105785369873","0.933840274810791","1.165554404258728","1.0155463814735413","0.9353309869766235","1.049333095550537","0.45861512422561646","0.43599146604537964","0.48691821098327637","0.4490995332598686","0.42599228024482727","0.4761536717414856"
"1178","0.3548048138618469","0.35306864976882935","0.3565409779548645","1.0008812248706818","0.9042431116104126","1.0889341831207275","0.9657851606607437","0.9067445397377014","1.053640365600586","0.41442058235406876","0.38125622272491455","0.4974123239517212","0.4063117355108261","0.37203729152679443","0.4904303550720215"
"1179","0.39871934056282043","0.3710252046585083","0.42641347646713257","1.0123783349990845","0.9675517678260803","1.1342066526412964","0.988298773765564","0.9644767045974731","1.031151294708252","0.43057678639888763","0.4008422791957855","0.4632023274898529","0.4198780357837677","0.3964462876319885","0.45305871963500977"
"1180","0.4784633666276932","0.44048604369163513","0.5164406895637512","1.121472418308258","0.9617761373519897","1.2618372440338135","1.0992642939090729","0.9835677146911621","1.173986554145813","0.4942866563796997","0.421183705329895","0.5529229044914246","0.48372090607881546","0.41083359718322754","0.5430889129638672"
"1181","0.364169180393219","0.3344365656375885","0.3939017951488495","1.0358989387750626","0.8998157382011414","1.129244327545166","0.9951843172311783","0.9071060419082642","1.0609914064407349","0.43869053572416306","0.3618927001953125","0.49524322152137756","0.43423666805028915","0.35358506441116333","0.48734647035598755"
"1182","0.464521124958992","0.45705774426460266","0.47198450565338135","1.1282570660114288","0.9917201995849609","1.2546348571777344","1.0772392600774765","0.9741087555885315","1.1662007570266724","0.4671578109264374","0.3929392993450165","0.5018998384475708","0.46091243624687195","0.3801344633102417","0.5072384476661682"
"1183","0.405165359377861","0.37653225660324097","0.4337984621524811","1.0663779228925705","0.9982877373695374","1.1296789646148682","1.0163414776325226","0.9479545950889587","1.0812664031982422","0.4568377733230591","0.4088670611381531","0.5300092101097107","0.4475012943148613","0.3989813029766083","0.5205724239349365"
"1184","0.4306192249059677","0.4235808551311493","0.43765759468078613","1.12580806016922","1.064522624015808","1.226355791091919","1.0897932648658752","1.0596805810928345","1.1526727676391602","0.5014328062534332","0.4520922899246216","0.5701472759246826","0.4918548986315727","0.44671186804771423","0.5593173503875732"
"1185","0.38778156042099","0.35893476009368896","0.416628360748291","1.0619857013225555","0.8933056592941284","1.179888367652893","1.017634004354477","0.897275447845459","1.0774507522583008","0.44447019696235657","0.3838008642196655","0.49232029914855957","0.4360745847225189","0.37563851475715637","0.4832323491573334"
"1186","0.43948501348495483","0.43152758479118347","0.4474424421787262","1.078385442495346","1.0472506284713745","1.1443474292755127","1.051015168428421","1.024239420890808","1.0748369693756104","0.4777470827102661","0.4641435742378235","0.4913638234138489","0.46863117814064026","0.45575636625289917","0.47940653562545776"
"1187","0.46550701558589935","0.45935767889022827","0.47165635228157043","1.1244036257266998","1.0747947692871094","1.231118083000183","1.0899758040904999","1.064978837966919","1.1070706844329834","0.4920053482055664","0.4496881365776062","0.5114258527755737","0.48329663276672363","0.43697136640548706","0.5049864053726196"
"1188","0.35024115443229675","0.2839369475841522","0.4165453612804413","0.9965402632951736","0.8921713829040527","1.0799943208694458","0.9716942310333252","0.7905991077423096","1.062971830368042","0.419433131814003","0.31996357440948486","0.47430604696273804","0.4121467247605324","0.3138693571090698","0.46395063400268555"
"1189","0.3812273442745209","0.3760596811771393","0.38639500737190247","1.0471217334270477","0.9859893321990967","1.0848557949066162","1.0120504051446915","0.9441606402397156","1.0856987237930298","0.442350335419178","0.40469396114349365","0.479918897151947","0.4339675307273865","0.3968427777290344","0.46631312370300293"
"1190","0.3778950124979019","0.35219940543174744","0.4035906195640564","1.0478462874889374","1.0061306953430176","1.108003854751587","1.0219602584838867","0.9189473390579224","1.0974544286727905","0.4479288160800934","0.39058342576026917","0.5136062502861023","0.4388333261013031","0.38357317447662354","0.5006559491157532"
"1191","0.4060015082359314","0.3501226305961609","0.4618803858757019","1.0319179147481918","0.910245954990387","1.0875723361968994","0.9756428599357605","0.8972290754318237","1.062222957611084","0.43626461923122406","0.39234626293182373","0.494859516620636","0.4281298816204071","0.3818725049495697","0.4896376430988312"
"1192","0.45711900293827057","0.40031322836875916","0.513924777507782","1.1223911941051483","1.0236231088638306","1.2161095142364502","1.0754874646663666","1.0105979442596436","1.2086892127990723","0.48701147735118866","0.44256317615509033","0.5476934909820557","0.4775778725743294","0.4373131990432739","0.536096453666687"
"1193","0.3757234215736389","0.36353281140327454","0.3879140317440033","1.019244834780693","0.9667642712593079","1.0973939895629883","0.9741285890340805","0.9115084409713745","1.0563400983810425","0.4243118688464165","0.39779719710350037","0.4694998264312744","0.41610266268253326","0.393490731716156","0.4588173031806946"
"1194","0.4237687736749649","0.37639474868774414","0.47114279866218567","1.0366131961345673","0.9596656560897827","1.1120810508728027","0.9924883842468262","0.919655442237854","1.10988187789917","0.4327452704310417","0.4027986526489258","0.5059455633163452","0.4269070103764534","0.3968043923377991","0.49663302302360535"
"1195","0.5344675332307816","0.43547073006629944","0.6334643363952637","1.176189512014389","1.0051161050796509","1.3919570446014404","1.1064403653144836","0.9694933891296387","1.3232660293579102","0.5145700871944427","0.4397435188293457","0.6689519286155701","0.5072128400206566","0.4324440062046051","0.6576389670372009"
"1196","0.4015262871980667","0.3850945830345154","0.41795799136161804","1.0387524664402008","0.9785457849502563","1.140540361404419","0.9814822375774384","0.9433120489120483","1.005092978477478","0.4336622357368469","0.4123340845108032","0.46386247873306274","0.42694711685180664","0.4049830734729767","0.4618982970714569"
"1197","0.3717045187950134","0.35859256982803345","0.3848164677619934","1.0629644691944122","1.0329477787017822","1.116805076599121","1.016861617565155","0.918976902961731","1.057164192199707","0.4439174681901932","0.39447975158691406","0.4997885227203369","0.43634404987096786","0.38898444175720215","0.4915708005428314"
"1198","0.4133875370025635","0.40913426876068115","0.4176408052444458","1.033490240573883","0.9798860549926758","1.1391392946243286","0.9969263523817062","0.9771131277084351","1.0345723628997803","0.4353158101439476","0.40645143389701843","0.4475157856941223","0.42744258791208267","0.3994951546192169","0.44151705503463745"
"1199","0.3921448886394501","0.38854503631591797","0.3957447409629822","1.0556866228580475","1.0110983848571777","1.0976849794387817","1.0080877840518951","0.9674100875854492","1.0393321514129639","0.4450226500630379","0.41665196418762207","0.4911433160305023","0.43705418705940247","0.4119824469089508","0.47957056760787964"
"1200","0.4195935130119324","0.3783220946788788","0.46086493134498596","1.0498697757720947","0.9332587718963623","1.127421259880066","0.9856441915035248","0.9087361097335815","1.090942621231079","0.4348963648080826","0.37521547079086304","0.497780978679657","0.42708777636289597","0.36695316433906555","0.4857739210128784"
"1201","0.4499203860759735","0.3840850591659546","0.5157557129859924","1.1358780562877655","1.0117526054382324","1.368714451789856","1.0803854018449783","0.9803228974342346","1.1923235654830933","0.49033866822719574","0.41558802127838135","0.5636461973190308","0.4802542105317116","0.40705406665802","0.557918906211853"
"1202","0.40701135993003845","0.39380258321762085","0.42022013664245605","1.045087143778801","0.9940372109413147","1.1371809244155884","0.9918528497219086","0.9540899991989136","1.0228543281555176","0.4309617504477501","0.4194141924381256","0.450333833694458","0.4235360249876976","0.4074041545391083","0.4462597966194153"
"1203","0.38205504417419434","0.3756917119026184","0.38841837644577026","1.0400490164756775","0.9746267795562744","1.1345410346984863","1.016993835568428","0.9459010362625122","1.1070148944854736","0.44988976418972015","0.40122872591018677","0.5212995409965515","0.4412502348423004","0.3947461247444153","0.5097488760948181"
"1204","0.4214749038219452","0.4064289331436157","0.43652087450027466","1.087668389081955","1.049460768699646","1.1570734977722168","1.0398068130016327","1.009590983390808","1.0683867931365967","0.4582279995083809","0.44536101818084717","0.4716320037841797","0.4491432085633278","0.43827560544013977","0.45928850769996643"
"1205","0.5317359864711761","0.4556834101676941","0.6077885627746582","1.1659482717514038","1.0291736125946045","1.373896598815918","1.075431376695633","1.000726342201233","1.244699239730835","0.5089878886938095","0.43948477506637573","0.6421059370040894","0.49937596917152405","0.4291537404060364","0.6336938142776489"
"1206","0.4644530713558197","0.3933262825012207","0.5355798602104187","1.1055679619312286","1.0311199426651","1.158703327178955","1.0775163769721985","1.0373108386993408","1.1401643753051758","0.49236390739679337","0.43700215220451355","0.571303129196167","0.4849443808197975","0.43115025758743286","0.5627595782279968"
"1207","0.3885592967271805","0.366411030292511","0.41070756316185","0.9978744983673096","0.9856890439987183","1.0089691877365112","0.9537065774202347","0.8648108243942261","0.9952576756477356","0.4228997752070427","0.39744341373443604","0.4460564851760864","0.4130243733525276","0.39206743240356445","0.4325757622718811"
"1208","0.43731409311294556","0.4322051405906677","0.4424230456352234","1.0640206038951874","1.003552794456482","1.1707193851470947","1.0468533337116241","1.0202997922897339","1.0571191310882568","0.4601549878716469","0.4468376636505127","0.48135924339294434","0.4518459066748619","0.43663275241851807","0.4775949716567993"
"1209","0.4783162325620651","0.46601754426956177","0.4906149208545685","1.0775086879730225","0.9245690107345581","1.1470646858215332","1.0541304051876068","0.9362210035324097","1.1465718746185303","0.4630325734615326","0.3818598985671997","0.5229873657226562","0.45483946055173874","0.3745848834514618","0.515583872795105"
"1210","0.39677993953227997","0.38362380862236023","0.4099360704421997","1.031828448176384","0.9551798701286316","1.108393669128418","0.9993575066328049","0.9349018931388855","1.0691461563110352","0.4453090876340866","0.41556835174560547","0.49200743436813354","0.43817953020334244","0.40704941749572754","0.48606497049331665"
"1211","0.4549233317375183","0.4203808307647705","0.4894658327102661","1.0770087242126465","0.9823086261749268","1.224339246749878","1.025313287973404","0.9483942985534668","1.0848181247711182","0.4593189060688019","0.3933009207248688","0.5375266075134277","0.4508378952741623","0.3843655288219452","0.5307278633117676"
"1212","0.4438100755214691","0.3970850110054016","0.4905351400375366","1.070657953619957","0.9820496439933777","1.181882619857788","1.01993066072464","0.951539158821106","1.117751955986023","0.45170847326517105","0.4134984612464905","0.5212646126747131","0.44196265935897827","0.4037517309188843","0.5135759711265564"
"1213","0.41532228887081146","0.41126081347465515","0.4193837642669678","1.04474376142025","0.9733553528785706","1.1668028831481934","0.9770834296941757","0.9306540489196777","1.0071302652359009","0.43458661437034607","0.4045361876487732","0.46043187379837036","0.42578523606061935","0.39305898547172546","0.4527714252471924"
"1214","0.41070206463336945","0.37627658247947693","0.44512754678726196","1.0659815669059753","1.037361979484558","1.084218144416809","1.0256750285625458","0.9665075540542603","1.0699166059494019","0.4576526805758476","0.416574090719223","0.5014249682426453","0.4519103094935417","0.41368353366851807","0.49894291162490845"
"1215","0.4886876791715622","0.4886316955089569","0.4887436628341675","1.1161361187696457","0.9586206078529358","1.3442153930664062","1.0487117916345596","0.9446534514427185","1.1556475162506104","0.47560327500104904","0.42174938321113586","0.5335588455200195","0.465963251888752","0.40697968006134033","0.5272259712219238"
"1216","0.4151737689971924","0.4049149751663208","0.42543256282806396","1.018348291516304","0.9190399050712585","1.1280957460403442","0.9847409725189209","0.9185105562210083","1.0514816045761108","0.4231942743062973","0.3771798610687256","0.45449918508529663","0.41554298251867294","0.3716650605201721","0.44919389486312866"
"1217","0.404758095741272","0.40295302867889404","0.4065631628036499","1.026066705584526","0.9564638733863831","1.107673168182373","0.9944283217191696","0.9610459804534912","1.040216088294983","0.42610081285238266","0.4128832221031189","0.4397319257259369","0.4196471869945526","0.40300703048706055","0.43442997336387634"
"1218","0.39427611231803894","0.374729186296463","0.41382303833961487","1.0250568687915802","0.9733865261077881","1.0768685340881348","0.9943874627351761","0.9806862473487854","1.0069270133972168","0.430966317653656","0.41476815938949585","0.4500752091407776","0.4225158542394638","0.40218251943588257","0.43872642517089844"
"1219","0.40591558814048767","0.4041924774646759","0.40763869881629944","1.0804292857646942","1.0340276956558228","1.1569716930389404","1.0469943284988403","1.0274752378463745","1.0604557991027832","0.4558563455939293","0.4393787384033203","0.49826231598854065","0.4464423283934593","0.42927634716033936","0.4895123243331909"
"1220","0.4095943570137024","0.40075618028640747","0.4184325337409973","1.022892564535141","0.9375211000442505","1.1252456903457642","0.9773565828800201","0.8871868252754211","1.0553970336914062","0.44875217974185944","0.4113205075263977","0.49111074209213257","0.43772757053375244","0.3996226489543915","0.47928154468536377"
"1221","0.4312405437231064","0.3893250823020935","0.47315600514411926","1.0543695390224457","1.028212070465088","1.0726162195205688","1.0215077698230743","0.954657793045044","1.0721460580825806","0.4568275883793831","0.42410022020339966","0.5047871470451355","0.4468238577246666","0.41340702772140503","0.49626436829566956"
"1222","0.40144333243370056","0.35682234168052673","0.4460643231868744","1.0655057579278946","0.9182301163673401","1.182108759880066","1.0150473415851593","0.9362764358520508","1.1066526174545288","0.4632064178586006","0.38572314381599426","0.536799430847168","0.4565044865012169","0.3781292736530304","0.5285405516624451"
"1223","0.38929958641529083","0.38730481266975403","0.39129436016082764","1.0283644497394562","0.965849757194519","1.0753253698349","0.9853868782520294","0.9503644704818726","1.032739520072937","0.4296458140015602","0.41787636280059814","0.4502418339252472","0.4210907593369484","0.4099479019641876","0.4423239529132843"
"1224","0.38734374940395355","0.37964507937431335","0.39504241943359375","0.9989633113145828","0.9224622249603271","1.0992612838745117","0.9675565659999847","0.9130392074584961","0.9932537078857422","0.40762825310230255","0.36692696809768677","0.42649537324905396","0.397938072681427","0.3565938472747803","0.4201759696006775"
"1225","0.4015961289405823","0.38663220405578613","0.4165600538253784","1.0310441702604294","0.9819303750991821","1.1155928373336792","0.9812720865011215","0.9575684070587158","0.9971786737442017","0.435306616127491","0.4202577471733093","0.44796234369277954","0.42913202941417694","0.4130568504333496","0.4428424835205078"
"1226","0.38558371365070343","0.3628312647342682","0.40833616256713867","0.9619231522083282","0.9023740291595459","1.0130175352096558","0.9360200613737106","0.8893860578536987","0.997920036315918","0.40684690326452255","0.3769267797470093","0.43357959389686584","0.399888776242733","0.36728793382644653","0.42934560775756836"
"1227","0.42282478511333466","0.389326274394989","0.4563232958316803","1.1114153563976288","1.080208659172058","1.1264262199401855","1.074277549982071","1.003200888633728","1.1209168434143066","0.46506210416555405","0.4268273711204529","0.5060475468635559","0.4583392068743706","0.42159372568130493","0.49890750646591187"
"1228","0.39129701256752014","0.3700936734676361","0.4125003516674042","1.0612554103136063","0.9943553805351257","1.1953736543655396","1.0032392740249634","0.9479747414588928","1.0450284481048584","0.44392605870962143","0.4022657871246338","0.48646122217178345","0.43469979614019394","0.39208728075027466","0.4778490662574768"
"1229","0.3999650329351425","0.36920851469039917","0.43072155117988586","1.0295787751674652","0.8751530647277832","1.1580041646957397","0.9912398606538773","0.8869783878326416","1.073917269706726","0.4325523376464844","0.3912821114063263","0.47062307596206665","0.4220544323325157","0.3844526708126068","0.45997095108032227"
"1230","0.3773203194141388","0.3730852007865906","0.381555438041687","1.0484656989574432","0.9675817489624023","1.0850980281829834","1.0082709044218063","0.956104576587677","1.05826997756958","0.4450499266386032","0.4104241728782654","0.4803040027618408","0.4384932965040207","0.40295660495758057","0.4713761806488037"
"1231","0.38701657950878143","0.3818701207637787","0.3921630382537842","1.043210506439209","0.9942929148674011","1.092648983001709","0.9909199327230453","0.9393424987792969","1.059926986694336","0.448808029294014","0.4155172109603882","0.5013648867607117","0.44111525267362595","0.40899622440338135","0.49028581380844116"
"1232","0.40952761471271515","0.3984453082084656","0.4206099212169647","0.9914683997631073","0.9261267185211182","1.0685524940490723","0.9565843939781189","0.9098162651062012","1.0273486375808716","0.4193224012851715","0.3940536081790924","0.4439518451690674","0.4118218645453453","0.38182592391967773","0.4405302405357361"
"1233","0.362154483795166","0.34914708137512207","0.37516188621520996","1.0336635261774063","0.9825422763824463","1.1036416292190552","0.9821699410676956","0.9343241453170776","1.0324195623397827","0.4091220572590828","0.3842519521713257","0.44948479533195496","0.39826512336730957","0.37562569975852966","0.438789963722229"
"1234","0.4248228967189789","0.349626362323761","0.5000194311141968","1.1008751094341278","1.0171756744384766","1.1938982009887695","1.068262740969658","0.9114399552345276","1.1893213987350464","0.47138725966215134","0.3816065192222595","0.5390291213989258","0.4626343175768852","0.3747631907463074","0.5304228663444519"
"1235","0.409196674823761","0.4055417776107788","0.41285157203674316","1.0731652826070786","0.9711394906044006","1.1168177127838135","1.0491153001785278","0.9947496652603149","1.119946837425232","0.48194435238838196","0.4311101734638214","0.5714195966720581","0.4726712256669998","0.429173082113266","0.559824526309967"
"1236","0.4255591332912445","0.4125722050666809","0.4385460615158081","1.099373459815979","1.0047821998596191","1.1919748783111572","1.0469947457313538","0.9984498023986816","1.116140604019165","0.47523967176675797","0.44745492935180664","0.5083169341087341","0.46253611892461777","0.43412965536117554","0.4923836588859558"
"1237","0.4159470498561859","0.3975149989128113","0.43437910079956055","1.0962248742580414","1.0116605758666992","1.2137552499771118","1.047519713640213","0.9919329881668091","1.1605079174041748","0.47273538261651993","0.4231223464012146","0.5409281849861145","0.46425287425518036","0.4179970324039459","0.530241072177887"
"1238","0.41434016823768616","0.3796829283237457","0.4489974081516266","1.0371921360492706","0.9145233035087585","1.2293812036514282","0.9834865033626556","0.8980785608291626","1.078421950340271","0.4281563237309456","0.36960336565971375","0.4948335587978363","0.41932176798582077","0.36087366938591003","0.4855160117149353"
"1239","0.48092639446258545","0.47645533084869385","0.48539745807647705","1.1163465976715088","1.0158956050872803","1.1940938234329224","1.0771234035491943","0.9825640916824341","1.156704068183899","0.4842369705438614","0.4099084138870239","0.5207897424697876","0.47597232460975647","0.40235161781311035","0.5124090909957886"
"1240","0.4015874117612839","0.3694756031036377","0.43369922041893005","0.9957393109798431","0.9177747964859009","1.0611248016357422","0.975762665271759","0.9141898155212402","1.0392218828201294","0.43538715690374374","0.4066411852836609","0.4666275382041931","0.42636115849018097","0.3993895947933197","0.4549659490585327"
"1241","0.4475138187408447","0.4117348790168762","0.48329275846481323","1.0903036892414093","0.9866346120834351","1.2401769161224365","1.064074069261551","1.005257487297058","1.1415600776672363","0.46563148498535156","0.4031822085380554","0.5271762013435364","0.4574410691857338","0.3934365510940552","0.5176883339881897"
"1242","0.41721025109291077","0.39168038964271545","0.4427401125431061","1.0719624757766724","1.0509625673294067","1.0922515392303467","1.0484473407268524","0.9663110971450806","1.089855432510376","0.46059879660606384","0.4255526065826416","0.47701624035835266","0.45494724065065384","0.42071303725242615","0.4686736762523651"
"1243","0.42511695623397827","0.4084586203098297","0.44177529215812683","1.0623363703489304","0.9303216338157654","1.1960160732269287","1.0239218175411224","0.9236351251602173","1.1106361150741577","0.4346897453069687","0.39055174589157104","0.47040581703186035","0.42550576478242874","0.38089901208877563","0.4625396132469177"
"1244","0.3817482739686966","0.36418813467025757","0.3993084132671356","0.995912104845047","0.9525730609893799","1.0152734518051147","0.9754597544670105","0.9106121063232422","1.0203438997268677","0.4196786433458328","0.39966070652008057","0.43106549978256226","0.40990082174539566","0.39120516180992126","0.42500773072242737"
"1245","0.4453030824661255","0.41416192054748535","0.4764442443847656","1.0933729410171509","0.994749903678894","1.254805564880371","1.063641607761383","1.0160198211669922","1.1390292644500732","0.4728885293006897","0.4423411190509796","0.5183484554290771","0.46410348266363144","0.43427836894989014","0.5076477527618408"
"1246","0.416117325425148","0.40019655227661133","0.4320380985736847","1.0805206596851349","0.9799587726593018","1.183258056640625","1.0261040478944778","0.9745111465454102","1.100332260131836","0.45867379754781723","0.4236440360546112","0.5089818835258484","0.4505782872438431","0.41548866033554077","0.49919119477272034"
"1247","0.3962956666946411","0.3798424005508423","0.41274893283843994","1.0172396898269653","0.9825219511985779","1.0615394115447998","0.971590131521225","0.9235196113586426","1.039963960647583","0.4417806714773178","0.4176695942878723","0.4722766876220703","0.43414006382226944","0.4089949429035187","0.465539813041687"
"1248","0.4086126536130905","0.40381675958633423","0.4134085476398468","1.0011516213417053","0.9601550102233887","1.076422929763794","0.9745081514120102","0.957685649394989","0.9868073463439941","0.4355597719550133","0.4189760088920593","0.4536471962928772","0.4271795526146889","0.4084808826446533","0.4442862868309021"
"1249","0.39139460027217865","0.38642004132270813","0.39636915922164917","1.0371214598417282","0.9642818570137024","1.1354718208312988","1.006565511226654","0.9432364702224731","1.039595603942871","0.42822401225566864","0.38761767745018005","0.470363974571228","0.41779639571905136","0.37321633100509644","0.45973441004753113"
"1250","0.4509263038635254","0.3931111693382263","0.5087414383888245","1.1010616421699524","0.9551770687103271","1.334513545036316","1.0564096122980118","0.9408484101295471","1.189400553703308","0.46891535073518753","0.4216134250164032","0.5527936220169067","0.46000638604164124","0.4145667552947998","0.5439726710319519"
"1251","0.3823908269405365","0.36367475986480713","0.40110689401626587","1.0234040319919586","1.0042933225631714","1.0387063026428223","0.9793417304754257","0.9078026413917542","1.0292155742645264","0.4266692325472832","0.39986082911491394","0.4540790021419525","0.4199603423476219","0.3946453630924225","0.4500989317893982"
"1252","0.4400298148393631","0.4151591360569","0.46490049362182617","1.0474928319454193","0.9543135166168213","1.143589735031128","1.0093315541744232","0.939144492149353","1.0939358472824097","0.44052334129810333","0.38792023062705994","0.4917182922363281","0.4331992119550705","0.3777492642402649","0.48591965436935425"
"1253","0.4624953418970108","0.42933058738708496","0.49566009640693665","1.0597973316907883","0.9549389481544495","1.2137248516082764","1.0156815946102142","0.9429917335510254","1.0713341236114502","0.4646928086876869","0.40631645917892456","0.533240556716919","0.4577525854110718","0.40232300758361816","0.5267963409423828"
"1254","0.5271083861589432","0.4138006865978241","0.6404160857200623","1.1399368345737457","0.9970108270645142","1.2728456258773804","1.0960093289613724","0.9560784101486206","1.296360731124878","0.5214079022407532","0.4226299524307251","0.6753467321395874","0.5142145603895187","0.4156510531902313","0.6688124537467957"
"1255","0.3792189061641693","0.353675901889801","0.4047619104385376","1.0446034669876099","1.0000107288360596","1.0921592712402344","1.0191180258989334","0.9748420119285583","1.0711750984191895","0.43872079253196716","0.3919938802719116","0.4859541058540344","0.4306241497397423","0.3869214951992035","0.4743446707725525"
"1256","0.3887132406234741","0.381233811378479","0.39619266986846924","1.0217242389917374","0.9980033040046692","1.0668001174926758","0.9737307876348495","0.935535192489624","0.9915742874145508","0.438715435564518","0.41572102904319763","0.4667300581932068","0.4306926727294922","0.4070952832698822","0.4580739438533783"
"1257","0.39504554867744446","0.3735811412334442","0.4165099561214447","0.9674354046583176","0.8923431634902954","1.0373554229736328","0.9125100821256638","0.8784015774726868","0.9657013416290283","0.4155377894639969","0.40466251969337463","0.44320476055145264","0.40780725330114365","0.3952677845954895","0.4351934492588043"
