"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"1162","0.40203413367271423","0.34696799516677856","0.46817833185195923","0.41256915777921677","0.3577505052089691","0.4816957116127014","0.4149785041809082","0.3502313792705536","0.5073977708816528","1.439086526632309","0.9630944728851318","2.4593982696533203","1.0994415879249573","1.0009583234786987","1.2668596506118774"
"1163","0.3625100404024124","0.3404727578163147","0.38451647758483887","0.3715693801641464","0.3533181846141815","0.3931018114089966","0.3742278963327408","0.3383631706237793","0.4126405715942383","1.325108140707016","0.8871644735336304","2.420347213745117","1.0142453908920288","0.8739078044891357","1.1457502841949463"
"1164","0.40652070194482803","0.3762041926383972","0.43589070439338684","0.4177999645471573","0.3904992341995239","0.4456093907356262","0.4188902750611305","0.3716196119785309","0.45631587505340576","1.4223069101572037","0.9847493767738342","2.4513304233551025","1.0947220623493195","0.9628227949142456","1.1550986766815186"
"1165","0.40853457897901535","0.35935723781585693","0.44471079111099243","0.42027413845062256","0.3620014190673828","0.45980513095855713","0.4199453964829445","0.3744329810142517","0.45029568672180176","1.4761273860931396","0.9495693445205688","2.492185592651367","1.125814527273178","1.0893877744674683","1.1704814434051514"
"1166","0.4295278340578079","0.3452448546886444","0.5109256505966187","0.43891434371471405","0.3523523807525635","0.5255675911903381","0.4400812238454819","0.3732946217060089","0.5027593970298767","1.5014145076274872","0.8529373407363892","2.589292526245117","1.1489078402519226","1.0385627746582031","1.2185311317443848"
"1167","0.42996814101934433","0.36090999841690063","0.47093069553375244","0.44123751670122147","0.36702844500541687","0.48444661498069763","0.4412067383527756","0.38383448123931885","0.47612351179122925","1.5556606650352478","0.8875091075897217","2.796774387359619","1.1677668690681458","1.0491764545440674","1.3013964891433716"
"1168","0.3793001100420952","0.32702869176864624","0.42242497205734253","0.38975270837545395","0.33412453532218933","0.4378584027290344","0.3905480429530144","0.3516411781311035","0.41861090064048767","1.4169139564037323","0.8955197334289551","2.550969362258911","1.0397718250751495","0.9805940389633179","1.0972919464111328"
"1169","0.398845374584198","0.38296639919281006","0.4110349416732788","0.40830229222774506","0.3908621370792389","0.41689345240592957","0.40897491574287415","0.39590632915496826","0.4399365186691284","1.4120319783687592","0.9752597808837891","2.3747408390045166","1.1114178597927094","1.005571722984314","1.1742206811904907"
"1170","0.40862107276916504","0.3746604919433594","0.4430552124977112","0.4180898293852806","0.3849588930606842","0.45300057530403137","0.4208923429250717","0.38080692291259766","0.46891945600509644","1.3910671472549438","0.9550048112869263","2.4297890663146973","1.0514083206653595","0.9817732572555542","1.1447291374206543"
"1171","0.40940092504024506","0.36685919761657715","0.452065110206604","0.4185049459338188","0.3702208399772644","0.46337032318115234","0.4219493269920349","0.3819510340690613","0.4887118339538574","1.4309174120426178","1.0227586030960083","2.329430341720581","1.1112051010131836","1.0565111637115479","1.2189457416534424"
"1172","0.37276603281497955","0.296039879322052","0.4283713400363922","0.38410361111164093","0.30095750093460083","0.4462502598762512","0.3834735080599785","0.3108832836151123","0.4368969798088074","1.3401861488819122","0.8445061445236206","2.2330663204193115","1.023191288113594","0.9472629427909851","1.1573988199234009"
"1173","0.3953021466732025","0.3776027262210846","0.4120168685913086","0.40520455688238144","0.38880062103271484","0.4237630069255829","0.40869490057229996","0.38437068462371826","0.440371036529541","1.4182370901107788","1.0042130947113037","2.326417922973633","1.1036978960037231","1.0146151781082153","1.1860637664794922"
"1174","0.38118842989206314","0.36981064081192017","0.4018518924713135","0.391027994453907","0.3765149712562561","0.4123471677303314","0.39178215712308884","0.3729243874549866","0.4045461416244507","1.4298195838928223","0.8818488121032715","2.619518756866455","1.080019861459732","0.9749866724014282","1.210132122039795"
"1175","0.36854250729084015","0.32082298398017883","0.39906325936317444","0.3787873610854149","0.3245397210121155","0.41556212306022644","0.38105694204568863","0.337354838848114","0.42529770731925964","1.401747614145279","0.929309606552124","2.390709400177002","1.0490822494029999","0.9904918670654297","1.1671103239059448"
"1176","0.4099225103855133","0.4007244408130646","0.41733497381210327","0.4225386381149292","0.4122456908226013","0.4299395680427551","0.42452894151210785","0.402476042509079","0.44909870624542236","1.4595104455947876","0.9682646989822388","2.550663709640503","1.1287646293640137","1.0124717950820923","1.2189292907714844"
"1177","0.39681675285100937","0.37549516558647156","0.4363965392112732","0.4099562168121338","0.3875541687011719","0.45213595032691956","0.412135973572731","0.3927391767501831","0.43134093284606934","1.41448113322258","0.9433983564376831","2.490638256072998","1.0841841399669647","1.003231167793274","1.181780457496643"
"1178","0.36187417060136795","0.3248699903488159","0.44724997878074646","0.374444805085659","0.334281861782074","0.4628579020500183","0.3721267655491829","0.3305848240852356","0.4502592086791992","1.3442159742116928","0.8492570519447327","2.365358352661133","1.0294311344623566","0.8850363492965698","1.1498019695281982"
"1179","0.3754458948969841","0.34130898118019104","0.4000512957572937","0.3863922581076622","0.3520241677761078","0.40895044803619385","0.3877152130007744","0.3696906566619873","0.4225282371044159","1.3892152607440948","0.8455497622489929","2.510862350463867","1.047806739807129","0.9577586650848389","1.1525483131408691"
"1180","0.42815840244293213","0.37242424488067627","0.48121118545532227","0.4406920522451401","0.38984960317611694","0.48981794714927673","0.44332166016101837","0.3675798177719116","0.5142089128494263","1.4820322394371033","1.041601538658142","2.526726722717285","1.1546476036310196","0.9533136487007141","1.2308080196380615"
"1181","0.38437481969594955","0.3122566342353821","0.4422234296798706","0.3933417797088623","0.31676387786865234","0.45748886466026306","0.3926268219947815","0.3321824371814728","0.4440000355243683","1.3986947983503342","0.7969583868980408","2.4459619522094727","1.066535696387291","0.9589990973472595","1.1510956287384033"
"1182","0.4102770760655403","0.33640313148498535","0.44167113304138184","0.418376199901104","0.3435022532939911","0.4487287402153015","0.42173823714256287","0.33857977390289307","0.47032684087753296","1.4929997324943542","1.006809949874878","2.6604409217834473","1.1540351808071136","1.027648687362671","1.2682422399520874"
"1183","0.39927420765161514","0.35763365030288696","0.4755175709724426","0.41012831777334213","0.36698728799819946","0.4923331141471863","0.4110720083117485","0.3622198700904846","0.469130277633667","1.41944120824337","0.9028066396713257","2.4403579235076904","1.074276089668274","1.0324041843414307","1.109334111213684"
"1184","0.4399517923593521","0.3961333930492401","0.5045780539512634","0.45251627266407013","0.40335655212402344","0.5221896767616272","0.4536033570766449","0.42304933071136475","0.5118796229362488","1.4971914887428284","0.9184770584106445","2.5573911666870117","1.1716251373291016","1.0280600786209106","1.259942889213562"
"1185","0.3916592597961426","0.3396640717983246","0.4367010295391083","0.4007747024297714","0.34319061040878296","0.45347344875335693","0.40013574063777924","0.3576827049255371","0.42977452278137207","1.387095794081688","0.8082334399223328","2.374250888824463","1.079345017671585","0.9539231061935425","1.165149211883545"
"1186","0.4202415645122528","0.41024988889694214","0.43158647418022156","0.4303012564778328","0.41848716139793396","0.4501386880874634","0.429749496281147","0.4202560782432556","0.4438854455947876","1.4245944321155548","0.9614599943161011","2.391570568084717","1.110369622707367","1.059512972831726","1.1681944131851196"
"1187","0.4332357421517372","0.39085209369659424","0.4682941436767578","0.444141685962677","0.40447086095809937","0.4824761748313904","0.44746021926403046","0.3988293409347534","0.46558070182800293","1.4936574697494507","0.9901630878448486","2.602703332901001","1.1538260877132416","1.073316216468811","1.2371896505355835"
"1188","0.3667183071374893","0.2744496464729309","0.42091548442840576","0.376343809068203","0.27578940987586975","0.4312090277671814","0.376699335873127","0.28447821736335754","0.42558401823043823","1.3768678605556488","0.9671570062637329","2.2820088863372803","1.0394882559776306","0.9006624221801758","1.1453720331192017"
"1189","0.38902538269758224","0.3417031466960907","0.420936644077301","0.3950357064604759","0.35054290294647217","0.43460601568222046","0.395239494740963","0.37068971991539","0.41146788001060486","1.3733022212982178","0.8802545070648193","2.282182216644287","1.06642284989357","1.0333313941955566","1.1021634340286255"
"1190","0.3939882889389992","0.33634865283966064","0.45510807633399963","0.4036686345934868","0.3436604142189026","0.4699344336986542","0.4017074257135391","0.3511618971824646","0.445183664560318","1.3838156461715698","0.8976010084152222","2.304323673248291","1.071770191192627","0.9988124370574951","1.1045820713043213"
"1191","0.38145308196544647","0.33393222093582153","0.43372926115989685","0.38877030462026596","0.33633455634117126","0.4413873553276062","0.39292019605636597","0.34342944622039795","0.4647473394870758","1.3728806376457214","1.000715970993042","2.307095766067505","1.0651800334453583","0.9153650999069214","1.1535284519195557"
"1192","0.4290502965450287","0.38410794734954834","0.47746264934539795","0.4405039921402931","0.3932025730609894","0.4862847328186035","0.4404473751783371","0.40499305725097656","0.5102319717407227","1.4563484191894531","1.0282063484191895","2.4455032348632812","1.1446232795715332","1.0435523986816406","1.2799090147018433"
"1193","0.37180064618587494","0.3477517366409302","0.41866064071655273","0.3831152766942978","0.3547731637954712","0.43382149934768677","0.3824709430336952","0.3650701642036438","0.4105495810508728","1.3664993643760681","0.8515501022338867","2.287541389465332","1.0547213852405548","1.041520118713379","1.0614116191864014"
"1194","0.3779085725545883","0.3556765615940094","0.4354268014431","0.3890981078147888","0.36695289611816406","0.44918107986450195","0.39046867191791534","0.3496882915496826","0.4717786908149719","1.3967751264572144","0.9358562231063843","2.422030210494995","1.0593339502811432","0.9885492920875549","1.1677922010421753"
"1195","0.4567623510956764","0.39335736632347107","0.6033254861831665","0.46592240035533905","0.4037781059741974","0.6087839007377625","0.4690052270889282","0.39893200993537903","0.6332767009735107","1.5417745113372803","0.983818769454956","2.517045021057129","1.2106050848960876","1.0625815391540527","1.5325119495391846"
"1196","0.3806396424770355","0.3583407998085022","0.3960670232772827","0.38947609066963196","0.3616977334022522","0.40345802903175354","0.39091090857982635","0.37612706422805786","0.41916099190711975","1.3809901475906372","0.9056137800216675","2.4221935272216797","1.0551244765520096","0.9463291764259338","1.1172453165054321"
"1197","0.38737569749355316","0.33894792199134827","0.45030248165130615","0.3995818868279457","0.34575313329696655","0.46896880865097046","0.3996502757072449","0.35491418838500977","0.4453360438346863","1.40096777677536","0.8917514085769653","2.275850296020508","1.0885159969329834","1.0557329654693604","1.1345739364624023"
"1198","0.3831402659416199","0.3599954843521118","0.3944915533065796","0.3936043530702591","0.36861687898635864","0.4051324129104614","0.39440931379795074","0.36451610922813416","0.4150211811065674","1.3899330794811249","0.905376672744751","2.469011068344116","1.0601174235343933","0.9769216775894165","1.1341999769210815"
"1199","0.39296378940343857","0.3568294942378998","0.4397936761379242","0.4039733484387398","0.3652384281158447","0.45488452911376953","0.4040944501757622","0.38632097840309143","0.4466018080711365","1.4470126032829285","0.9349511861801147","2.526233673095703","1.0814827382564545","1.0298069715499878","1.1303791999816895"
"1200","0.3830818086862564","0.3283713161945343","0.4359719455242157","0.393000029027462","0.34164106845855713","0.44565802812576294","0.39402321726083755","0.32359176874160767","0.4643511176109314","1.37710802257061","0.9741896986961365","2.400724411010742","1.0905618071556091","0.9371031522750854","1.2369316816329956"
"1201","0.43129754811525345","0.35439518094062805","0.4934017062187195","0.442988358438015","0.36325713992118835","0.5049822330474854","0.4438696801662445","0.380637526512146","0.5175423622131348","1.4299886673688889","0.8702638745307922","2.50827956199646","1.1505694687366486","0.9332183599472046","1.3528680801391602"
"1202","0.3763547018170357","0.36988452076911926","0.38547179102897644","0.38791487365961075","0.38127651810646057","0.4004679322242737","0.3870188072323799","0.364366352558136","0.4171576499938965","1.3869429975748062","0.9286206364631653","2.4283299446105957","1.0556908547878265","0.9570554494857788","1.1099917888641357"
"1203","0.39492281526327133","0.3397688865661621","0.4601436257362366","0.40661247074604034","0.3517746329307556","0.47685328125953674","0.4047335237264633","0.36940842866897583","0.45125287771224976","1.3406347781419754","0.8501062393188477","2.1964797973632812","1.057909905910492","1.045511245727539","1.0754926204681396"
"1204","0.39827702939510345","0.3851846754550934","0.41121339797973633","0.4089004322886467","0.39173850417137146","0.42502468824386597","0.4115777611732483","0.3943263590335846","0.42843708395957947","1.4251083135604858","0.9613091945648193","2.414320468902588","1.1143134832382202","0.985547661781311","1.1720771789550781"
"1205","0.45104024559259415","0.38714873790740967","0.5782328844070435","0.46105240285396576","0.39817196130752563","0.5878051519393921","0.46360623091459274","0.38917067646980286","0.6136924624443054","1.4680086076259613","1.0558618307113647","2.4307618141174316","1.2240557074546814","1.0355393886566162","1.5284383296966553"
"1206","0.4329410344362259","0.37887805700302124","0.49871838092803955","0.44553764164447784","0.3876386284828186","0.5099725723266602","0.4463387131690979","0.39748191833496094","0.531774640083313","1.444817692041397","1.0187373161315918","2.353292226791382","1.1264293193817139","1.0802738666534424","1.2071666717529297"
"1207","0.37520594894886017","0.35321706533432007","0.400704562664032","0.3838981091976166","0.3583793044090271","0.41283515095710754","0.38238298147916794","0.3636287450790405","0.40823236107826233","1.3250965476036072","0.8981438875198364","2.2124412059783936","1.021777629852295","0.9346292018890381","1.0849931240081787"
"1208","0.4041368290781975","0.3874880373477936","0.4286916255950928","0.41541871428489685","0.40115225315093994","0.437350332736969","0.413825161755085","0.38740333914756775","0.44534578919410706","1.4120768010616302","0.8568743467330933","2.4468932151794434","1.0845380574464798","0.9905160069465637","1.1649177074432373"
"1209","0.40639708936214447","0.34491339325904846","0.4575519263744354","0.4167925640940666","0.35333389043807983","0.4688015580177307","0.4173940345644951","0.337527334690094","0.4879362881183624","1.3917974531650543","1.0017262697219849","2.4022483825683594","1.1144313216209412","0.8882588148117065","1.254582405090332"
"1210","0.39236902445554733","0.35811400413513184","0.4367315173149109","0.40293411910533905","0.3635554611682892","0.45573967695236206","0.40190859138965607","0.3825571537017822","0.4310886859893799","1.4171754121780396","0.8832002878189087","2.4700450897216797","1.056625172495842","0.9967736601829529","1.1032240390777588"
"1211","0.40323711931705475","0.34950679540634155","0.47287869453430176","0.4127318263053894","0.36055561900138855","0.4788905382156372","0.4141223132610321","0.34182798862457275","0.492958128452301","1.4660979211330414","0.8963334560394287","2.691765308380127","1.11021688580513","0.9560028314590454","1.2499819993972778"
"1212","0.39583059400320053","0.3611297607421875","0.46732041239738464","0.40543319284915924","0.37070173025131226","0.4681288003921509","0.4056132957339287","0.3648894429206848","0.48711106181144714","1.4302312433719635","0.963898777961731","2.509040117263794","1.1030907034873962","0.9938324689865112","1.21142578125"
"1213","0.3795241117477417","0.35336846113204956","0.4002400040626526","0.3887413516640663","0.3647747337818146","0.40641671419143677","0.38941822201013565","0.34386998414993286","0.41865307092666626","1.384736180305481","0.9073235988616943","2.453796148300171","1.0838146805763245","0.9161806106567383","1.2227275371551514"
"1214","0.40641435980796814","0.3584315776824951","0.451628714799881","0.4165967032313347","0.36597833037376404","0.46593010425567627","0.4165455177426338","0.3793588876724243","0.4602416157722473","1.40328948199749","0.9509696364402771","2.362001657485962","1.082534909248352","0.9821939468383789","1.1417135000228882"
"1215","0.4167441502213478","0.36894431710243225","0.4644942581653595","0.4285348281264305","0.38025593757629395","0.47533750534057617","0.43174369633197784","0.3769027888774872","0.48702743649482727","1.458497315645218","0.9810996055603027","2.6294119358062744","1.1455670595169067","0.9623818397521973","1.3400598764419556"
"1216","0.37333739548921585","0.33886420726776123","0.39964228868484497","0.38243885338306427","0.34742051362991333","0.4078616201877594","0.3825628012418747","0.34130698442459106","0.4241752624511719","1.353104054927826","0.897841215133667","2.4178380966186523","1.032228335738182","0.9367982745170593","1.1251628398895264"
"1217","0.37492550164461136","0.3678396940231323","0.38943809270858765","0.38601376861333847","0.38195130228996277","0.3954584002494812","0.38490796089172363","0.3607325851917267","0.4046371877193451","1.3543205559253693","0.8988419771194458","2.3824667930603027","1.0459700673818588","0.9371907114982605","1.1068083047866821"
"1218","0.3780182749032974","0.3602329194545746","0.3983009457588196","0.38836540281772614","0.3686496317386627","0.41101086139678955","0.38892224431037903","0.3670082688331604","0.415228009223938","1.3500079363584518","0.9212567806243896","2.2929129600524902","1.0416769087314606","1.0159175395965576","1.065354585647583"
"1219","0.39993733912706375","0.37020933628082275","0.450790673494339","0.4109034538269043","0.3804357647895813","0.4651610851287842","0.409790500998497","0.3930780291557312","0.4402734041213989","1.4105460345745087","0.9169237613677979","2.421443462371826","1.0879023969173431","1.0087518692016602","1.1364448070526123"
"1220","0.391020804643631","0.36283382773399353","0.42847779393196106","0.402448445558548","0.3746115565299988","0.44609248638153076","0.40114718675613403","0.3680119514465332","0.42082929611206055","1.3776165843009949","0.8799927234649658","2.4020731449127197","1.0483971685171127","0.9716135859489441","1.1425395011901855"
"1221","0.4013403654098511","0.367931067943573","0.44543445110321045","0.4119768440723419","0.37888360023498535","0.4518556296825409","0.41179604828357697","0.36512237787246704","0.4709685742855072","1.4020275473594666","0.9353015422821045","2.344207286834717","1.0887224078178406","0.9784690141677856","1.164003610610962"
"1222","0.41174325346946716","0.33852672576904297","0.4855028986930847","0.42313405871391296","0.34359803795814514","0.502373218536377","0.42158421874046326","0.3601348400115967","0.4782421886920929","1.4143263101577759","0.8785380721092224","2.4263882637023926","1.1059520244598389","0.9795655012130737","1.2294161319732666"
"1223","0.3785810098052025","0.36310893297195435","0.40082573890686035","0.3888071998953819","0.3705947995185852","0.4116024672985077","0.38840338587760925","0.3714756369590759","0.4035383462905884","1.360332727432251","0.8742032051086426","2.277376413345337","1.0464973151683807","1.001610279083252","1.0924826860427856"
"1224","0.3547135293483734","0.325486958026886","0.3672226667404175","0.3643920123577118","0.3363878130912781","0.37734782695770264","0.3662782236933708","0.3205859065055847","0.3947197198867798","1.3285927325487137","0.9028447270393372","2.2840347290039062","1.0173476338386536","0.8851420879364014","1.0975143909454346"
"1225","0.3804742619395256","0.3653900623321533","0.4008789360523224","0.39401695877313614","0.3759166896343231","0.41181355714797974","0.39427583664655685","0.3675990104675293","0.4157506823539734","1.3583860099315643","0.9164780378341675","2.3392083644866943","1.0677016079425812","1.0186998844146729","1.1390048265457153"
"1226","0.361500509083271","0.3341464400291443","0.3813524544239044","0.36927512288093567","0.3426566421985626","0.3899306058883667","0.36979540437459946","0.33686769008636475","0.40944117307662964","1.2777860313653946","0.8809306621551514","2.1579437255859375","0.9731576889753342","0.9128925204277039","1.0430099964141846"
"1227","0.40529754757881165","0.3694646954536438","0.44958633184432983","0.4171243757009506","0.3770245909690857","0.46623802185058594","0.4179891049861908","0.38730883598327637","0.45047417283058167","1.4337053745985031","0.996891438961029","2.3341970443725586","1.1387473046779633","1.0823757648468018","1.1941553354263306"
"1228","0.3880931958556175","0.34074604511260986","0.42983630299568176","0.3999274671077728","0.3491992950439453","0.44180941581726074","0.399732306599617","0.36728301644325256","0.433708131313324","1.381645381450653","0.8789557218551636","2.425325870513916","1.082649827003479","0.9292436838150024","1.2032397985458374"
"1229","0.3809779956936836","0.3487579822540283","0.41688764095306396","0.39118191599845886","0.35572707653045654","0.42283257842063904","0.39107584208250046","0.3467300832271576","0.43230167031288147","1.3456558883190155","0.8127869367599487","2.2900660037994385","1.055459976196289","0.9402525424957275","1.1814888715744019"
"1230","0.39226463437080383","0.35397976636886597","0.4323050379753113","0.4027959778904915","0.3616834282875061","0.44370293617248535","0.40269502252340317","0.3753339648246765","0.43545645475387573","1.3878787755966187","0.870275616645813","2.3372414112091064","1.064748466014862","1.0095545053482056","1.127791404724121"
"1231","0.39558175206184387","0.35969412326812744","0.4456871747970581","0.4063877835869789","0.3674207925796509","0.4600059390068054","0.4069204106926918","0.3833844065666199","0.45073527097702026","1.3721425086259842","0.8788823485374451","2.31435489654541","1.0781311094760895","0.9607120752334595","1.169560194015503"
"1232","0.37027519196271896","0.3432249426841736","0.39312732219696045","0.3820735961198807","0.359796404838562","0.40509718656539917","0.3827133774757385","0.33959639072418213","0.4230116009712219","1.3078940212726593","0.912817120552063","2.2714710235595703","1.0080596357584","0.9081645011901855","1.1008684635162354"
"1233","0.3566719889640808","0.3316023647785187","0.39773210883140564","0.3655168116092682","0.3341355621814728","0.40882354974746704","0.3676895350217819","0.3466840386390686","0.4017636775970459","1.3910233974456787","0.9102159738540649","2.402712821960449","1.0572649538516998","0.9800868034362793","1.1174548864364624"
"1234","0.4168719947338104","0.334764301776886","0.4836994409561157","0.42700427025556564","0.3395383059978485","0.4983319640159607","0.4275452792644501","0.34985318779945374","0.49402645230293274","1.4236708879470825","1.0303459167480469","2.227656841278076","1.123187243938446","1.0148837566375732","1.2698733806610107"
"1235","0.42775560915470123","0.3811231851577759","0.5180400609970093","0.43946680426597595","0.39035001397132874","0.5328928828239441","0.43802979588508606","0.4047882556915283","0.5224311947822571","1.4453276544809341","0.8916050791740417","2.346251964569092","1.1012881398200989","1.0255141258239746","1.2108694314956665"
"1236","0.415750116109848","0.38512736558914185","0.4490007758140564","0.427111878991127","0.3944297730922699","0.4646035432815552","0.42813124507665634","0.4021989703178406","0.4569910764694214","1.424106016755104","0.918525755405426","2.3847570419311523","1.110398530960083","0.9950423240661621","1.2284088134765625"
"1237","0.4226021468639374","0.3756687045097351","0.4878881573677063","0.42941563576459885","0.37641119956970215","0.4979172646999359","0.4290425628423691","0.39573919773101807","0.47462600469589233","1.4305131882429123","0.8745480179786682","2.2618720531463623","1.1241678893566132","1.0631673336029053","1.160134196281433"
"1238","0.3745539113879204","0.3297102451324463","0.4304058849811554","0.38333141803741455","0.3363967537879944","0.43553176522254944","0.3847799152135849","0.3228049874305725","0.4484056830406189","1.3403840512037277","0.8821009397506714","2.3920211791992188","1.052465945482254","0.8895443677902222","1.2070070505142212"
"1239","0.43073277920484543","0.3673388957977295","0.4606551229953766","0.44209086894989014","0.3759500980377197","0.47018682956695557","0.4411715790629387","0.370885968208313","0.485306054353714","1.4893248081207275","0.9993718862533569","2.512593984603882","1.1567813158035278","1.0663938522338867","1.2257285118103027"
"1240","0.38485199958086014","0.3569066524505615","0.4003993570804596","0.39404963701963425","0.3612159490585327","0.41132962703704834","0.3958129733800888","0.3746580481529236","0.4301789402961731","1.3336488455533981","0.9416682124137878","2.2714076042175293","1.0337960571050644","0.9144291281700134","1.0890791416168213"
"1241","0.4104674905538559","0.35613009333610535","0.4639054238796234","0.4213789403438568","0.36777013540267944","0.4721676707267761","0.4211472347378731","0.35974541306495667","0.48543301224708557","1.4205694198608398","0.8877567648887634","2.414858341217041","1.1236849427223206","1.0446501970291138","1.2528036832809448"
"1242","0.4085244983434677","0.37161391973495483","0.42552804946899414","0.4208257496356964","0.38116830587387085","0.4409926235675812","0.4214935898780823","0.3925475776195526","0.4450346529483795","1.4013403505086899","0.9834596514701843","2.216984987258911","1.0949915051460266","1.0598421096801758","1.1238510608673096"
"1243","0.3769720569252968","0.34715476632118225","0.4042624533176422","0.38940219581127167","0.3588765263557434","0.4183659553527832","0.3902180939912796","0.3512742519378662","0.4371678829193115","1.3959219306707382","0.9332709908485413","2.4180843830108643","1.0950153023004532","0.9804678559303284","1.2161095142364502"
"1244","0.3681335374712944","0.351311594247818","0.37599697709083557","0.377408429980278","0.35833343863487244","0.3858393430709839","0.37875544279813766","0.36595287919044495","0.40027564764022827","1.3341254740953445","0.9333029389381409","2.2041661739349365","1.026930034160614","0.95444655418396","1.0849299430847168"
"1245","0.4167438820004463","0.38600781559944153","0.4551595449447632","0.4267262741923332","0.3950485587120056","0.4647426903247833","0.42806847393512726","0.39016687870025635","0.4788224697113037","1.4336900562047958","0.9497719407081604","2.4198660850524902","1.1062368154525757","1.0365997552871704","1.2041630744934082"
"1246","0.40038836002349854","0.37045180797576904","0.44977155327796936","0.4137916639447212","0.3813610076904297","0.4675213396549225","0.41265787929296494","0.37437066435813904","0.44318079948425293","1.415595531463623","0.8725948333740234","2.4058756828308105","1.1082241237163544","1.0696946382522583","1.1999354362487793"
"1247","0.39174340665340424","0.3613795042037964","0.42600589990615845","0.4017341434955597","0.3685320019721985","0.43780648708343506","0.402213454246521","0.37854108214378357","0.4267304837703705","1.3472149670124054","0.8896937370300293","2.2308061122894287","1.0369966328144073","0.9485663175582886","1.140079379081726"
"1248","0.3850943520665169","0.3701707124710083","0.39770156145095825","0.3952591195702553","0.382089763879776","0.40574294328689575","0.39548663049936295","0.373930960893631","0.41532036662101746","1.3802221417427063","0.8584579229354858","2.4362127780914307","1.0321320295333862","0.9521859884262085","1.0982366800308228"
"1249","0.37743595242500305","0.33643007278442383","0.42586982250213623","0.38562505692243576","0.34579551219940186","0.4358367323875427","0.38626042753458023","0.3405977189540863","0.4178754985332489","1.3574357330799103","0.9226104021072388","2.3243794441223145","1.0606850534677505","0.9917144179344177","1.1273303031921387"
"1250","0.41109929978847504","0.3707829713821411","0.4880378246307373","0.4221382513642311","0.37774792313575745","0.4961147606372833","0.42124126851558685","0.38388878107070923","0.5093086361885071","1.510560303926468","0.9034910798072815","2.8418495655059814","1.1108229160308838","1.0001496076583862","1.3022854328155518"
"1251","0.37638068944215775","0.3533667325973511","0.4118455648422241","0.38658248633146286","0.36211836338043213","0.42117559909820557","0.38615748286247253","0.36840564012527466","0.4127930700778961","1.3487398773431778","0.9240619540214539","2.267524242401123","1.0475861430168152","0.9556386470794678","1.0974597930908203"
"1252","0.3894714042544365","0.3411779999732971","0.4388734698295593","0.3988325223326683","0.3501536250114441","0.44422417879104614","0.4017990231513977","0.34542006254196167","0.46858054399490356","1.370713695883751","0.942548394203186","2.3395934104919434","1.0703614354133606","0.954204797744751","1.1670751571655273"
"1253","0.4105343818664551","0.36399102210998535","0.4695753753185272","0.4224640503525734","0.3771402835845947","0.481632262468338","0.4216839671134949","0.3573135733604431","0.49646270275115967","1.3551442176103592","0.9045553803443909","2.362431287765503","1.0699804574251175","0.888584315776825","1.1911932229995728"
"1254","0.46401437371969223","0.3764190971851349","0.6044601798057556","0.4772624298930168","0.39037394523620605","0.6190127730369568","0.4771202951669693","0.3687974214553833","0.6415637731552124","1.435806542634964","1.127429723739624","2.14652156829834","1.1607886254787445","1.0179535150527954","1.3411047458648682"
"1255","0.38329673558473587","0.33589136600494385","0.42589351534843445","0.39304710924625397","0.3391815721988678","0.4413599967956543","0.392294704914093","0.3497687578201294","0.41923725605010986","1.3446451425552368","0.8646599054336548","2.234079360961914","1.0711297988891602","1.0575029850006104","1.082787036895752"
"1256","0.38701072335243225","0.35698720812797546","0.4146604537963867","0.39588306099176407","0.3615998923778534","0.42771345376968384","0.39814505726099014","0.37679851055145264","0.4118441343307495","1.325031116604805","0.8868997693061829","2.2074708938598633","1.0376495122909546","0.9784950017929077","1.0602741241455078"
"1257","0.36681338399648666","0.35746529698371887","0.3905494213104248","0.37663012742996216","0.36293935775756836","0.39803436398506165","0.37720514088869095","0.3582855463027954","0.4125337600708008","1.2882216274738312","0.9195510149002075","2.2200989723205566","0.9838097095489502","0.9047555923461914","1.0306919813156128"
"1258","0.4214276745915413","0.35296082496643066","0.4843575656414032","0.4311569333076477","0.35694968700408936","0.49836039543151855","0.43048811703920364","0.367529034614563","0.4813879728317261","1.3626175820827484","0.8152729272842407","2.197901964187622","1.0676907300949097","0.9670248031616211","1.1395936012268066"
"1259","0.4134083390235901","0.3860095739364624","0.44784626364707947","0.42538801580667496","0.3982832133769989","0.46597450971603394","0.42673052102327347","0.3944838345050812","0.44838494062423706","1.35125233232975","0.948633074760437","2.215980052947998","1.0754645764827728","1.011254072189331","1.1211535930633545"
"1260","0.40995723009109497","0.35775285959243774","0.4421706795692444","0.4215349033474922","0.37011435627937317","0.4579998552799225","0.42253196984529495","0.361139178276062","0.4544721841812134","1.4138957858085632","0.9128832817077637","2.488018035888672","1.0926570892333984","1.0240890979766846","1.2201519012451172"
